step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
254,0.06800341606140137,0.0026421565416967496,7.038292187644402e-05,1.2777129086316563e-05,-0.0002309551928192377,0.755859375,0.3394380478395688,222.65469121932983,227.3125,217.93013763427734,5e-06,254,0,0.40625,1.0,0.0,0.40625,1.0,0.0,-0.0849456861615181,2.4748666286468506,-2.4748666286468506,-0.0849456861615181,2.4748666286468506,-2.4748666286468506,3291.4921875,4096.0,915.0,0.5390625,1452.921875,2989.0,435.0,3291.4921875,4096.0,915.0,0.5390625,0.0,609.6875,1000.0,361.0,0.0,9,31,20.4296875,0.25,0.75,3.25,8,3.25,8.0,8,8,3.1579285860061646e-05,3.827563462778926,27.705028161406517,13.652403531130403,2.4160597641021013,188.04890378564596,65.52178089693189,19.40527826361358,188.04890378564596,418,4096,915.0,4096.0,3291.4921875,435.0,2989.0,1452.921875,9.0,31.0,20.4296875,225.22050274163485,9.157881140708923e-05,3.688987996429205,0.0030911993235349655,23.41435842216015,252.3572397325188,3.6111101508140564e-05,0.046889579518535354,6.190433830181507e-06,0.534570668085179,499351,252.3572397325188,989.3732403502223,
255,0.06905394792556763,0.0037712331977672875,0.00014414996530831559,2.532774396968307e-05,-0.007018388947471976,1.08984375,0.33335839910768794,222.65469121932983,227.3125,218.33729553222656,5e-06,255,0,0.5390625,1.0,0.0,0.5390625,1.0,0.0,-0.15880164504051208,2.4748666286468506,-2.4748666286468506,-0.15880164504051208,2.4748666286468506,-2.4748666286468506,2898.96875,4096.0,455.0,0.40625,1308.703125,2859.0,182.0,2898.96875,4096.0,455.0,0.40625,0.0,556.0625,910.0,323.0,0.0,5,31,19.734375,0.125,0.875,4.3125,8,4.3125,8.0,8,8,3.2085925340652466e-05,1.6547899078577757,26.69320217706263,12.109182707732543,3.9275350384414196,144.34405692853034,48.37664048242732,13.937826827168465,144.34405692853034,441,4062,455.0,4096.0,2898.96875,182.0,2859.0,1308.703125,5.0,31.0,19.734375,178.8725976254791,0.00011239573359489441,3.2968258317559958,0.0031072087585926056,20.92795803397894,203.13109540008008,4.5496970415115356e-05,0.047322197777649753,7.026005459865155e-06,0.48204802792339707,442244,203.13109540008008,1088.56794950318,
256,0.06474678963422775,0.0018532890971982852,0.000227702674237662,2.5436809210077627e-05,0.005060937604866922,0.82421875,0.3419059538873766,222.65469121932983,227.3125,218.59952926635742,5e-06,256,0,0.578125,1.0,0.0,0.578125,1.0,0.0,-0.06667456775903702,1.6201815605163574,-2.4748666286468506,-0.06667456775903702,1.6201815605163574,-2.4748666286468506,3122.59375,4096.0,1239.0,0.4140625,1196.53125,2556.0,529.0,3122.59375,4096.0,1239.0,0.4140625,0.0,683.1875,990.0,368.0,0.0,11,31,18.6328125,0.25,0.75,4.625,8,4.625,8.0,8,8,3.345869481563568e-05,4.797990592196584,23.313969245180488,10.960285024775658,10.502788273617625,240.53960364870727,70.33069094910752,12.105880437418818,240.53960364870727,739,4096,1239.0,4096.0,3122.59375,529.0,2556.0,1196.53125,11.0,31.0,18.6328125,297.48081753216684,8.426420390605927e-05,3.5924243461340666,0.003129221498966217,22.642881955951452,323.7579960953444,3.858096897602081e-05,0.046481261969765264,6.423659520807606e-06,0.7442751356848945,487140,323.7579960953444,752.3211872372424,
257,0.06433453410863876,0.00293243357737083,-8.958412217907608e-05,1.9999678443127777e-05,-0.005979557987302542,1.076171875,0.3348819597510091,222.65469121932983,227.3125,218.68329620361328,5e-06,257,0,0.625,1.0,0.0,0.625,1.0,0.0,-0.125629261136055,2.4748666286468506,-2.4748666286468506,-0.125629261136055,2.4748666286468506,-2.4748666286468506,2815.8515625,4096.0,630.0,0.25,1261.0234375,2406.0,258.0,2815.8515625,4096.0,630.0,0.25,0.0,576.5,910.0,363.0,0.0,7,31,19.921875,0.125,0.875,5.0,8,5.0,8.0,8,8,5.389750003814697e-05,2.3010878954082727,23.307763658463955,11.468515384360217,2.6409123111516237,139.02533866465092,35.76598576805554,7.071328515186906,139.02533866465092,627,3025,630.0,4096.0,2815.8515625,258.0,2406.0,1261.0234375,7.0,31.0,19.921875,194.04769436828792,8.786655962467194e-05,3.2141836788505316,0.0031808968633413315,20.337324460968375,217.62798907049,3.6580488085746765e-05,0.04683634476676249,7.325525166542686e-06,0.5383798039788361,434221,217.62798907049,997.6221391710678,
258,0.06651360541582108,0.0019538375272531994,0.000208026575819531,2.776915994218143e-05,0.0018142116023227572,0.814453125,0.3409720290339132,222.65469121932983,227.3125,219.3561668395996,5e-06,258,0,0.625,1.0,0.0,0.625,1.0,0.0,-0.049930963665246964,2.4748666286468506,-2.4748666286468506,-0.049930963665246964,2.4748666286468506,-2.4748666286468506,2949.6796875,4096.0,583.0,0.3984375,1071.3515625,2160.0,246.0,2949.6796875,4096.0,583.0,0.3984375,0.0,719.375,927.0,418.0,0.0,7,26,16.40625,0.1875,0.8125,5.0,8,5.0,8.0,8,8,3.386847674846649e-05,2.2454116120934486,18.856486717239022,9.817550226027379,12.86831016279757,230.7863467000425,74.5632943137025,14.361379874870181,230.7863467000425,721,4096,583.0,4096.0,2949.6796875,246.0,2160.0,1071.3515625,7.0,26.0,16.40625,277.6285924874246,9.220466017723083e-05,3.470225565135479,0.0031204242259263992,21.841585475951433,302.96914960071445,5.665421485900879e-05,0.04650717993171656,6.644303871540479e-06,0.7353250551236353,469639,302.96914960071445,775.0607621583603,
259,0.06628955155611038,0.0025309090851806104,-5.7475314406474354e-05,1.96775827134843e-05,0.005827038665302098,0.93359375,0.33561327703519095,222.65469121932983,227.3125,219.68112564086914,5e-06,259,0,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.07400501519441605,2.4748666286468506,-2.4748666286468506,-0.07400501519441605,2.4748666286468506,-2.4748666286468506,2653.921875,4096.0,756.0,0.21875,1048.7265625,2601.0,292.0,2653.921875,4096.0,756.0,0.21875,0.0,674.9375,998.0,305.0,0.0,7,31,16.1875,0.125,0.875,5.875,8,5.875,8.0,8,8,5.8434903621673584e-05,2.599325532093644,25.344200698658824,9.65865125315031,2.1687975004315376,192.9195768404752,57.35676021575637,12.75414740294218,188.2964670471847,305,2320,756.0,4096.0,2653.921875,292.0,2601.0,1048.7265625,7.0,31.0,16.1875,242.3350851405412,9.254366159439087e-05,3.1611396614462137,0.0030853766947984695,19.915474796667695,265.44011494517326,3.6174431443214417e-05,0.04673962739833862,7.241070502749322e-06,0.7133755030601563,426094,265.44011494517326,802.6179465903446,
260,0.06744316220283508,0.0027114036784041673,-1.4336991171148838e-05,3.552005318852025e-05,0.014712477073771879,1.037109375,0.34156066951482755,222.65469121932983,227.3125,220.15056610107422,5e-06,260,0,0.5078125,1.0,0.0,0.5078125,1.0,0.0,-0.11146096885204315,1.6201815605163574,-2.4748666286468506,-0.11146096885204315,1.6201815605163574,-2.4748666286468506,3188.640625,4096.0,1291.0,0.3984375,1276.796875,2212.0,479.0,3188.640625,4096.0,1291.0,0.3984375,0.0,634.6875,952.0,323.0,0.0,11,31,20.3359375,0.3125,0.6875,4.0625,8,4.0625,8.0,8,8,3.343075513839722e-05,4.225491024553776,19.763470761477947,11.637075158127118,9.319659598171711,230.87600064463913,71.01921041551395,17.006005104631186,230.87600064463913,482,4096,1291.0,4096.0,3188.640625,479.0,2212.0,1276.796875,11.0,31.0,20.3359375,280.2513694893569,8.584372699260712e-05,3.5824235510081053,0.003279414027929306,22.799528062343597,306.6624819897115,4.2591243982315063e-05,0.046588026756677954,6.701078551346597e-06,0.6866449003282082,489386,306.6624819897115,797.9228447261097,
261,0.06457135826349258,0.003695452556712553,0.00015915869244054193,4.3866274381798576e-05,0.012948967283591628,1.10546875,0.33510651515711815,222.65469121932983,227.3125,220.51623916625977,5e-06,261,0,0.609375,1.0,0.0,0.609375,1.0,0.0,-0.12946723401546478,2.4748666286468506,-2.4748666286468506,-0.12946723401546478,2.4748666286468506,-2.4748666286468506,3090.3515625,4096.0,655.0,0.3125,1308.4765625,2716.0,262.0,3090.3515625,4096.0,655.0,0.3125,0.0,658.125,934.0,325.0,0.0,7,31,19.4140625,0.0625,0.9375,4.875,8,4.875,8.0,8,8,3.14563512802124e-05,2.2856189496815205,25.204528274014592,12.049265534878941,8.292655244469643,159.1822328902781,45.530476879968774,13.636285200715065,159.1822328902781,353,3654,655.0,4096.0,3090.3515625,262.0,2716.0,1308.4765625,7.0,31.0,19.4140625,198.53773010335863,8.399598300457001e-05,3.7683312576264143,0.003148414194583893,22.636752607300878,224.97149612382054,3.738328814506531e-05,0.047179067761488266,6.561861995151974e-06,0.5019092440012606,479805,224.97149612382054,1066.3684250379954,
262,0.06868088990449905,0.0033540507429279387,3.3695132515276782e-06,2.4462010742354323e-05,0.007082249037921429,1.013671875,0.33920039937290214,222.65469121932983,227.3125,220.65855407714844,5e-06,262,0,0.59375,1.0,0.0,0.59375,1.0,0.0,-0.08466819673776627,2.4748666286468506,-2.4748666286468506,-0.08466819673776627,2.4748666286468506,-2.4748666286468506,3400.734375,4096.0,1347.0,0.375,1418.921875,2711.0,536.0,3400.734375,4096.0,1347.0,0.375,0.0,641.1875,967.0,386.0,0.0,11,31,20.2265625,0.125,0.875,4.75,8,4.75,8.0,8,8,3.1853094696998596e-05,4.585771832615137,26.2582219094038,13.035042423623963,9.008049957454205,239.3967741318047,72.64817974198377,15.51444786414504,239.3967741318047,386,3681,1347.0,4096.0,3400.734375,536.0,2711.0,1418.921875,11.0,31.0,20.2265625,261.70591310597956,9.115971624851227e-05,3.812853941693902,0.003395998850464821,24.29545092023909,289.8458429928869,4.2980536818504333e-05,0.046959890909412466,6.564016287241181e-06,0.6012164493560205,517366,289.8458429928869,892.4847682095215,
263,0.06603037565946579,0.002672046815860085,9.127813070364255e-05,1.613959034330037e-05,-0.0006966165383346379,0.85546875,0.33578192749871016,222.65469121932983,227.3125,220.38127517700195,5e-06,263,0,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.08408267796039581,2.4748666286468506,-1.6201815605163574,-0.08408267796039581,2.4748666286468506,-1.6201815605163574,2878.2734375,4096.0,817.0,0.21875,1317.7109375,2464.0,389.0,2878.2734375,4096.0,817.0,0.21875,0.0,586.875,992.0,323.0,0.0,7,31,20.0078125,0.0,1.0,5.8125,8,5.8125,8.0,8,8,3.351271152496338e-05,3.503280183300376,23.02247122861445,12.197716679889709,4.893435917794704,121.46780864521861,38.053647497159545,16.95210736989975,121.46780864521861,481,4096,817.0,4096.0,2878.2734375,389.0,2464.0,1317.7109375,7.0,31.0,20.0078125,163.8927874751389,9.477324783802032e-05,3.3219003081321716,0.0033827703446149826,20.72143561206758,187.96660806797445,4.108063876628876e-05,0.04671840720222479,7.626770914429132e-06,0.44485433019235954,443539,187.96660806797445,1179.8345582732513,
264,0.06820646673440933,0.003350859507918358,9.433279910808778e-05,2.7841307201015297e-05,0.005537515971809626,1.078125,0.33996692455373456,222.65469121932983,227.3125,221.00444793701172,5e-06,264,0,0.515625,1.0,0.0,0.515625,1.0,0.0,-0.08266327530145645,2.4748666286468506,-2.4748666286468506,-0.08266327530145645,2.4748666286468506,-2.4748666286468506,3274.3984375,4096.0,949.0,0.453125,1325.1328125,2350.0,427.0,3274.3984375,4096.0,949.0,0.453125,0.0,726.6875,967.0,479.0,0.0,7,31,19.3828125,0.1875,0.8125,4.125,8,4.125,8.0,8,8,3.1620264053344727e-05,3.7548449151217937,24.376499382779002,12.338068168857717,9.821208531036973,257.19918357394636,54.859096126267104,12.108109382912517,257.19918357394636,665,4096,949.0,4096.0,3274.3984375,427.0,2350.0,1325.1328125,7.0,31.0,19.3828125,317.05550443194807,9.735859930515289e-05,3.78089939057827,0.00328061543405056,24.166560323908925,345.0378288887441,3.8644298911094666e-05,0.047187502463020635,6.4057129686482775e-06,0.7564736471917506,512139,345.0378288887441,742.1490589154166,
265,0.06828419119119644,0.0025647280272096395,-2.2067587906349218e-05,2.205595706072927e-05,0.01021740643773228,0.904296875,0.33733976765570595,222.65469121932983,227.3125,221.0592041015625,5e-06,265,0,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.12316348403692245,2.4748666286468506,-1.6201815605163574,-0.12316348403692245,2.4748666286468506,-1.6201815605163574,2945.203125,4096.0,1034.0,0.328125,1242.9453125,2734.0,442.0,2945.203125,4096.0,1034.0,0.328125,0.0,615.6875,932.0,302.0,0.0,7,31,17.7265625,0.0625,0.9375,5.375,8,5.375,8.0,8,8,5.1856040954589844e-05,3.9159959368407726,24.79397307895124,11.269331350820721,6.3949072528630495,223.85421349853277,60.20907064626226,9.392699094489217,223.85421349853277,719,3151,1034.0,4096.0,2945.203125,442.0,2734.0,1242.9453125,7.0,31.0,17.7265625,277.3149632755667,8.824467658996582e-05,3.3620105404406786,0.0031368564814329147,21.256381031125784,301.96285910345614,4.196353256702423e-05,0.04663593867213211,6.8821802863418885e-06,0.7356107740753415,455794,301.96285910345614,754.7186454540746,
266,0.06650335341691971,0.0035376086307223886,0.0001606263735993707,2.7399490363677614e-05,0.0028440372552722692,1.18359375,0.33655668429560126,222.65469121932983,227.3125,221.5984992980957,5e-06,266,0,0.5703125,1.0,0.0,0.5703125,1.0,0.0,-0.11934389173984528,2.4748666286468506,-2.4748666286468506,-0.11934389173984528,2.4748666286468506,-2.4748666286468506,3152.28125,4096.0,721.0,0.4609375,1334.9453125,2697.0,276.0,3152.28125,4096.0,721.0,0.4609375,0.0,604.0,987.0,305.0,0.0,7,31,19.3828125,0.125,0.875,4.5625,8,4.5625,8.0,8,8,3.262609243392944e-05,2.4925616551190615,27.175205932930112,12.243241230768035,1.7994731310755014,203.76465577445924,77.53512782040343,18.092334797605872,202.98453534394503,423,4096,721.0,4096.0,3152.28125,276.0,2697.0,1334.9453125,7.0,31.0,19.3828125,244.90597944147885,8.134357631206512e-05,3.5401567704975605,0.003059603273868561,22.649175710976124,271.1236363630742,3.725476562976837e-05,0.047106878709362074,6.363514600270715e-06,0.60696613425168,480804,271.1236363630742,886.6877238178769,
267,0.0670226439833641,0.004192004242213443,0.00010138028665096499,2.2150769609652343e-05,0.012641122448258102,1.24609375,0.33346695478965704,222.65469121932983,227.3125,221.73524856567383,5e-06,267,0,0.578125,1.0,0.0,0.578125,1.0,0.0,-0.13249769806861877,2.4748666286468506,-2.4748666286468506,-0.13249769806861877,2.4748666286468506,-2.4748666286468506,3180.6953125,4096.0,362.0,0.3203125,1479.625,2851.0,152.0,3180.6953125,4096.0,362.0,0.3203125,0.0,501.5,779.0,305.0,0.0,5,31,21.6328125,0.125,0.875,4.625,8,4.625,8.0,8,8,5.085580050945282e-05,1.3251889366656542,26.812511950731277,13.541301762088551,4.056607073172927,145.67659579776227,54.70899154136714,14.641399137675762,143.16485582850873,630,4096,362.0,4096.0,3180.6953125,152.0,2851.0,1479.625,5.0,31.0,21.6328125,191.57344384677708,0.00011708028614521027,3.473875679075718,0.0031725428998470306,22.288139728829265,217.36680784262717,4.602968692779541e-05,0.04728866256506556,6.731172385374364e-06,0.4705472807065502,471321,217.36680784262717,1084.1604674556265,
268,0.0674678236246109,0.0036678074102383107,0.0003020189529934214,3.403768414500519e-05,0.00010269798804074526,1.14453125,0.3334651579008461,222.65469121932983,227.3125,222.04419708251953,5e-06,268,0,0.6640625,1.0,0.0,0.6640625,1.0,0.0,-0.13393239676952362,2.4748666286468506,-2.4748666286468506,-0.13393239676952362,2.4748666286468506,-2.4748666286468506,2915.9140625,4096.0,206.0,0.3046875,1201.515625,2584.0,51.0,2915.9140625,4096.0,206.0,0.3046875,0.0,626.875,1009.0,320.0,0.0,3,31,17.7578125,0.0,1.0,5.3125,8,5.3125,8.0,8,8,3.197602927684784e-05,0.44604237005114555,24.571054762229323,11.083083643592545,1.588060349225998,178.17437458597124,61.0229063063598,18.11344463005662,178.17437458597124,381,4096,206.0,4096.0,2915.9140625,51.0,2584.0,1201.515625,3.0,31.0,17.7578125,242.64331486821175,9.394064545631409e-05,3.384479945525527,0.0030848346650600433,21.46631188876927,267.5222858414054,4.0862709283828735e-05,0.04733715687624569,6.80262651702301e-06,0.6501052008997279,453477,267.5222858414054,847.5499500419821,
269,0.06632892787456512,0.0024397679153480567,6.706458111693792e-05,4.2473813891774626e-05,0.0022386799100786448,0.83984375,0.33754047425396005,222.65469121932983,227.3125,222.60120010375977,5e-06,269,0,0.65625,1.0,0.0,0.65625,1.0,0.0,-0.06305301189422607,1.6201815605163574,-1.6201815605163574,-0.06305301189422607,1.6201815605163574,-1.6201815605163574,2912.8515625,4096.0,1039.0,0.3515625,1111.1796875,2444.0,356.0,2912.8515625,4096.0,1039.0,0.3515625,0.0,652.875,952.0,390.0,0.0,9,31,17.1875,0.125,0.875,5.25,8,5.25,8.0,8,8,3.137066960334778e-05,3.185162777081132,21.850667539983988,10.105683903238969,6.138227436691523,263.7136386949569,77.9218948790076,15.431634800508618,263.7136386949569,390,4015,1039.0,4096.0,2912.8515625,356.0,2444.0,1111.1796875,9.0,31.0,17.1875,297.8568904418498,8.575618267059326e-05,3.390363462269306,0.003034403547644615,21.518479708582163,322.7948841545731,3.8564205169677734e-05,0.04714694741074896,6.648372302376609e-06,0.798875914768469,456413,322.7948841545731,706.970621909613,
270,0.06602523475885391,0.00297168675751891,5.150351262273034e-05,2.5621201757530798e-05,0.002479213726473972,0.888671875,0.33692862779804666,222.65469121932983,227.3125,222.9803924560547,5e-06,270,0,0.65625,1.0,0.0,0.65625,1.0,0.0,-0.0964561402797699,1.6201815605163574,-2.4748666286468506,-0.0964561402797699,1.6201815605163574,-2.4748666286468506,3087.8203125,4096.0,1162.0,0.328125,1386.671875,2781.0,383.0,3087.8203125,4096.0,1162.0,0.328125,0.0,623.875,968.0,354.0,0.0,9,31,19.953125,0.125,0.875,5.25,8,5.25,8.0,8,8,3.52468341588974e-05,3.3836186565458775,25.66029991209507,12.644516123851645,10.58189488761127,162.08568610437214,39.809661560633685,14.963717006146908,162.08568610437214,556,4096,1162.0,4096.0,3087.8203125,383.0,2781.0,1386.671875,9.0,31.0,19.953125,215.87765646539629,9.214133024215698e-05,3.4950316231697798,0.0032927636057138443,22.250239353626966,241.65652486495674,3.9482489228248596e-05,0.04683304536468756,6.9307185810767996e-06,0.5461924660280596,475097,241.65652486495674,983.0005630212038,
271,0.0629694014787674,0.0023628853996342514,0.0002735386042331811,4.003970616395236e-05,0.0011451698374003172,0.90234375,0.33399433847966586,222.65469121932983,227.3125,223.35353088378906,5e-06,271,0,0.7265625,1.0,0.0,0.7265625,1.0,0.0,-0.05700937658548355,2.4748666286468506,-2.4748666286468506,-0.05700937658548355,2.4748666286468506,-2.4748666286468506,2758.2734375,4096.0,357.0,0.28125,1197.3359375,2370.0,184.0,2758.2734375,4096.0,357.0,0.28125,0.0,709.5625,991.0,382.0,0.0,5,31,17.765625,0.0,1.0,5.8125,8,5.8125,8.0,8,8,3.0374154448509216e-05,1.7062411531805992,23.66542319022119,11.019283931847895,4.426290499046445,120.20100271701813,31.270225946136634,12.006639940664172,120.20100271701813,382,2697,357.0,4096.0,2758.2734375,184.0,2370.0,1197.3359375,5.0,31.0,17.765625,193.8040696065873,8.982419967651367e-05,3.311019478365779,0.003124535083770752,20.96149151585996,218.12473638169467,3.82494181394577e-05,0.047223010378545614,7.03909607660296e-06,0.5489282799945259,443883,218.12473638169467,1017.4980778504021,
272,0.06828573346138,0.0030803925765212625,4.7372291021474666e-05,4.011977216578089e-05,0.009507458191365004,1.03515625,0.33629927672358917,222.65469121932983,227.3125,223.72909927368164,5e-06,272,0,0.515625,1.0,0.0,0.515625,1.0,0.0,-0.08364162594079971,2.4748666286468506,-1.6201815605163574,-0.08364162594079971,2.4748666286468506,-1.6201815605163574,3174.484375,4096.0,1221.0,0.34375,1434.890625,2672.0,469.0,3174.484375,4096.0,1221.0,0.34375,0.0,560.5625,967.0,353.0,0.0,11,31,21.75,0.125,0.875,4.125,8,4.125,8.0,8,8,3.117695450782776e-05,4.308322951197624,27.3393933493644,13.250577713843086,7.206663800403476,170.97929016686976,46.31913119506498,14.741178343072534,170.97929016686976,388,3595,1221.0,4096.0,3174.484375,469.0,2672.0,1434.890625,11.0,31.0,21.75,199.36641212180257,9.126588702201843e-05,3.513204103335738,0.003096979111433029,22.471659859642386,225.38595022819936,3.863312304019928e-05,0.047003384034760246,6.477870323400035e-06,0.49064664074825776,478086,225.38595022819936,1060.5940599135533,
273,0.06613871455192566,0.0025515120796626434,1.679781496477517e-05,1.9709753132701735e-05,0.005029660533182323,0.85546875,0.3361411366540165,222.65469121932983,227.3125,223.59334182739258,5e-06,273,0,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.08595456182956696,2.4748666286468506,-2.4748666286468506,-0.08595456182956696,2.4748666286468506,-2.4748666286468506,2904.3828125,4096.0,613.0,0.3046875,1220.15625,2218.0,248.0,2904.3828125,4096.0,613.0,0.3046875,0.0,610.75,936.0,358.0,0.0,7,31,18.9375,0.125,0.875,5.375,8,5.375,8.0,8,8,7.612816989421844e-05,2.205188160762191,21.233405804261565,11.299438344110968,6.4853370524942875,164.28135778941214,52.92813689270406,13.886748787015676,164.28135778941214,600,4096,613.0,4096.0,2904.3828125,248.0,2218.0,1220.15625,7.0,31.0,18.9375,192.04056283645332,8.42362642288208e-05,3.3295877315104008,0.0031295046210289,21.060071574524045,216.45929351262748,3.7943944334983826e-05,0.04680671199417706,6.955428473383829e-06,0.5165699544504488,449937,216.45929351262748,1039.3108854292557,
274,0.06867155432701111,0.003753886732738465,6.750379043296562e-05,2.598771357043006e-05,0.008250852464698255,0.978515625,0.334926569174548,222.65469121932983,227.3125,223.94871520996094,5e-06,274,0,0.6171875,1.0,0.0,0.6171875,1.0,0.0,-0.1202521100640297,2.4748666286468506,-2.4748666286468506,-0.1202521100640297,2.4748666286468506,-2.4748666286468506,3146.1484375,4096.0,814.0,0.375,1322.3671875,2696.0,283.0,3146.1484375,4096.0,814.0,0.375,0.0,585.5,976.0,326.0,0.0,7,31,19.6171875,0.0625,0.9375,4.9375,8,4.9375,8.0,8,8,3.201887011528015e-05,2.5377460923045874,26.74963040649891,12.133601322071627,5.82785876467824,202.56121968477964,68.5006300676032,16.86363718099892,202.56121968477964,375,3964,814.0,4096.0,3146.1484375,283.0,2696.0,1322.3671875,7.0,31.0,19.6171875,225.3246738165617,9.378604590892792e-05,3.5322335846722126,0.003347545862197876,22.521555557847023,251.40958379209042,3.738142549991608e-05,0.047150650910072464,7.0083509972718075e-06,0.5595250984377269,477651,251.40958379209042,949.9458866989846,
275,0.06422039866447449,0.003317002992844209,0.00011044499342460767,1.8955367067974294e-05,-0.0007220222614705563,1.0,0.3378072012445428,222.65469121932983,227.3125,224.15469360351562,5e-06,275,0,0.578125,1.0,0.0,0.578125,1.0,0.0,-0.10429761558771133,2.4748666286468506,-2.4748666286468506,-0.10429761558771133,2.4748666286468506,-2.4748666286468506,3325.4375,4096.0,1259.0,0.34375,1414.6484375,2461.0,477.0,3325.4375,4096.0,1259.0,0.34375,0.0,644.1875,979.0,360.0,0.0,11,31,21.375,0.1875,0.8125,4.625,8,4.625,8.0,8,8,5.6315213441848755e-05,4.233958255499601,23.54201172478497,12.8656075024046,7.044618096202612,208.0014747083187,62.45215703785652,13.954435830935836,208.0014747083187,628,4096,1259.0,4096.0,3325.4375,477.0,2461.0,1414.6484375,11.0,31.0,21.375,252.37115630693734,9.222514927387238e-05,3.712698547169566,0.00322875939309597,23.88263431750238,280.00586227327585,3.95309180021286e-05,0.04700269688081049,6.354424601457888e-06,0.5928993278772937,508112,280.00586227327585,907.3238607842085,
276,0.06734292209148407,0.003693788981763646,5.2235126076993765e-05,2.7912714358535595e-05,0.005994919454678893,1.03125,0.33453466040908086,222.65469121932983,227.3125,224.19385528564453,5e-06,276,0,0.609375,1.0,0.0,0.609375,1.0,0.0,-0.11541306227445602,2.4748666286468506,-2.4748666286468506,-0.11541306227445602,2.4748666286468506,-2.4748666286468506,3089.5390625,4096.0,940.0,0.328125,1351.59375,2491.0,335.0,3089.5390625,4096.0,940.0,0.328125,0.0,601.125,989.0,305.0,0.0,9,31,19.265625,0.0625,0.9375,4.875,8,4.875,8.0,8,8,3.1517818570137024e-05,3.0360077619552612,22.632217828184366,12.47677684694645,5.123871611431241,190.9207197148353,55.36807303977548,18.77604591846466,190.9207197148353,319,4017,940.0,4096.0,3089.5390625,335.0,2491.0,1351.59375,9.0,31.0,19.265625,219.68513938225806,9.65707004070282e-05,3.497488332912326,0.0031176358461380005,22.467311918735504,245.6861003022641,3.8815662264823914e-05,0.047559428707857676,6.599497986130546e-06,0.5555165727650971,472405,245.6861003022641,961.3995244720944,
277,0.06843745708465576,0.00328476817230694,9.75928254831615e-05,4.29488413828949e-05,-0.004726795827082242,1.03125,0.3351332172491107,222.65469121932983,227.3125,224.73094177246094,5e-06,277,0,0.5625,1.0,0.0,0.5625,1.0,0.0,-0.07596045732498169,2.4748666286468506,-2.4748666286468506,-0.07596045732498169,2.4748666286468506,-2.4748666286468506,3060.71875,4096.0,416.0,0.4453125,1301.9296875,2605.0,180.0,3060.71875,4096.0,416.0,0.4453125,0.0,616.0,957.0,350.0,0.0,5,31,18.671875,0.1875,0.8125,4.5,8,4.5,8.0,8,8,3.407709300518036e-05,1.5920332875102758,25.23656732775271,12.02069159282837,2.752708649262786,214.2641801647842,66.2496470855258,23.887689186260104,214.2641801647842,363,4096,416.0,4096.0,3060.71875,180.0,2605.0,1301.9296875,5.0,31.0,18.671875,245.8500192053616,8.645094931125641e-05,3.5215522665530443,0.0030987001955509186,22.375432141125202,271.77980529516935,3.7571415305137634e-05,0.047544584040468324,6.58429347573609e-06,0.6275334102625038,470620,271.77980529516935,865.8112023608195,
