step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
399,0.02664361521601677,0.001855672053352464,-0.0003811248786860233,0.0,0.014999675535364076,3.734375,0.29734477700761,166.34705781936646,170.1953125,173.24996948242188,5e-06,399,7,0.8543984889984131,0.9938775300979614,0.0,0.8543984889984131,0.9938775300979614,0.0,-0.08499433100223541,2.4747190475463867,-1.6201815605163574,-0.08499433100223541,2.4747190475463867,-1.6201815605163574,842.6015625,2843.0,238.0,0.0,55.7734375,177.0,13.0,842.6015625,2843.0,238.0,0.0,0.0,257.0625,439.0,174.0,0.0,4,42,14.90625,0.0,1.0,7.3125,8,6.8351874351501465,8.0,8,8,4.5357272028923035e-05,0.11814663372933865,1.7867692448198795,0.5680111622059485,0.0,0.0,0.0,1.7867692448198795,0.0,221,2116,7.285408638417721,9.736232459545135e-05,1.0408226139843464,0.00305129773914814,6.686795188114047,15.041872851550579,4.303082823753357e-05,0.0675494296720325,0.047505951306961974,2.16777690569431e-05,140757,15.041872851550579,4678.838911521918,
400,0.027569210156798363,9.754402344697155e-05,0.00012108383998565841,0.0,0.011415472086810041,1.4765625,0.2908904588083668,166.34705781936646,170.1953125,173.17300415039062,5e-06,400,7,0.862781286239624,0.9959183931350708,0.0,0.862781286239624,0.9959183931350708,0.0,-0.07461585849523544,2.3446402549743652,-2.4747889041900635,-0.07461585849523544,2.3446402549743652,-2.4747889041900635,692.9296875,3234.0,102.0,0.0,47.375,182.0,12.0,692.9296875,3234.0,102.0,0.0,0.0,264.4375,440.0,160.0,0.0,4,42,12.25,0.0625,0.9375,7.3125,8,6.902250289916992,8.0,8,8,4.312396049499512e-05,0.11194895394146442,1.8637037966400385,0.4822592618584167,0.0,0.0,0.0,1.8637037966400385,0.0,335,3043,6.571240548044443,9.433552622795105e-05,0.9854669757187366,0.003022143617272377,6.0614697970449924,13.64559006690979,3.86945903301239e-05,0.07408806074800657,0.049464023216707544,2.4661903309633165e-05,122543,13.64559006690979,4490.205238436836,
401,0.011026519350707531,0.0013260623236419633,0.0003796123346546665,0.0,0.002112547750584781,4.4296875,0.27043772620087636,166.34705781936646,170.1953125,172.75087356567383,5e-06,401,8,0.9581072330474854,0.9984375238418579,0.901562511920929,0.9581072330474854,0.9984375238418579,0.901562511920929,-0.017449751496315002,1.2074354887008667,-1.6196357011795044,-0.017449751496315002,1.2074354887008667,-1.6196357011795044,383.2734375,1961.0,116.0,0.0,24.3203125,116.0,13.0,383.2734375,1961.0,116.0,0.0,0.0,322.125,527.0,177.0,0.0,4,26,6.59375,0.0,1.0,8.0,8,7.664857864379883,8.0,8,8,0.0001318715512752533,0.10783430933952332,1.123409891501069,0.24496005587570835,0.0,0.0,0.0,1.123409891501069,0.0,207,1961,6.033409902825952,0.00015122070908546448,0.8177131786942482,0.003390869125723839,4.628163067623973,11.519287703558803,3.977678716182709e-05,0.12298273309333561,0.0512582989182086,3.755489612169362e-05,90291,11.519287703558803,3919.122532728531,
402,0.029662935063242912,0.002719690790399909,0.00037936022999929264,0.0,0.028866085514891893,5.0546875,0.27950545796549375,166.34705781936646,170.1953125,172.85617065429688,5e-06,402,8,0.8732857704162598,0.9959183931350708,0.0,0.8732857704162598,0.9959183931350708,0.0,-0.17281946539878845,2.4733946323394775,-2.4748663902282715,-0.17281946539878845,2.4733946323394775,-2.4748663902282715,560.3828125,2844.0,102.0,0.0,38.4921875,181.0,12.0,560.3828125,2844.0,102.0,0.0,0.0,260.4375,482.0,160.0,0.0,4,42,10.40625,0.0625,0.9375,7.4375,8,6.98628568649292,8.0,8,8,2.9550865292549133e-05,0.11181904934346676,1.8549761362373829,0.39510474671260454,0.0,0.0,0.0,1.8549761362373829,0.0,178,2779,5.904851095750928,9.774044156074524e-05,0.8660888783633709,0.003064822405576706,5.362145168706775,12.167511783540249,3.6424025893211365e-05,0.08232167039483233,0.05103645522968424,2.91707267460782e-05,105065,12.167511783540249,4317.439829486254,
403,0.03476010262966156,0.0005840913618158083,-0.00026779796098708175,0.0,0.005142067355336621,1.396484375,0.30339575806123625,166.34705781936646,170.1953125,172.72332763671875,5e-06,403,8,0.7426947951316833,0.9938775300979614,0.0,0.7426947951316833,0.9938775300979614,0.0,-0.027568237856030464,2.474865436553955,-1.5564912557601929,-0.027568237856030464,2.474865436553955,-1.5564912557601929,938.578125,3040.0,179.0,0.0,57.8359375,186.0,12.0,938.578125,3040.0,179.0,0.0,0.0,300.75,554.0,174.0,0.0,4,42,15.34375,0.125,0.875,6.5625,8,5.941557884216309,8.0,8,8,4.6778470277786255e-05,0.11128787137567997,1.9844730366021395,0.6128502804931486,0.0,0.0,0.0,1.9844730366021395,0.0,178,3040,9.377516640350223,9.648315608501434e-05,1.206862434744835,0.003221103921532631,7.512550516054034,18.129020500928164,4.295818507671356e-05,0.0780562073644494,0.047357757580682794,2.0305255629515937e-05,158634,18.129020500928164,4375.139848065104,
404,0.017627835273742676,0.0017807665644795634,-0.0013384823068918195,0.0,0.0015262006490956992,1.228515625,0.2781703598292635,166.34705781936646,170.1953125,172.54396438598633,5e-06,404,8,0.9265918731689453,0.9921875,0.0,0.9265918731689453,0.9921875,0.0,-0.02187970280647278,0.6031621694564819,-1.6187430620193481,-0.02187970280647278,0.6031621694564819,-1.6187430620193481,538.359375,2259.0,69.0,0.0,33.6953125,187.0,12.0,538.359375,2259.0,69.0,0.0,0.0,264.5,444.0,178.0,0.0,4,42,8.59375,0.0,1.0,7.875,8,7.412735939025879,8.0,8,8,4.556030035018921e-05,0.10854661092162132,1.8160797860473394,0.3361048861843301,0.0,0.0,0.0,1.8160797860473394,0.0,178,2244,6.62347799539566,9.844079613685608e-05,0.8233133219182491,0.0030581392347812653,5.14509916305542,12.627483090385795,3.709085285663605e-05,0.09611780576687941,0.05006616160067941,2.9758278368149632e-05,102766,12.627483090385795,4069.1402738144666,
405,0.02689908817410469,0.0016103750676847994,0.00011585791980905924,0.0,0.011769716278649867,3.3671875,0.2805398383399416,166.34705781936646,170.1953125,172.58796310424805,5e-06,405,8,0.8983126878738403,0.995312511920929,0.0,0.8983126878738403,0.995312511920929,0.0,-0.12006588280200958,1.2774516344070435,-1.735270619392395,-0.12006588280200958,1.2774516344070435,-1.735270619392395,557.0,2114.0,86.0,0.0,37.5859375,159.0,12.0,557.0,2114.0,86.0,0.0,0.0,269.875,472.0,160.0,0.0,4,42,10.84375,0.0,1.0,7.75,8,7.186501502990723,8.0,8,8,3.162771463394165e-05,0.10601390525698662,1.6120089832693338,0.38986229327565525,0.0,0.0,0.0,1.6120089832693338,0.0,210,1999,6.880032867193222,9.499490261077881e-05,0.8505228385329247,0.0030258577316999435,5.271221075206995,13.028300270438194,3.653019666671753e-05,0.09649956333024605,0.049803676069605014,2.858898083616727e-05,105840,13.028300270438194,4061.9266444202153,
406,0.027318870648741722,0.0006017100313329138,0.00022693146274832543,0.0,0.01150002289796248,2.19921875,0.28674390852137993,166.34705781936646,170.1953125,173.1466178894043,5e-06,406,8,0.8720121383666992,0.9984375238418579,0.0,0.8720121383666992,0.9984375238418579,0.0,-0.08948380500078201,2.474506139755249,-2.474822759628296,-0.08948380500078201,2.474506139755249,-2.474822759628296,760.609375,2837.0,112.0,0.0,47.84375,176.0,12.0,760.609375,2837.0,112.0,0.0,0.0,251.375,429.0,160.0,0.0,4,42,12.21875,0.0,1.0,7.625,8,6.976097106933594,8.0,8,8,3.197789192199707e-05,0.10995688289403915,1.752142483368516,0.4832136211480247,0.0,0.0,0.0,1.752142483368516,0.0,210,2378,6.4183790646493435,9.032897651195526e-05,1.0205453895032406,0.003091534599661827,6.424536023288965,13.891091108322144,3.622472286224365e-05,0.06592554350591984,0.049597295098498966,2.3866587920251262e-05,129534,13.891091108322144,4662.484717359469,
407,0.016712350770831108,0.0003892326494678855,-0.00016228854025257533,0.0,0.019277963278000243,3.984375,0.26836539680120614,166.34705781936646,170.1953125,173.12015533447266,5e-06,407,8,0.9379363059997559,0.996874988079071,0.0,0.9379363059997559,0.996874988079071,0.0,-0.13179239630699158,0.5400409698486328,-2.4392576217651367,-0.13179239630699158,0.5400409698486328,-2.4392576217651367,468.09375,3138.0,69.0,0.0,27.2734375,174.0,12.0,468.09375,3138.0,69.0,0.0,0.0,237.375,444.0,174.0,0.0,4,42,7.5,0.0,1.0,7.9375,8,7.503490447998047,8.0,8,8,4.396773874759674e-05,0.10161128453910351,1.5845729000866413,0.27721677302906755,0.0,0.0,0.0,1.5845729000866413,0.0,225,3138,6.28883002512157,9.052269160747528e-05,0.761322233825922,0.002971518784761429,4.727646866813302,11.814645206555724,3.933534026145935e-05,0.10496077884240552,0.05235489332019161,3.290718477033697e-05,90300,11.814645206555724,3821.528214401827,
408,0.03232576698064804,0.0017336561249976512,0.00011655313028313685,0.0,0.011865983891766518,3.84375,0.28535489139457226,166.34705781936646,170.1953125,173.05341720581055,5e-06,408,8,0.8188930749893188,0.9955000281333923,0.0,0.8188930749893188,0.9955000281333923,0.0,-0.13815206289291382,1.3841716051101685,-2.4748663902282715,-0.13815206289291382,1.3841716051101685,-2.4748663902282715,675.0703125,3417.0,69.0,0.0,42.9609375,189.0,12.0,675.0703125,3417.0,69.0,0.0,0.0,227.8125,472.0,167.0,0.0,4,42,12.640625,0.0625,0.9375,7.0625,8,6.551144599914551,8.0,8,8,4.4967979192733765e-05,0.1112502496689558,1.842729950323701,0.4426321220526006,0.0,0.0,0.0,1.842729950323701,0.0,251,3112,6.148693412542343,0.001750228926539421,0.9111356064677238,0.0030101146548986435,5.789505625143647,12.87767162360251,3.8059428334236145e-05,0.07115802072171121,0.05009566254915805,2.6046038772496462e-05,115569,12.87767162360251,4487.185392590006,
409,0.018625793978571892,0.00036456461748457514,-1.8164321772928815e-05,0.0,0.0015252330340445042,5.125,0.29085957155033404,166.34705781936646,170.1953125,173.0274200439453,5e-06,409,8,0.8872092366218567,0.996874988079071,0.0,0.8872092366218567,0.996874988079071,0.0,-0.1599084883928299,2.4747517108917236,-2.4748663902282715,-0.1599084883928299,2.4747517108917236,-2.4748663902282715,715.796875,3125.0,76.0,0.0,48.9453125,200.0,12.0,715.796875,3125.0,76.0,0.0,0.0,263.375,407.0,178.0,0.0,4,42,11.984375,0.0,1.0,7.4375,8,7.0976738929748535,8.0,8,8,4.933401942253113e-05,0.10533558763563633,1.9794152528047562,0.4868879481073236,0.0,0.0,0.0,1.9794152528047562,0.0,216,3125,7.234279269352555,9.589828550815582e-05,0.9577950909733772,0.0029960274696350098,6.113732745870948,14.332143833860755,5.1021575927734375e-05,0.07895788423470952,0.048779523081294365,2.3904347340984967e-05,125334,14.332143833860755,4372.479143835031,
410,0.014062953181564808,0.00034696388320298865,-0.00028264313218073767,0.0,0.02713559004769195,3.546875,0.26977662695113486,166.34705781936646,170.1953125,172.37825393676758,5e-06,410,8,0.9350306987762451,0.9959183931350708,0.0,0.9350306987762451,0.9959183931350708,0.0,-0.16405250132083893,0.9353740215301514,-2.4748661518096924,-0.16405250132083893,0.9353740215301514,-2.4748661518096924,448.0703125,2390.0,69.0,0.0,29.6796875,162.0,12.0,448.0703125,2390.0,69.0,0.0,0.0,249.5,367.0,205.0,0.0,4,42,7.75,0.0,1.0,7.9375,8,7.480245590209961,8.0,8,8,3.251619637012482e-05,0.11275949701666832,1.5867843553423882,0.29425022812210955,0.0,0.0,0.0,1.5867843553423882,0.0,266,2254,5.222014619037509,9.881332516670227e-05,0.7661554589867592,0.0030236057937145233,4.61636159569025,10.632349895313382,3.697536885738373e-05,0.091050417921251,0.05170134726215156,3.386313872609754e-05,89289,10.632349895313382,4198.930663453691,
411,0.03267578035593033,0.00042222256161039695,-0.00035459969086559795,0.0,0.001058789188391529,1.90234375,0.2940079984740733,166.34705781936646,170.1953125,172.54205703735352,5e-06,411,8,0.7498811483383179,0.9937499761581421,0.0,0.7498811483383179,0.9937499761581421,0.0,-0.06771550327539444,2.4748659133911133,-1.6201003789901733,-0.06771550327539444,2.4748659133911133,-1.6201003789901733,716.90625,3490.0,117.0,0.0,49.6796875,202.0,12.0,716.90625,3490.0,117.0,0.0,0.0,281.8125,495.0,160.0,0.0,4,42,13.984375,0.0625,0.9375,6.375,8,5.999049186706543,8.0,8,8,3.168173134326935e-05,0.10910176672041416,2.035129051655531,0.5189820709347259,0.0,0.0,0.0,2.035129051655531,0.0,216,3461,6.948408115655184,9.221769869327545e-05,0.991352204233408,0.0030331891030073166,6.228474467992783,14.197318280115724,3.6953017115592957e-05,0.0757204144943026,0.04872238233355849,2.3727190329854787e-05,127836,14.197318280115724,4502.1178464049335,
412,0.012975526973605156,0.0011371245491318405,-0.000111364619442611,0.0,0.020855580933130113,2.453125,0.2685310025438805,166.34705781936646,170.1953125,172.66860580444336,5e-06,412,8,0.9249551892280579,0.9921875,0.0,0.9249551892280579,0.9921875,0.0,-0.12553244829177856,0.5400604605674744,-2.474755048751831,-0.12553244829177856,0.5400604605674744,-2.474755048751831,439.1328125,2274.0,69.0,0.0,30.2734375,202.0,12.0,439.1328125,2274.0,69.0,0.0,0.0,247.875,472.0,160.0,0.0,4,42,8.359375,0.0,1.0,7.875,8,7.399641990661621,8.0,8,8,2.9614195227622986e-05,0.10895501635968685,1.9418596215546131,0.3075929247715976,0.0,0.0,0.0,1.9418596215546131,0.0,221,2274,6.573183869943023,8.886493742465973e-05,0.7473360877484083,0.003017432987689972,4.557365730404854,11.90414490737021,4.317052662372589e-05,0.11694183973995308,0.05182534917503274,3.4313576625197265e-05,87937,11.90414490737021,3693.545428263209,
413,0.008839994668960571,0.0006304342241492122,0.0001031654428516049,0.0,0.0044309111253824085,1.498046875,0.2786402508883322,166.34705781936646,170.1953125,172.84510040283203,5e-06,413,8,0.9463740587234497,0.9959183931350708,0.887499988079071,0.9463740587234497,0.9959183931350708,0.887499988079071,-0.03202815726399422,0.9350766539573669,-2.4146153926849365,-0.03202815726399422,0.9350766539573669,-2.4146153926849365,519.1796875,1563.0,112.0,0.0,33.5859375,121.0,12.0,519.1796875,1563.0,112.0,0.0,0.0,271.625,554.0,174.0,0.0,4,34,8.734375,0.0,1.0,8.0,8,7.570991516113281,8.0,8,8,3.2417476177215576e-05,0.10720539279282093,1.1802202221006155,0.3295187082258053,0.0,0.0,0.0,1.1802202221006155,0.0,221,1563,6.859019180759788,9.21543687582016e-05,0.8273872043937445,0.002996547147631645,5.055319583043456,12.777816250920296,4.6135857701301575e-05,0.10321298895131724,0.04994240027507045,2.960342162978419e-05,101223,12.777816250920296,3960.888073997371,
414,0.013293731026351452,0.0013138778522261418,-0.0008846346238442493,0.0,0.004640881787054241,5.9921875,0.27787006168024625,166.34705781936646,170.1953125,172.7368049621582,5e-06,414,8,0.9390624165534973,0.9917346835136414,0.7929999828338623,0.9390624165534973,0.9917346835136414,0.7929999828338623,-0.08432404696941376,1.2379522323608398,-1.7085819244384766,-0.08432404696941376,1.2379522323608398,-1.7085819244384766,528.6171875,2192.0,116.0,0.0,32.171875,120.0,12.0,528.6171875,2192.0,116.0,0.0,0.0,249.8125,462.0,174.0,0.0,4,28,8.75,0.0,1.0,8.0,8,7.51249885559082,8.0,8,8,3.367476165294647e-05,0.11194160394370556,1.1773732714354992,0.32195442231022753,0.0,0.0,0.0,1.1773732714354992,0.0,336,1946,5.969921126961708,0.0024775266647338867,0.8013850525021553,0.0045054201036691666,5.018382657319307,11.820273708552122,3.5587698221206665e-05,0.0882302163215008,0.0503656465572648,4.521743598058156e-05,99639,11.820273708552122,4214.750117330612,
415,0.010851065628230572,0.00013185653369873762,1.9235029867559206e-05,0.0,0.017644253457547165,19.9375,0.26596440526931214,166.34705781936646,170.1953125,172.87982559204102,5e-06,415,8,0.9189612865447998,0.9906250238418579,0.6326530575752258,0.9189612865447998,0.9906250238418579,0.6326530575752258,-0.11460947245359421,1.62008798122406,-1.5713410377502441,-0.11460947245359421,1.62008798122406,-1.5713410377502441,404.265625,1965.0,116.0,0.0,22.96875,108.0,12.0,404.265625,1965.0,116.0,0.0,0.0,251.0,445.0,174.0,0.0,4,34,7.015625,0.0,1.0,8.0,8,7.351691246032715,8.0,8,8,4.4893473386764526e-05,0.1162596307694912,1.030769882723689,0.22916376980720088,0.0,0.0,0.0,1.030769882723689,0.0,368,1965,5.069163266569376,8.754245936870575e-05,0.7194712162017822,0.0029905326664447784,4.3495459239929914,10.164602186530828,3.853254020214081e-05,0.09796241770512457,0.051858095762608095,3.56550619553709e-05,83874,10.164602186530828,4125.7886172437675,
416,0.026469696313142776,0.0004063102023792453,0.00020577428131218767,0.0,0.018774802214466035,2.73828125,0.29139942653389106,166.34705781936646,170.1953125,172.53046035766602,5e-06,416,8,0.8604045510292053,0.9955000281333923,0.0,0.8604045510292053,0.9955000281333923,0.0,-0.11052169650793076,2.4748661518096924,-2.4748666286468506,-0.11052169650793076,2.4748661518096924,-2.4748666286468506,755.078125,3094.0,69.0,0.0,50.7265625,188.0,12.0,755.078125,3094.0,69.0,0.0,0.0,266.125,495.0,177.0,0.0,4,42,13.46875,0.0,1.0,7.3125,8,6.883236885070801,8.0,8,8,4.8743560910224915e-05,0.11663885973393917,1.8685471341013908,0.5147062474279664,0.0,0.0,0.0,1.8685471341013908,0.0,178,3094,6.556299125775695,9.339861571788788e-05,0.9872942119836807,0.0030339136719703674,6.391253272071481,13.97213433496654,3.6388635635375977e-05,0.06783547983213342,0.04889494064959745,2.321031926167333e-05,130714,13.97213433496654,4677.667594165492,
417,0.016538115218281746,0.00041520659578964114,0.00010565059142209066,0.0,0.009494800033280626,1.984375,0.2923443975964032,166.34705781936646,170.1953125,172.48077774047852,5e-06,417,8,0.8894211649894714,0.996874988079071,0.0,0.8894211649894714,0.996874988079071,0.0,-0.06647772341966629,2.373612880706787,-2.4747281074523926,-0.06647772341966629,2.373612880706787,-2.4747281074523926,738.390625,2402.0,86.0,0.0,52.1875,176.0,12.0,738.390625,2402.0,86.0,0.0,0.0,262.6875,401.0,160.0,0.0,4,42,13.453125,0.0,1.0,7.625,8,7.1153693199157715,8.0,8,8,5.311518907546997e-05,0.11063765175640583,1.7855445332825184,0.5335974545014324,0.0,0.0,0.0,1.7855445332825184,0.0,260,2402,6.952845947816968,9.759701788425446e-05,0.9690813235938549,0.0030630510300397873,6.192462371662259,14.140808375552297,3.5801902413368225e-05,0.07356419099622244,0.048326510259737616,2.3904314333295253e-05,128138,14.140808375552297,4530.7876536087815,
418,0.024203969165682793,0.0003199997008778155,-0.0003031893938896246,0.0,-0.0008771475695539266,2.9765625,0.27727000747621244,166.34705781936646,170.1953125,172.49072647094727,5e-06,418,8,0.8743382692337036,0.9959183931350708,0.0,0.8743382692337036,0.9959183931350708,0.0,-0.0274167750030756,1.2137248516082764,-2.2384984493255615,-0.0274167750030756,1.2137248516082764,-2.2384984493255615,521.9296875,1576.0,112.0,0.0,32.890625,133.0,13.0,521.9296875,1576.0,112.0,0.0,0.0,259.4375,456.0,160.0,0.0,4,42,10.234375,0.0,1.0,7.5,8,6.994706153869629,8.0,8,8,3.1946226954460144e-05,0.10846113599836826,1.3538427148014307,0.33101896606967784,0.0,0.0,0.0,1.3538427148014307,0.0,174,1576,6.69092115201056,8.923746645450592e-05,0.8011368662118912,0.003096582368016243,4.998037373647094,12.525526652112603,3.606453537940979e-05,0.10015299522520933,0.04997287780480022,3.0961179503236945e-05,100015,12.525526652112603,3992.4468957611093,
419,0.028242219239473343,0.00014130449562799186,0.00023487631187890656,0.0,0.004692488288128516,1.64453125,0.2821330173751496,166.34705781936646,170.1953125,172.30532836914062,5e-06,419,8,0.8526058197021484,0.9938775300979614,0.0,0.8526058197021484,0.9938775300979614,0.0,-0.03944074735045433,0.7355078458786011,-2.474379062652588,-0.03944074735045433,0.7355078458786011,-2.474379062652588,585.78125,3069.0,112.0,0.0,35.984375,184.0,12.0,585.78125,3069.0,112.0,0.0,0.0,244.6875,380.0,160.0,0.0,4,42,10.53125,0.0625,0.9375,7.3125,8,6.8208465576171875,8.0,8,8,3.148429095745087e-05,0.11112956143915653,1.7791778817772865,0.35891126572096255,0.0,0.0,0.0,1.7791778817772865,0.0,377,3051,6.476742282509804,9.662285447120667e-05,0.859920522198081,0.0030543897300958633,5.364950712770224,12.727595306932926,3.8020312786102295e-05,0.08637959832635107,0.05046990322455525,2.873367572997049e-05,106300,12.727595306932926,4175.965586448867,
420,0.014348380267620087,0.00017056226351996884,3.460124753473792e-05,0.0,0.0017557413648319198,1.107421875,0.2805764676874045,166.34705781936646,170.1953125,172.75148010253906,5e-06,420,8,0.8894060850143433,0.996874988079071,0.0,0.8894060850143433,0.996874988079071,0.0,-0.012052010744810104,0.5399270057678223,-1.6198222637176514,-0.012052010744810104,0.5399270057678223,-1.6198222637176514,575.6875,2164.0,102.0,0.0,41.7265625,184.0,12.0,575.6875,2164.0,102.0,0.0,0.0,237.5625,330.0,174.0,0.0,4,42,10.390625,0.0625,0.9375,7.5,8,7.115248203277588,8.0,8,8,2.9454007744789124e-05,0.11555949598550797,1.8266511596739292,0.4183817296579946,0.0,0.0,0.0,1.8266511596739292,0.0,221,2090,5.984585467725992,9.760819375514984e-05,0.8525112327188253,0.0030085016041994095,5.226704146713018,12.092329483479261,4.11011278629303e-05,0.08121519742327098,0.050210422559109076,2.890122198931188e-05,104096,12.092329483479261,4304.2161620809975,
421,0.007862849161028862,0.002360595521167852,0.0007972804451128468,0.0,0.0038778478919994086,3.640625,0.2662838351665167,166.34705781936646,170.1953125,172.96492385864258,5e-06,421,8,0.9303992390632629,0.9984375238418579,0.7749999761581421,0.9303992390632629,0.9984375238418579,0.7749999761581421,-0.027655307203531265,2.4746158123016357,-0.3535268306732178,-0.027655307203531265,2.4746158123016357,-0.3535268306732178,395.546875,849.0,86.0,0.0,21.1015625,46.0,12.0,395.546875,849.0,86.0,0.0,0.0,260.3125,440.0,174.0,0.0,4,12,6.3125,0.0,1.0,8.0,8,7.443193435668945,8.0,8,8,3.3136457204818726e-05,0.10670248791575432,0.47273897752165794,0.21071698697051033,0.0,0.0,0.0,0.47273897752165794,0.0,251,596,8.926871314644814,9.856745600700378e-05,0.7113179005682468,0.002993440255522728,4.338152961805463,14.002644121646881,3.571249544620514e-05,0.17631584662541602,0.05167543730560408,3.565741817180141e-05,83950,14.002644121646881,2997.648132405955,
