step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
671,True,3384,0.046328600496053696,0.0014246167775127105,-0.00022977165690463153,2.1604270386887947e-05,0.005783424545370508,-0.0323534163471777,-0.026569991663563997,1.0,211.5,1.0,0.0,1.0660604685544968,1.0660604685544968,8133151.09375,0.23677513049915433,0.23677513049915433,0.06377567017272912,-0.0323534163471777,0.4297539045753541,0.0014246167775127105,-0.00022977165690463153,2.1604270386887947e-05,0.14444701350294054,-0.9189846739172935,0.0,0.0,0.2,0.2,0.2,3.0,1.3203125,0.16470665304208484,188.00459575653076,197.076171875,230.59503555297852,5e-06,671,0,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.08462538570165634,1.6201815605163574,-2.4748666286468506,-0.08462538570165634,1.6201815605163574,-2.4748666286468506,2224.5078125,4096.0,778.0,0.0703125,438.7890625,1462.0,197.0,2224.5078125,4096.0,778.0,0.0703125,0.0,588.3125,948.0,342.0,0.0,9,31,18.1796875,0.0625,0.9375,6.9375,8,6.9375,8.0,8,8,2.96030193567276e-05,1.725056802853942,12.885130614042282,3.900790626066737,0.50501424446702,5.167295156046748,1.9468448597035604,12.885130614042282,1.7194422110915184,342,3143,778.0,4096.0,2224.5078125,197.0,1462.0,438.7890625,9.0,31.0,18.1796875,100.31479539908469,9.067356586456299e-05,2.799781011417508,0.0030686073005199432,32.431069592013955,135.58479095064104,3.6228448152542114e-05,0.09007604576149371,8.522938500115106e-06,0.3523068494754271,360041,135.58479095064104,1327.733728376183,
672,True,5712,0.04216716066002846,0.00039086932156351395,8.913654994557874e-06,0.0,-0.00014415103942155838,-0.01954378152731806,-0.019687932217493653,1.0,357.0,1.0,0.0,1.3138728961348534,1.3138728961348534,9735500.1875,0.14376008696854115,0.14376008696854115,0.10131068676607694,-0.01954378152731806,0.2516454116793548,0.00039086932156351395,8.913654994557874e-06,0.0,0.05603145738132298,-1.137855626642704,0.0,0.0,0.2,0.2,0.2,3.0,0.5126953125,0.15958313915312894,188.00459575653076,197.076171875,230.891357421875,5e-06,672,0,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.02556491084396839,1.20761239528656,-0.935412585735321,-0.02556491084396839,1.20761239528656,-0.935412585735321,1779.96875,4096.0,744.0,0.0390625,426.78125,1153.0,181.0,1779.96875,4096.0,744.0,0.0390625,0.0,562.8125,961.0,299.0,0.0,9,31,17.2890625,0.0625,0.9375,6.9375,8,6.9375,8.0,8,8,3.191828727722168e-05,1.5948068760335445,10.491115719079971,3.8601484636456007,0.3910519368946552,4.254614947363734,1.3525873914913973,10.491115719079971,3.067290348932147,522,4096,744.0,4096.0,1779.96875,181.0,1153.0,426.78125,9.0,31.0,17.2890625,76.92274672351778,9.271875023841858e-05,2.398521887138486,0.0030281338840723038,27.345579093322158,106.70040772296488,3.7631019949913025e-05,0.09118962202150942,1.0097953434327201e-05,0.33762331994732075,299876,106.70040772296488,1405.22424609001,
673,True,2528,0.04268931224942207,0.0008253772011812543,4.449981145171478e-05,7.0797464104543906e-06,0.005574421433266252,-0.025880349799990654,-0.020305928424932063,1.0,158.0,1.0,0.0,1.1535715982317924,1.1535715982317924,8504937.25,0.19127143546938896,0.19127143546938896,0.04489294718887009,-0.025880349799990654,0.18976619969679576,0.0008253772011812543,4.449981145171478e-05,7.0797464104543906e-06,0.09375,-0.9882651939988136,0.0,0.0,0.2,0.2,0.2,3.0,1.07421875,0.16628897486111727,188.00459575653076,197.076171875,231.67449951171875,5e-06,673,0,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.06592471152544022,1.6201815605163574,-1.6201815605163574,-0.06592471152544022,1.6201815605163574,-1.6201815605163574,2355.3125,4096.0,968.0,0.078125,425.2109375,1124.0,260.0,2355.3125,4096.0,968.0,0.078125,0.0,605.0625,869.0,302.0,0.0,11,31,17.375,0.0625,0.9375,6.75,8,6.75,8.0,8,8,3.02828848361969e-05,2.2966508977115154,9.814568946138024,3.8320403476973297,0.58430115878582,5.5812934916466475,2.0903936777467607,9.814568946138024,2.2524471171200275,411,3349,968.0,4096.0,2355.3125,260.0,1124.0,425.2109375,11.0,31.0,17.375,110.59355834685266,8.822046220302582e-05,2.9123775623738766,0.005081199109554291,33.888019381091,147.42580727674067,3.8776546716690063e-05,0.08943128874374814,1.3409405242036193e-05,0.3668354728235792,378928,147.42580727674067,1285.1481263680466,
674,True,4184,0.05041157826781273,0.001708973737549968,8.332593438353797e-05,1.600765699549811e-05,0.01001996680861339,-0.01787814579438418,-0.007858178985770792,1.0,261.5,1.0,0.0,1.150719203054905,1.150719203054905,7266678.875,0.13184425700455904,0.13184425700455904,0.08158081859163588,-0.01787814579438418,0.22886435374593972,0.001708973737549968,8.332593438353797e-05,1.600765699549811e-05,0.04599221330136061,-1.0155818574130535,0.0,0.0,0.2,0.2,0.2,3.0,1.203125,0.16094962604059165,188.00459575653076,197.076171875,232.08574676513672,5e-06,674,0,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.14973506331443787,0.935412585735321,-2.4748666286468506,-0.14973506331443787,0.935412585735321,-2.4748666286468506,1852.1796875,4096.0,732.0,0.0078125,416.4375,1898.0,175.0,1852.1796875,4096.0,732.0,0.0078125,0.0,552.875,1006.0,325.0,0.0,9,31,16.3671875,0.0,1.0,7.1875,8,7.1875,8.0,8,8,3.308802843093872e-05,1.5527478232979774,16.68355522491038,3.684880612665438,0.18361378647387028,3.3379387576133013,1.467776781952125,16.68355522491038,1.7373522240668535,576,3720,732.0,4096.0,1852.1796875,175.0,1898.0,416.4375,9.0,31.0,16.3671875,87.57252134382725,9.615905582904816e-05,2.440862299874425,0.0031206924468278885,27.69786966778338,117.74857635982335,3.83276492357254e-05,0.08997284257369206,1.0137153998018134e-05,0.3693811824068232,307847,117.74857635982335,1307.2217495830362,
675,True,6352,0.040493957698345184,0.0014653425678261556,-4.70288703127153e-05,0.0,0.00238267112581525,-0.014402588829398155,-0.012019917878205888,1.0,397.0,1.0,0.0,1.0331300683319569,1.0331300683319569,7990985.375,0.1064336453564465,0.1064336453564465,0.10654618690797028,-0.014402588829398155,0.20934802687883225,0.0014653425678261556,-4.70288703127153e-05,0.0,0.052915260661393404,-0.8835313022136688,0.0,0.0,0.2,0.2,0.2,3.0,0.853515625,0.16100793867604885,188.00459575653076,197.076171875,231.62136459350586,5e-06,675,0,0.9453125,1.0,0.0,0.9453125,1.0,0.0,-0.05427026376128197,0.5400605201721191,-2.4748666286468506,-0.05427026376128197,0.5400605201721191,-2.4748666286468506,1817.8046875,3128.0,559.0,0.0,445.84375,917.0,170.0,1817.8046875,3128.0,559.0,0.0,0.0,564.5625,1016.0,342.0,0.0,7,31,17.84375,0.0,1.0,7.5625,8,7.5625,8.0,8,8,5.516037344932556e-05,1.5233874768018723,8.228052280843258,3.966947059132508,0.12879042699933052,3.5055091325193644,1.4719882573990617,8.228052280843258,2.002044076099992,663,2797,559.0,3128.0,1817.8046875,170.0,917.0,445.84375,7.0,31.0,17.84375,77.09704664163291,9.006820619106293e-05,2.477073224261403,0.0029905010014772415,27.263038916513324,106.86877441592515,3.627873957157135e-05,0.08940372107742536,9.806754053961696e-06,0.3313451005102863,304943,106.86877441592515,1426.7170259349332,
676,True,6552,0.03930147737264633,0.0005638226884912001,0.000234266804852723,1.6128305105667096e-05,0.0003553501155693084,-0.014994141878560185,-0.014638791821198538,1.0,409.5,1.0,0.0,1.1224177405238152,1.1224177405238152,8776432.5625,0.11034663394093513,0.11034663394093513,0.12451469942445957,-0.014994141878560185,0.1683954785104222,0.0005638226884912001,0.000234266804852723,1.6128305105667096e-05,0.04516975115984678,-0.9525207430124283,0.0,0.0,0.2,0.2,0.2,3.0,0.669921875,0.16075202359076635,188.00459575653076,197.076171875,232.00151824951172,5e-06,676,0,0.9453125,1.0,0.0,0.9453125,1.0,0.0,-0.004363636951893568,1.6201815605163574,-2.4748666286468506,-0.004363636951893568,1.6201815605163574,-2.4748666286468506,1719.25,4096.0,283.0,0.0078125,388.7578125,965.0,110.0,1719.25,4096.0,283.0,0.0078125,0.0,610.25,884.0,301.0,0.0,5,31,15.34375,0.0,1.0,7.5625,8,7.5625,8.0,8,8,3.31588089466095e-05,0.9784715175628662,8.473046023398638,3.430532427621074,0.15266343764960766,4.481952557340264,1.443752267601667,8.473046023398638,3.3300120644271374,870,4096,283.0,4096.0,1719.25,110.0,965.0,388.7578125,5.0,31.0,15.34375,83.48486880213022,9.054504334926605e-05,2.387156819924712,0.0030892696231603622,26.938261952251196,112.8425463438034,3.653019666671753e-05,0.09034349495684159,1.0360557600747084e-05,0.3793663152634244,298176,112.8425463438034,1321.203790862408,
677,True,6456,0.04728546366095543,0.0011529522998898756,5.2226169508173825e-05,1.5009614799055271e-05,0.004833815026358934,-0.014263817924074829,-0.009430003017769195,1.0,403.5,1.0,0.0,1.1574917770922184,1.1574917770922184,8964436.28125,0.10337553359568119,0.10337553359568119,0.14120918761077933,-0.014263817924074829,0.18146123424109814,0.0011529522998898756,5.2226169508173825e-05,1.5009614799055271e-05,0.05493112746626139,-0.9948803819715977,0.0,0.0,0.2,0.2,0.2,3.0,0.958984375,0.16227851060590365,188.00459575653076,197.076171875,232.65600967407227,5e-06,677,0,0.84375,1.0,0.0,0.84375,1.0,0.0,-0.07868778705596924,1.6201815605163574,-2.4748666286468506,-0.07868778705596924,1.6201815605163574,-2.4748666286468506,1908.734375,4096.0,145.0,0.15625,374.984375,1037.0,52.0,1908.734375,4096.0,145.0,0.15625,0.0,660.8125,974.0,325.0,0.0,3,31,15.4609375,0.0625,0.9375,6.75,8,6.75,8.0,8,8,5.389750003814697e-05,0.48175426572561264,9.088993400335312,3.353680002357578,0.029741819947957993,6.107884390279651,1.7268267347099027,9.088993400335312,3.3893115241080523,443,4076,145.0,4096.0,1908.734375,52.0,1037.0,374.984375,3.0,31.0,15.4609375,98.42265581898391,0.00010262243449687958,2.6549863014370203,0.002970246598124504,30.236686963588,131.3457664065063,4.657730460166931e-05,0.09193220765938791,9.030795185570487e-06,0.402846518958832,328902,131.3457664065063,1252.0464457989094,
678,True,6664,0.037639010697603226,0.0008150258499881602,-0.000197001441847533,2.0450307147257263e-05,0.0019041003688471392,-0.008606244577094913,-0.0067021441500401124,1.0,416.5,1.0,0.0,1.2486947774887085,1.2486947774887085,9822309.3125,0.063246616628021,0.063246616628021,0.1112986119129431,-0.008606244577094913,0.16142413585656407,0.0008150258499881602,-0.000197001441847533,2.0450307147257263e-05,0.03447874938137829,-1.0684738717973232,0.0,0.0,0.2,0.2,0.2,3.0,0.791015625,0.16497492469442093,188.00459575653076,197.076171875,233.37769317626953,5e-06,678,0,0.953125,1.0,0.0,0.953125,1.0,0.0,-0.03201690688729286,0.935412585735321,-2.4748666286468506,-0.03201690688729286,0.935412585735321,-2.4748666286468506,2148.75,4096.0,709.0,0.0078125,451.59375,877.0,222.0,2148.75,4096.0,709.0,0.0078125,0.0,648.8125,956.0,356.0,0.0,9,31,18.1875,0.0,1.0,7.625,8,7.625,8.0,8,8,5.751103162765503e-05,1.9467395395040512,7.757219959050417,3.9965399141510716,0.41618298180401325,4.454745054244995,1.778001879050862,6.715315146371722,4.424444118514657,443,3348,709.0,4096.0,2148.75,222.0,877.0,451.59375,9.0,31.0,18.1875,97.99092982895672,9.503588080406189e-05,2.749570932239294,0.002979528158903122,31.97484571672976,132.74648796766996,3.6930665373802185e-05,0.08929326231744644,8.320659052811382e-06,0.3562788315479811,358088,132.74648796766996,1348.7663797448688,
679,True,4016,0.04164733365178108,0.0004177261180302594,0.0001267399768494215,0.0,0.0023573616053909063,-0.015470281185116619,-0.013112919579725713,1.0,251.0,1.0,0.0,1.092429280281067,1.092429280281067,8041903.375,0.11207643430680037,0.11207643430680037,0.0834475799481603,-0.015470281185116619,0.19325250199678085,0.0004177261180302594,0.0001267399768494215,0.0,0.055837091291323304,-0.9440731965005398,0.0,0.0,0.2,0.2,0.2,3.0,0.5859375,0.16014099717560684,188.00459575653076,197.076171875,233.98745346069336,5e-06,679,0,0.8984375,1.0,0.0,0.8984375,1.0,0.0,-0.05511416494846344,0.7245674133300781,-1.6201815605163574,-0.05511416494846344,0.7245674133300781,-1.6201815605163574,1675.734375,4096.0,443.0,0.0703125,341.1796875,1217.0,160.0,1675.734375,4096.0,443.0,0.0703125,0.0,571.8125,939.0,363.0,0.0,5,31,14.109375,0.0625,0.9375,7.1875,8,7.1875,8.0,8,8,3.1033530831336975e-05,1.397454109042883,10.638025371357799,3.0235638447047677,0.2534641530364752,5.541846422478557,1.4665852713224012,10.638025371357799,2.0509446263313293,400,3226,443.0,4096.0,1675.734375,160.0,1217.0,341.1796875,5.0,31.0,14.109375,88.18071460910141,9.295903146266937e-05,2.3948969710618258,0.0029771868139505386,26.444406911730766,117.05066855810583,3.623589873313904e-05,0.09192107683978631,1.034873721331778e-05,0.4111104021982033,287686,117.05066855810583,1228.8951594376758,
680,True,4328,0.03778499364852905,0.0004228789439366665,0.0005097019084132626,7.202120286819991e-06,0.0018131096730940044,-0.02279834944056347,-0.020985239592846483,1.0,270.5,1.0,0.0,1.0716503486037254,1.0716503486037254,6246771.65625,0.16698990250006318,0.16698990250006318,0.07869860426812555,-0.02279834944056347,0.22263448848603742,0.0004228789439366665,0.0005097019084132626,7.202120286819991e-06,0.06293575605377555,-0.9525654539465904,0.0,0.0,0.2,0.2,0.2,3.0,0.728515625,0.16297207737416763,188.00459575653076,197.076171875,233.95859146118164,5e-06,680,0,0.9453125,1.0,0.0,0.9453125,1.0,0.0,-0.016434701159596443,1.20761239528656,-1.6201815605163574,-0.016434701159596443,1.20761239528656,-1.6201815605163574,2014.2109375,3999.0,620.0,0.0,419.78125,891.0,184.0,2014.2109375,3999.0,620.0,0.0,0.0,547.375,739.0,306.0,0.0,9,31,17.265625,0.0,1.0,7.5625,8,7.5625,8.0,8,8,3.0878931283950806e-05,1.6307587902992964,7.872111104428768,3.71938305911317,0.3422120399773121,4.7885523196309805,1.7480827682156814,7.872111104428768,3.2523924838751554,578,3083,620.0,3999.0,2014.2109375,184.0,891.0,419.78125,9.0,31.0,17.265625,89.14073381014168,9.89958643913269e-05,2.5907284133136272,0.0029744040220975876,29.498816926032305,121.26220764033496,3.6366283893585205e-05,0.08996750952636247,9.07154083041081e-06,0.3457492807362595,327883,121.26220764033496,1351.958728033818,
681,True,6880,0.03999003395438194,0.0007653020174984704,7.431329959217692e-05,0.0,0.005537838806048967,-0.025175636750645936,-0.019637798133771867,1.0,430.0,1.0,0.0,1.2404580004513264,1.2404580004513264,9045204.625,0.1830293305683881,0.1830293305683881,0.15268667144351764,-0.025175636750645936,0.4067962882931477,0.0007653020174984704,7.431329959217692e-05,0.0,0.1004114430397749,-1.0678579919040203,0.0,0.0,0.2,0.2,0.2,3.0,0.734375,0.1597725832307901,188.00459575653076,197.076171875,233.8227424621582,5e-06,681,0,0.953125,1.0,0.0,0.953125,1.0,0.0,-0.09454123675823212,0.935412585735321,-2.4748666286468506,-0.09454123675823212,0.935412585735321,-2.4748666286468506,1662.8515625,4096.0,396.0,0.0078125,378.0,1454.0,75.0,1662.8515625,4096.0,396.0,0.0078125,0.0,649.0625,985.0,353.0,0.0,5,31,14.953125,0.0,1.0,7.625,8,7.625,8.0,8,8,3.149546682834625e-05,0.6606653463095427,12.933171726763248,3.3511042181926314,0.29165411181747913,5.4766429010778666,1.381556410138728,12.933171726763248,2.5731534622609615,448,4092,396.0,4096.0,1662.8515625,75.0,1454.0,378.0,5.0,31.0,14.953125,80.2549096532166,8.691288530826569e-05,2.3694697581231594,0.0029440540820360184,26.83242024295032,109.49055496230721,3.754347562789917e-05,0.0906730429769378,9.948649428186258e-06,0.37705799832374076,295925,109.49055496230721,1351.3722717994897,
682,True,2968,0.04125988110899925,0.0006285865092650056,0.00020986684194213012,0.0,0.004877431885688566,0.0,0.004877431885688566,1.0,185.5,1.0,0.0,1.2428479865193367,1.2428479865193367,8476538.9375,0.0,0.0,0.05643576525675921,0.0,0.0,0.0006285865092650056,0.00020986684194213012,0.0,0.0,-1.0804308131337166,0.0,0.0,0.2,0.2,0.2,3.0,0.6015625,0.1645982749418987,188.00459575653076,197.076171875,234.69581985473633,5e-06,682,0,0.9609375,1.0,0.0,0.9609375,1.0,0.0,-0.04487750679254532,0.935412585735321,-2.4748666286468506,-0.04487750679254532,0.935412585735321,-2.4748666286468506,2084.2890625,3561.0,842.0,0.0,410.90625,1086.0,185.0,2084.2890625,3561.0,842.0,0.0,0.0,595.5625,1024.0,360.0,0.0,9,31,16.890625,0.0,1.0,7.6875,8,7.6875,8.0,8,8,2.937018871307373e-05,1.6320277489721775,9.523556908592582,3.632273185750819,0.34371840953826904,4.48880392126739,1.8154655571852345,9.523556908592582,2.30445272102952,365,2966,842.0,3561.0,2084.2890625,185.0,1086.0,410.90625,9.0,31.0,16.890625,103.19422132335603,8.968263864517212e-05,2.652130266651511,0.002996891736984253,30.488926576450467,136.36600734852254,3.5781413316726685e-05,0.08888355691473836,8.736758790232238e-06,0.3868008850565654,343021,136.36600734852254,1257.721798377917,
683,True,7024,0.038198500871658325,0.0006141760313767008,-1.4850970273982966e-05,0.0,0.0025404064799658954,-0.00844577350653708,-0.005905367026571184,1.0,439.0,1.0,0.0,1.2244040966033936,1.2244040966033936,9475824.5,0.0617850087583065,0.0617850087583065,0.13565300287346263,-0.00844577350653708,0.1343855138054792,0.0006141760313767008,-1.4850970273982966e-05,0.0,0.041911765933036804,-1.0404657386243343,0.0,0.0,0.2,0.2,0.2,3.0,0.806640625,0.16083726644589819,188.00459575653076,197.076171875,233.84441375732422,5e-06,683,0,0.9140625,1.0,0.0,0.9140625,1.0,0.0,-0.04900140315294266,0.5400605201721191,-2.4748666286468506,-0.04900140315294266,0.5400605201721191,-2.4748666286468506,1713.5859375,3870.0,579.0,0.0,396.2890625,1042.0,138.0,1713.5859375,3870.0,579.0,0.0,0.0,613.9375,903.0,321.0,0.0,7,31,16.046875,0.0625,0.9375,7.3125,8,7.3125,8.0,8,8,5.51566481590271e-05,1.1895875725895166,9.427480787038803,3.530156249704305,0.1658307071775198,3.896049175411463,1.4252540033194236,9.427480787038803,3.3762295059859753,443,3870,579.0,3870.0,1713.5859375,138.0,1042.0,396.2890625,7.0,31.0,16.046875,77.66709300130606,8.887238800525665e-05,2.376045636832714,0.0029523279517889023,26.75287607498467,106.82728680223227,3.713555634021759e-05,0.08979795475671455,9.909701338228007e-06,0.35409613885950997,297923,106.82728680223227,1394.414334193193,
684,True,5272,0.04481009021401405,0.0010181556572206318,-0.00020775470579792454,0.0,0.006043231434887275,-0.03815195430070162,-0.032108722982229665,1.0,329.5,1.0,0.0,0.980262815952301,0.980262815952301,7556825.03125,0.28207605285570025,0.28207605285570025,0.09726599276067144,-0.03815195430070162,0.38150051394927587,0.0010181556572206318,-0.00020775470579792454,0.0,0.11455699801445007,-0.8365438729524612,0.0,0.0,0.2,0.2,0.2,3.0,0.80859375,0.15787183038522667,188.00459575653076,197.076171875,234.7275619506836,5e-06,684,0,0.9453125,1.0,0.0,0.9453125,1.0,0.0,-0.1322915107011795,0.935412585735321,-2.4748666286468506,-0.1322915107011795,0.935412585735321,-2.4748666286468506,1561.9609375,3467.0,184.0,0.0,395.3203125,1330.0,88.0,1561.9609375,3467.0,184.0,0.0,0.0,567.4375,989.0,322.0,0.0,3,31,15.5,0.0,1.0,7.5625,8,7.5625,8.0,8,8,3.384798765182495e-05,0.7739632707089186,11.791839638724923,3.5201546209136723,0.07053533382713795,4.122530959546566,1.2082143590960186,11.791839638724923,1.8498957511037588,604,3305,184.0,3467.0,1561.9609375,88.0,1330.0,395.3203125,3.0,31.0,15.5,76.57971513085067,8.766166865825653e-05,2.257624514400959,0.003023289144039154,24.664835277944803,103.53355613350868,3.656744956970215e-05,0.09049223584252009,1.1092074654443758e-05,0.3830307212530857,272563,103.53355613350868,1316.302705030842,
685,True,6488,0.0371469222009182,0.0007879590334596287,9.798987139220117e-05,0.0,0.005309131083777174,-0.03917384007945657,-0.03386470879195258,1.0,405.5,1.0,0.0,1.239828109741211,1.239828109741211,9386713.0625,0.28577220952138305,0.28577220952138305,0.13064462661072518,-0.03917384007945657,0.3264677350729008,0.0007879590334596287,9.798987139220117e-05,0.0,0.141246268292889,-1.0613540969789028,0.0,0.0,0.2,0.2,0.2,3.0,1.01953125,0.15900793428832857,188.00459575653076,197.076171875,234.5377082824707,5e-06,685,0,0.9765625,1.0,0.0,0.9765625,1.0,0.0,-0.06272025406360626,0.35355237126350403,-2.4748666286468506,-0.06272025406360626,0.35355237126350403,-2.4748666286468506,1767.4375,4096.0,696.0,0.0078125,381.640625,1055.0,194.0,1767.4375,4096.0,696.0,0.0078125,0.0,612.75,880.0,327.0,0.0,9,31,15.5703125,0.0,1.0,7.8125,8,7.8125,8.0,8,8,5.389191210269928e-05,1.7554361689835787,9.309275276958942,3.3848207847040612,0.18756608478724957,3.611744625493884,1.4634431578597287,9.309275276958942,2.6399295907467604,561,3606,696.0,4096.0,1767.4375,194.0,1055.0,381.640625,9.0,31.0,15.5703125,89.45715311169624,9.326636791229248e-05,2.433758657425642,0.003299891948699951,27.745511891320348,119.66787765733898,3.744103014469147e-05,0.09106921687931738,1.0831249995732844e-05,0.3954221909884377,304664,119.66787765733898,1272.9564773948157,
686,True,7568,0.03646140173077583,0.00031181538361124694,-0.0002678547484720184,0.0,0.00018102835747413337,0.0,0.00018102835747413337,1.0,473.0,1.0,0.0,1.2059085294604301,1.2059085294604301,9575831.875,0.0,0.0,0.17258074786927438,0.0,0.0,0.00031181538361124694,-0.0002678547484720184,0.0,0.0,-1.0309748128056526,0.0,0.0,0.2,0.2,0.2,3.0,0.662109375,0.16381271675439843,188.00459575653076,197.076171875,235.32275390625,5e-06,686,0,0.9765625,1.0,0.0,0.9765625,1.0,0.0,-0.0014506744919344783,0.7245674133300781,-1.20761239528656,-0.0014506744919344783,0.7245674133300781,-1.20761239528656,1874.7109375,4096.0,196.0,0.0546875,329.078125,576.0,36.0,1874.7109375,4096.0,196.0,0.0546875,0.0,715.5625,984.0,403.0,0.0,3,22,14.0546875,0.0,1.0,7.8125,8,7.8125,8.0,8,8,5.753152072429657e-05,0.3144963011145592,5.251607129350305,2.9019158839946613,0.05524188280105591,4.145441859960556,1.6863404620962683,5.251607129350305,3.9126494564116,720,4096,196.0,4096.0,1874.7109375,36.0,576.0,329.078125,3.0,22.0,14.0546875,94.65213991329074,8.76355916261673e-05,2.6089353039860725,0.0030425097793340683,29.8658978510648,127.1582867987454,3.676488995552063e-05,0.09007826107603505,9.176485890226564e-06,0.3944447265340521,331555,127.1582867987454,1303.709763425624,
687,True,5600,0.04310305789113045,0.001159519471002568,-2.8331233352218987e-05,6.280144589254633e-06,0.0025758670235518366,-0.036593055818229914,-0.03401718847453594,1.0,350.0,1.0,0.0,1.155364502221346,1.155364502221346,8473179.65625,0.2683703531511128,0.2683703531511128,0.11085104606625829,-0.036593055818229914,0.36881759938992276,0.001159519471002568,-2.8331233352218987e-05,6.280144589254633e-06,0.1453904896043241,-0.9921466000378132,0.0,0.0,0.2,0.2,0.2,3.0,0.771484375,0.16591930355604184,188.00459575653076,197.076171875,235.90052795410156,5e-06,687,0,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.07702555507421494,2.4748666286468506,-2.4748666286468506,-0.07702555507421494,2.4748666286468506,-2.4748666286468506,2216.953125,4096.0,558.0,0.046875,408.7578125,1561.0,164.0,2216.953125,4096.0,558.0,0.046875,0.0,679.8125,900.0,383.0,0.0,7,31,16.75,0.0,1.0,6.9375,8,6.9375,8.0,8,8,3.0511990189552307e-05,1.3748712595552206,14.319445794448256,3.6244612045848044,0.12980258464813232,7.122629228979349,2.089824483016855,14.319445794448256,2.914257101714611,721,4096,558.0,4096.0,2216.953125,164.0,1561.0,408.7578125,7.0,31.0,16.75,109.24537747167051,9.330734610557556e-05,2.8918105829507113,0.003042766824364662,33.34946339763701,145.52052358351648,3.687664866447449e-05,0.0899426175681849,8.206261359287196e-06,0.384978600527436,370786,145.52052358351648,1273.998989521228,
