step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_adv,timing_per_token_ms_update_actor,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
11,True,9768,0.12392660975456238,0.0030421351548284292,4.056085344927851e-06,1.2003072242805501e-06,-0.002055629554888583,-0.047081327968044207,-0.011471895304566715,0.2,610.5,1.0,0.0,1.0621816217899323,1.0621816217899323,8213860.75,0.33988956856774166,0.33988956856774166,0.1049444157735537,-0.009416265593608843,0.22758248682086785,0.0030421351548284292,4.056085344927851e-06,1.2003072242805501e-06,0.2631552927196026,-0.92826297134161,0.0,0.0,0.2,0.2,0.2,3.0,0.6484375,0.16193145664205247,186.4731421470642,195.599609375,255.43928909301758,5e-06,11,0,0.3703573942184448,0.995312511920929,0.0,0.3703573942184448,0.995312511920929,0.0,-0.1425568163394928,1.6201815605163574,-2.474858283996582,-0.1425568163394928,1.6201815605163574,-2.474858283996582,2001.421875,4096.0,144.0,0.296875,1549.8046875,3663.0,133.0,2001.421875,4096.0,144.0,0.296875,0.0,574.875,1013.0,258.0,0.0,3,27,9.7109375,0.4375,0.5625,3.1875,8,2.9628593921661377,8.0,8,8,3.33636999130249e-05,1.325277267023921,38.53004753217101,15.398197011774755,3.473833203315735e-06,0.0581037774682045,0.014758476754650474,38.53004753217101,0.003137964755296707,275,4096,144.0,4096.0,2001.421875,133.0,3663.0,1549.8046875,3.0,27.0,9.7109375,40.85441209003329,8.976459503173828e-05,2.628046579658985,0.0030989162623882294,30.610130865126848,74.1247342582792,3.8543716073036194e-05,0.15947417105820585,9.397318893967932e-06,0.0928237928262066,329766,74.1247342582792,2224.3992056077254,
12,True,11320,0.12081121653318405,0.0018268945641466416,1.816345410077247e-06,1.2859553635280463e-06,0.003574756810849067,-0.06800485384883359,-0.01002621436782647,0.2,707.5,1.0,0.0,0.9809478782117367,0.9809478782117367,7268096.125,0.4985280819237232,0.4985280819237232,0.13495983885217838,-0.01360097076976672,0.22627172770924486,0.0018268945641466416,1.816345410077247e-06,1.2859553635280463e-06,0.1939207692630589,-0.8515067733824253,0.0,0.0,0.2,0.2,0.2,3.0,0.63671875,0.15972845237991284,186.4731421470642,195.599609375,255.57743453979492,5e-06,12,0,0.21667301654815674,0.981632649898529,0.0,0.21667301654815674,0.981632649898529,0.0,-0.16552495956420898,2.474865436553955,-2.4748663902282715,-0.16552495956420898,2.474865436553955,-2.4748663902282715,1737.171875,4096.0,138.0,0.265625,1349.6953125,3586.0,127.0,1737.171875,4096.0,138.0,0.265625,0.0,604.25,961.0,264.0,0.0,3,31,8.78125,0.625,0.375,1.8125,7,1.733384132385254,8.0,8,8,6.166845560073853e-05,1.3038565441966057,37.11344629526138,13.238061535885208,2.8703361749649048e-06,0.06533287838101387,0.010791103341034614,37.11344629526138,0.020448658615350723,353,4096,138.0,4096.0,1737.171875,127.0,3586.0,1349.6953125,3.0,31.0,8.78125,39.25983528792858,9.615719318389893e-05,2.4610740467906,0.0030240677297115326,28.162915224209428,69.91615439765155,5.8731064200401306e-05,0.17656137979262532,1.0090248746126261e-05,0.09396972734319232,299702,69.91615439765155,2143.295798961068,
13,True,11512,0.11468777805566788,0.002255843792227097,-5.685239611352699e-05,1.2700262004727847e-05,0.0007881125784479082,-0.054094744846224785,-0.01003083708928898,0.2,719.5,1.0,0.0,0.7652637548744678,0.7652637548744678,5651802.5625,0.39310348592698574,0.39310348592698574,0.07149501818885069,-0.010818948969244957,0.10460191927333606,0.002255843792227097,-5.685239611352699e-05,1.2700262004727847e-05,0.1807033307850361,-0.67023004591465,0.0,0.0,0.2,0.2,0.2,3.0,0.7578125,0.16529509189496763,187.92411470413208,197.046875,255.95626068115234,5e-06,13,0,0.20333459973335266,0.989062488079071,0.0,0.20333459973335266,0.989062488079071,0.0,-0.13514676690101624,2.4748661518096924,-2.4748616218566895,-0.13514676690101624,2.4748661518096924,-2.4748616218566895,2684.6640625,4096.0,267.0,0.5,2004.9921875,3683.0,256.0,2684.6640625,4096.0,267.0,0.5,0.0,525.4375,968.0,216.0,0.0,3,31,14.4921875,0.5,0.5,1.75,8,1.6266767978668213,8.0,8,8,4.542246460914612e-05,2.590244997292757,37.86605930887163,20.5715092196333,3.3564865589141846e-06,0.1407702248543501,0.03175539478252176,37.86605930887163,0.024576460942626,785,4096,267.0,4096.0,2684.6640625,256.0,3683.0,2004.9921875,3.0,31.0,14.4921875,40.38913613371551,9.332410991191864e-05,3.148743409663439,0.003088276833295822,38.17157293856144,81.74222813732922,3.816932439804077e-05,0.1175343054843207,7.51601227885562e-06,0.09289905872955109,410893,81.74222813732922,2513.345974064276,
14,True,12352,0.10986030101776123,0.0025775132489798125,-1.9559484144338057e-05,6.311618790277862e-06,-0.0004276383842807263,-0.04003891791217029,-0.008435422118054703,0.2,772.0,1.0,0.0,0.7949757725000381,0.7949757725000381,6283360.1875,0.29255963768810034,0.29255963768810034,0.0608123554259606,-0.008007783582434059,0.16864370773412263,0.0025775132489798125,-1.9559484144338057e-05,6.311618790277862e-06,0.1561586307361722,-0.6921176947653294,0.0,0.0,0.2,0.2,0.2,3.0,0.63671875,0.16742057713035993,188.4852957725525,197.53515625,256.41308212280273,5e-06,14,0,0.3047599792480469,0.9877551198005676,0.0,0.3047599792480469,0.9877551198005676,0.0,-0.0984022244811058,1.6201814413070679,-2.474853515625,-0.0984022244811058,1.6201814413070679,-2.474853515625,2820.6953125,4096.0,192.0,0.4296875,2150.1640625,3624.0,181.0,2820.6953125,4096.0,192.0,0.4296875,0.0,516.3125,977.0,216.0,0.0,3,31,15.3125,0.5,0.5,2.625,8,2.438079833984375,8.0,8,8,3.5295262932777405e-05,1.8095870073884726,37.220141500234604,21.82698052797059,2.555549144744873e-06,0.09908723644912243,0.0295150657184422,37.220141500234604,0.029682883992791176,966,4096,192.0,4096.0,2820.6953125,181.0,3624.0,2150.1640625,3.0,31.0,15.3125,39.96614013426006,0.00011278316378593445,3.2194539848715067,0.003066491335630417,39.30655142106116,82.52469215542078,3.692694008350372e-05,0.11069450444194572,7.179175149028103e-06,0.09202328859607375,427137,82.52469215542078,2587.9345250725833,
15,True,8560,0.11854809522628784,0.0015565793037239928,-2.316125330992236e-05,2.5701290269353194e-06,-0.00983745818848547,-0.04369475971907377,-0.018576410295281676,0.2,535.0,1.0,0.0,0.7801386415958405,0.7801386415958405,5513249.78125,0.32029552944004536,0.32029552944004536,0.08114995997830253,-0.008738951943814756,0.13499782129270999,0.0015565793037239928,-2.316125330992236e-05,2.5701290269353194e-06,0.1333576925098896,-0.6798563003540039,0.0,0.0,0.2,0.2,0.2,3.0,0.669921875,0.16657774336954517,188.4852957725525,197.53515625,256.3900375366211,5e-06,15,0,0.12865447998046875,0.9862244725227356,0.0,0.12865447998046875,0.9862244725227356,0.0,-0.04677271470427513,1.6201814413070679,-0.9354125261306763,-0.04677271470427513,1.6201814413070679,-0.9354125261306763,2415.8828125,4096.0,132.0,0.4765625,1839.2265625,3628.0,121.0,2415.8828125,4096.0,132.0,0.4765625,0.0,528.8125,955.0,228.0,0.0,3,31,12.8671875,0.75,0.25,1.125,8,1.02923583984375,8.0,8,8,3.1540170311927795e-05,1.25870331376791,38.90423458442092,18.51744658469397,2.4475157260894775e-06,0.06885098852217197,0.019925028071156703,38.90423458442092,0.006660915911197662,307,4096,132.0,4096.0,2415.8828125,121.0,3628.0,1839.2265625,3.0,31.0,12.8671875,41.290079694241285,0.00016431137919425964,2.921275844797492,0.0030754152685403824,34.64381395466626,78.88971531577408,4.1604042053222656e-05,0.13352417010552328,8.159309957631394e-06,0.0919126659291105,376921,78.88971531577408,2388.91088965962,
16,True,10520,0.11196372658014297,0.0011082678684033453,9.131240653914574e-05,3.7797980212417315e-06,-0.0005401424423325807,-0.038250938756391406,-0.008190330205252394,0.2,657.5,1.0,0.0,0.6693294420838356,0.6693294420838356,4671327.96875,0.28154465090483427,0.28154465090483427,0.07381824800015818,-0.007650187751278281,0.1754480903048502,0.0011082678684033453,9.131240653914574e-05,3.7797980212417315e-06,0.10234791226685047,-0.5896033756434917,0.0,0.0,0.2,0.2,0.2,3.0,0.5947265625,0.16992887847398247,188.4852957725525,197.53515625,256.2756538391113,5e-06,16,0,0.14908969402313232,0.9918367266654968,0.0,0.14908969402313232,0.9918367266654968,0.0,-0.0321037694811821,2.4748666286468506,-1.207611083984375,-0.0321037694811821,2.4748666286468506,-1.207611083984375,3101.7578125,4096.0,200.0,0.578125,2413.0546875,3616.0,189.0,3101.7578125,4096.0,200.0,0.578125,0.0,518.25,1023.0,215.0,0.0,3,31,17.078125,0.6875,0.3125,1.25,8,1.1927176713943481,8.0,8,8,3.4961849451065063e-05,1.8769814521074295,39.13233920186758,25.080664465989685,4.153698682785034e-06,0.0665643960237503,0.02612832210434135,39.13233920186758,0.009956741705536842,308,4096,200.0,4096.0,3101.7578125,189.0,3616.0,2413.0546875,3.0,31.0,17.078125,41.43159861676395,0.001467401161789894,3.4816819820553064,0.0031281542032957077,42.23739197105169,87.18357610702515,3.8446858525276184e-05,0.10435513787989156,6.7510088317655295e-06,0.09115439575417804,463361,87.18357610702515,2657.38697980905,
17,True,10160,0.11128420382738113,0.002135406688466901,-5.624100194268067e-05,9.144755040324526e-06,-0.005183555011171848,-0.055852313118521124,-0.016354017687262967,0.2,635.0,1.0,0.0,0.7902925759553909,0.7902925759553909,7264588.40625,0.4102000002749264,0.4102000002749264,0.05733740198034416,-0.011170462623704226,0.1885862007584299,0.002135406688466901,-5.624100194268067e-05,9.144755040324526e-06,0.24526908341795206,-0.6927184872329235,0.0,0.0,0.2,0.2,0.2,3.0,0.56640625,0.17048824911361263,188.4852957725525,197.53515625,256.1175308227539,5e-06,17,0,0.167881041765213,0.9897959232330322,0.0,0.167881041765213,0.9897959232330322,0.0,-0.038903672248125076,2.4748666286468506,-2.4672749042510986,-0.038903672248125076,2.4748666286468506,-2.4672749042510986,3234.2265625,4096.0,128.0,0.6484375,2504.5078125,3627.0,117.0,3234.2265625,4096.0,128.0,0.6484375,0.0,493.1875,1022.0,214.0,0.0,3,31,18.5703125,0.625,0.375,1.5,8,1.343048334121704,8.0,8,8,5.7950615882873535e-05,1.1968493442982435,38.844717759639025,25.59301325699198,3.9637088775634766e-06,0.10069630295038223,0.028055589136783965,38.844717759639025,0.019612645730376244,931,4096,128.0,4096.0,3234.2265625,117.0,3627.0,2504.5078125,3.0,31.0,18.5703125,41.206930527463555,8.927099406719208e-05,3.5155349038541317,0.003024924546480179,43.234449960291386,87.99059983156621,4.1678547859191895e-05,0.09953821679609343,6.34011210536833e-06,0.09061755271917189,477109,87.99059983156621,2711.136194737244,
18,True,8512,0.11552711576223373,0.0014433054202527273,0.00023012840802039136,0.0,0.0017864644905785099,-0.02085486802388914,-0.002384509178227745,0.2,532.0,1.0,0.0,1.1202263869345188,1.1202263869345188,7847738.1875,0.15291580540360883,0.15291580540360883,0.10325414374090117,-0.004170973604777828,0.1576796817804233,0.0014433054202527273,0.00023012840802039136,0.0,0.22014174982905388,-0.9821416214108467,0.0,0.0,0.2,0.2,0.2,3.0,0.5546875,0.16165268756313966,188.4852957725525,197.53515625,256.3072166442871,5e-06,18,0,0.181454598903656,0.989062488079071,0.0,0.181454598903656,0.989062488079071,0.0,-0.07659167051315308,2.4748663902282715,-2.4748666286468506,-0.07659167051315308,2.4748663902282715,-2.4748666286468506,1903.9375,4096.0,170.0,0.3203125,1498.5703125,3689.0,159.0,1903.9375,4096.0,170.0,0.3203125,0.0,535.25,847.0,209.0,0.0,3,31,10.9453125,0.6875,0.3125,1.5,8,1.451636791229248,8.0,8,8,5.4679811000823975e-05,1.5853248126804829,37.53101594746113,14.854712176587782,3.3099204301834106e-06,0.13785981200635433,0.017654576862696558,37.53101594746113,0.018077462911605835,521,4096,170.0,4096.0,1903.9375,159.0,3689.0,1498.5703125,3.0,31.0,10.9453125,40.15720226801932,9.740516543388367e-05,2.5170809999108315,0.0031365249305963516,29.10260841064155,71.80908117257059,3.882870078086853e-05,0.16477859316227603,1.0046009591425012e-05,0.09321305894201946,312216,71.80908117257059,2173.9311720873216,
19,True,6392,0.11155319958925247,0.0020969042816432193,3.1191259495244594e-06,0.0,-0.006449292530305684,-0.044541123788803816,-0.015357518219389021,0.2,399.5,1.0,0.0,0.731835100799799,0.731835100799799,5922358.75,0.3241488076746464,0.3241488076746464,0.05369391593477568,-0.008908224757760763,0.12785999780580043,0.0020969042816432193,3.1191259495244594e-06,0.0,0.149818517267704,-0.6353646218776703,0.0,0.0,0.2,0.2,0.2,3.0,0.654296875,0.16630761976790576,188.4852957725525,197.53515625,256.2028503417969,5e-06,19,0,0.16041184961795807,0.979687511920929,0.0,0.16041184961795807,0.979687511920929,0.0,-0.0928141176700592,2.4748666286468506,-1.2075858116149902,-0.0928141176700592,2.4748666286468506,-1.2075858116149902,2679.921875,4096.0,194.0,0.4765625,2091.7734375,3626.0,183.0,2679.921875,4096.0,194.0,0.4765625,0.0,430.8125,972.0,202.0,0.0,3,31,14.3359375,0.5625,0.4375,1.5,5,1.2832947969436646,8.0,8,8,3.0292198061943054e-05,1.885344434529543,37.630768932402134,21.274774266639724,3.080815076828003e-06,0.07036712765693665,0.021352562922402285,37.630768932402134,0.023626016452908516,308,4096,194.0,4096.0,2679.921875,183.0,3626.0,2091.7734375,3.0,31.0,14.3359375,40.0730960983783,9.777583181858063e-05,3.033311266452074,0.003083163872361183,36.63397205248475,79.78329761512578,4.0022656321525574e-05,0.11682096638305192,7.743257652084725e-06,0.09200493264875344,398174,79.78329761512578,2495.3468451554195,
20,True,9200,0.11823911219835281,0.0018325452929275343,-9.171225519821746e-05,1.2982966381969163e-06,-0.0020072898623766378,-0.026149761280976236,-0.0072372419672319666,0.2,575.0,1.0,0.0,1.073176495730877,1.073176495730877,6739721.09375,0.18892067577689886,0.18892067577689886,0.09453868936632846,-0.005229952256195248,0.07624171305842303,0.0018325452929275343,-9.171225519821746e-05,1.2982966381969163e-06,0.08196749212220311,-0.9468931555747986,0.0,0.0,0.2,0.2,0.2,3.0,0.494140625,0.16001059749012966,188.4852957725525,197.53515625,256.40595626831055,5e-06,20,0,0.24076128005981445,0.9877551198005676,0.0,0.24076128005981445,0.9877551198005676,0.0,-0.09730783849954605,0.9383517503738403,-2.4748661518096924,-0.09730783849954605,0.9383517503738403,-2.4748661518096924,1889.640625,4096.0,112.0,0.25,1472.78125,3649.0,101.0,1889.640625,4096.0,112.0,0.25,0.0,503.3125,990.0,218.0,0.0,3,31,10.8359375,0.6875,0.3125,2.0,8,1.9260902404785156,8.0,8,8,5.231238901615143e-05,0.9922212529927492,37.8579872623086,14.41919464392413,4.857778549194336e-06,0.08054819703102112,0.017007226255373098,37.8579872623086,0.0029333028942346573,296,4096,112.0,4096.0,1889.640625,101.0,3649.0,1472.78125,3.0,31.0,10.8359375,40.19972828030586,9.28640365600586e-05,2.5028929319232702,0.0030264444649219513,28.832045409828424,71.56685502454638,3.7264078855514526e-05,0.16620111413506974,9.880718989095427e-06,0.0941307008528571,306298,71.56685502454638,2139.9431335563386,
21,True,11864,0.10716541856527328,0.001073236038791947,0.00020857953242625626,1.239685843756888e-06,0.003573548932763515,-0.03431454547535395,-0.003289360385679174,0.2,741.5,1.0,0.0,1.1223871409893036,1.1223871409893036,9854539.34375,0.2505856351344846,0.2505856351344846,0.12857440878676207,-0.006862909095070791,0.25736960401537007,0.001073236038791947,0.00020857953242625626,1.239685843756888e-06,0.16172517044469714,-0.9611365385353565,0.0,0.0,0.2,0.2,0.2,3.0,0.3798828125,0.16179302426348258,188.4852957725525,197.53515625,256.45155334472656,5e-06,21,0,0.26104736328125,0.995312511920929,0.0,0.26104736328125,0.995312511920929,0.0,-0.05546118691563606,0.7377700805664062,-2.4748668670654297,-0.05546118691563606,0.7377700805664062,-2.4748668670654297,1874.75,4096.0,130.0,0.2890625,1442.3828125,3591.0,119.0,1874.75,4096.0,130.0,0.2890625,0.0,560.0625,870.0,252.0,0.0,3,31,11.0078125,0.6875,0.3125,2.25,8,2.08837890625,8.0,8,8,3.263354301452637e-05,1.2073830049484968,35.73408638499677,14.083870374568505,4.859641194343567e-06,0.1585021298378706,0.01987690557143651,35.73408638499677,0.025171851739287376,870,4096,130.0,4096.0,1874.75,119.0,3591.0,1442.3828125,3.0,31.0,11.0078125,38.06838964484632,0.00011181272566318512,2.632258489727974,0.002983907237648964,29.0814997702837,69.82985337078571,3.917329013347626e-05,0.15863944211247466,9.574361596275907e-06,0.09331281852518064,311656,69.82985337078571,2231.5384105502476,
22,True,7824,0.11424615234136581,0.0023270985893759644,-7.382528306720815e-05,4.201849833407323e-06,0.0004086579597242235,-0.07122555823298171,-0.013836454221745953,0.2,489.0,1.0,0.0,1.0279583856463432,1.0279583856463432,7115676.375,0.5152721514459699,0.5152721514459699,0.0965057545270884,-0.014245111646596344,0.2804227053554047,0.0023270985893759644,-7.382528306720815e-05,4.201849833407323e-06,0.23975099623203278,-0.9009543992578983,0.0,0.0,0.2,0.2,0.2,3.0,0.83203125,0.1626436582309892,188.4852957725525,197.53515625,256.6902542114258,5e-06,22,0,0.24788208305835724,0.9937499761581421,0.0,0.24788208305835724,0.9937499761581421,0.0,-0.17576168477535248,2.4748663902282715,-2.4748661518096924,-0.17576168477535248,2.4748663902282715,-2.4748661518096924,2080.1171875,4096.0,157.0,0.40625,1629.6328125,3593.0,143.0,2080.1171875,4096.0,157.0,0.40625,0.0,462.875,980.0,254.0,0.0,3,31,11.3359375,0.625,0.375,2.25,8,1.983056664466858,8.0,8,8,3.3585354685783386e-05,1.41872682236135,38.16544506885111,16.28015236373176,4.367902874946594e-06,0.0931023433804512,0.01893617292807903,38.16544506885111,0.020899813622236252,269,4096,157.0,4096.0,2080.1171875,143.0,3593.0,1629.6328125,3.0,31.0,11.3359375,40.56188429147005,0.0001047421246767044,2.5953450240194798,0.0037486236542463303,30.412032287567854,73.6043812520802,3.819167613983154e-05,0.1523422444328559,1.151640278045465e-05,0.09343088170483177,325503,73.6043812520802,2211.165928324414,
23,True,6384,0.10731454193592072,0.001449791829145397,4.77446471904841e-05,3.5979450103695854e-06,0.0027317113726894604,-0.04033746576169506,-0.005335781839676201,0.2,399.0,1.0,0.0,0.6984065994620323,0.6984065994620323,5422665.96875,0.2968176198191941,0.2968176198191941,0.06039594421593758,-0.008067493152339011,0.28103703955396,0.001449791829145397,4.77446471904841e-05,3.5979450103695854e-06,0.14127110363915563,-0.5991101451218128,0.0,0.0,0.2,0.2,0.2,3.0,0.642578125,0.1680158687473951,188.4852957725525,197.53515625,257.0673370361328,5e-06,23,0,0.21269288659095764,0.9921875,0.0,0.21269288659095764,0.9921875,0.0,-0.06659617274999619,2.4748663902282715,-2.338383436203003,-0.06659617274999619,2.4748663902282715,-2.338383436203003,2730.40625,4096.0,194.0,0.5390625,2029.703125,3637.0,137.0,2730.40625,4096.0,194.0,0.5390625,0.0,444.5625,901.0,216.0,0.0,3,31,15.1640625,0.625,0.375,1.8125,8,1.7015429735183716,8.0,8,8,3.065168857574463e-05,1.380886422470212,37.84378678910434,20.65638743850286,3.078952431678772e-06,0.12882530689239502,0.03011194264399819,37.84378678910434,0.022006919607520103,333,4096,194.0,4096.0,2730.40625,137.0,3637.0,2029.703125,3.0,31.0,15.1640625,40.22368306852877,9.32198017835617e-05,3.103530053049326,0.003031844273209572,37.13123892620206,80.4897710327059,4.1231513023376465e-05,0.11509185637590781,7.46032016360784e-06,0.09136713679810347,406396,80.4897710327059,2524.5195432029905,
24,True,9008,0.10581549257040024,0.001593923254404217,0.0002191218177358678,3.5183518320991425e-06,0.0021522773440665333,-0.02176888077519834,-0.00220149902634148,0.2,563.0,1.0,0.0,0.9148124530911446,0.9148124530911446,5901055.09375,0.1586325177922845,0.1586325177922845,0.0780257578576835,-0.004353776155039669,0.12411743897472802,0.001593923254404217,0.0002191218177358678,3.5183518320991425e-06,0.08759220317006111,-0.8176002092659473,0.0,0.0,0.2,0.2,0.2,3.0,0.4716796875,0.16686450259345076,188.4852957725525,197.53515625,257.38933181762695,5e-06,24,0,0.21078526973724365,0.9836734533309937,0.0,0.21078526973724365,0.9836734533309937,0.0,-0.034055568277835846,0.6254929304122925,-2.4732401371002197,-0.034055568277835846,0.6254929304122925,-2.4732401371002197,2573.1640625,4096.0,124.0,0.4453125,1933.609375,3545.0,113.0,2573.1640625,4096.0,124.0,0.4453125,0.0,458.3125,926.0,218.0,0.0,3,31,15.2421875,0.75,0.25,1.8125,8,1.6862821578979492,8.0,8,8,3.540702164173126e-05,1.130810596048832,36.12088735215366,19.461887175479205,4.8782676458358765e-06,0.11329129338264465,0.0254061067244038,36.12088735215366,0.029274428263306618,223,4096,124.0,4096.0,2573.1640625,113.0,3545.0,1933.609375,3.0,31.0,15.2421875,38.51868800073862,0.00010538101196289062,2.96310093998909,0.0029713287949562073,35.58564383536577,77.10045466758311,4.357285797595978e-05,0.11694833391750374,7.65749156623914e-06,0.09170872237736297,388029,77.10045466758311,2516.3859387923094,
25,True,3056,0.11140695214271545,0.0012094697794964304,6.381733065907724e-05,1.7931786715053022e-05,0.0029020683505223133,0.0,0.0029020683505223133,0.2,191.0,1.0,0.0,0.3569791540503502,0.3569791540503502,2864018.875,0.0,0.0,0.05089342151721166,0.0,0.0,0.0012094697794964304,6.381733065907724e-05,1.7931786715053022e-05,0.0,-0.30288078263401985,0.0,0.0,0.2,0.2,0.2,3.0,0.56640625,0.1675225280587016,188.4852957725525,197.53515625,257.01123046875,5e-06,25,0,0.11341148614883423,0.9898979663848877,0.0,0.11341148614883423,0.9898979663848877,0.0,-0.07442968338727951,2.4748661518096924,-2.4737040996551514,-0.07442968338727951,2.4748661518096924,-2.4737040996551514,2830.4296875,4096.0,122.0,0.53125,2168.0703125,3641.0,111.0,2830.4296875,4096.0,122.0,0.53125,0.0,413.125,889.0,218.0,0.0,3,31,16.6484375,0.6875,0.3125,0.9375,8,0.9072919487953186,8.0,8,8,0.00011180900037288666,1.104163872078061,38.76593001745641,21.817800938908476,3.507360816001892e-06,0.07431471720337868,0.02382835009484552,38.76593001745641,0.015419034287333488,276,4096,122.0,4096.0,2830.4296875,111.0,3641.0,2168.0703125,3.0,31.0,16.6484375,40.83146118558943,0.00010077841579914093,3.1963329762220383,0.002972794696688652,37.98630693554878,82.04732275754213,3.925524652004242e-05,0.11270224868018999,7.160341293884873e-06,0.09149468762702181,415175,82.04732275754213,2530.0947431696386,
26,True,10248,0.11345739662647247,0.0022357841990015004,-9.529274666419951e-05,4.006787548860302e-06,-0.0027001466805813834,-0.048672011005692184,-0.012434549324098043,0.2,640.5,1.0,0.0,0.993357714265585,0.993357714265585,7645013.71875,0.3594913212582469,0.3594913212582469,0.12555910359761802,-0.009734402201138437,0.12656010561497222,0.0022357841990015004,-9.529274666419951e-05,4.006787548860302e-06,0.13932634890079498,-0.8580780737102032,0.0,0.0,0.2,0.2,0.2,3.0,0.578125,0.15881784435970192,188.4852957725525,197.53515625,257.1491508483887,5e-06,26,0,0.28202441334724426,0.984250009059906,0.0,0.28202441334724426,0.984250009059906,0.0,-0.1469862014055252,1.1066442728042603,-2.4748663902282715,-0.1469862014055252,1.1066442728042603,-2.4748663902282715,1669.796875,4096.0,136.0,0.2265625,1239.6015625,3565.0,124.0,1669.796875,4096.0,136.0,0.2265625,0.0,590.1875,993.0,257.0,0.0,3,31,9.359375,0.5625,0.4375,2.6875,8,2.256195306777954,8.0,8,8,5.328655242919922e-05,1.2383364327251911,36.314237363636494,12.081191554185352,3.559514880180359e-06,0.12009882368147373,0.016955532380961813,36.314237363636494,0.014407996088266373,257,4096,136.0,4096.0,1669.796875,124.0,3565.0,1239.6015625,3.0,31.0,9.359375,38.41134590469301,9.209476411342621e-05,2.4231318440288305,0.003141295164823532,27.305090976879,68.17352046072483,3.7550926208496094e-05,0.17971565546283233,1.0859087676295923e-05,0.09439048588858814,289278,68.17352046072483,2121.630202203323,
