step,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_pg_loss,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_adv,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
1805,0.048139940947294235,0.004226386721711606,2.0101356312807184e-07,9.719573699840112e-05,0.01099276466993615,1.1953125,0.31255476146366923,205.23416471481323,209.826171875,165.68710327148438,5e-06,1805,36,0.8153091669082642,0.995312511920929,0.0,0.8153091669082642,0.995312511920929,0.0,-0.1197202131152153,2.4748663902282715,-2.4747486114501953,-0.1197202131152153,2.4748663902282715,-2.4747486114501953,1744.984375,4096.0,319.0,0.078125,1019.875,2758.0,124.0,1744.984375,4096.0,319.0,0.078125,0.0,239.75,442.0,160.0,0.0,4,42,14.28125,0.0,1.0,6.875,8,6.522473335266113,8.0,8,8,3.991648554801941e-05,1.322093889117241,27.547179685905576,9.980544969366747,0.0,0.0,0.0,27.547179685905576,0.0,215,4096,29.627438254654408,9.196996688842773e-05,1.8360383678227663,0.0030646752566099167,12.195610703900456,43.685546381399035,4.059821367263794e-05,0.04800552145635222,1.2063465894404622e-05,0.13264552088868278,254046,43.685546381399035,2907.666505782457,
1806,0.04818496108055115,0.003919787210179493,6.476274120359449e-05,2.0692061070803902e-05,0.020073808016604744,1.53515625,0.3061417098524475,205.23416471481323,209.826171875,165.7987403869629,5e-06,1806,36,0.9163379073143005,0.9918367266654968,0.0,0.9163379073143005,0.9918367266654968,0.0,-0.21583670377731323,2.4556467533111572,-2.4748663902282715,-0.21583670377731323,2.4556467533111572,-2.4748663902282715,1337.1953125,4096.0,233.0,0.015625,796.5859375,2965.0,130.0,1337.1953125,4096.0,233.0,0.015625,0.0,262.0625,434.0,174.0,0.0,4,42,10.9140625,0.0,1.0,7.875,8,7.3307037353515625,8.0,8,8,3.086403012275696e-05,1.2566124238073826,27.574427174404263,7.684922035885393,0.0,0.0,0.0,27.574427174404263,0.0,262,4096,29.86217861250043,0.00010345689952373505,1.5010679066181183,0.0033084768801927567,9.990744644775987,41.38076934404671,4.041939973831177e-05,0.04880557213930283,1.6162169366614184e-05,0.17446835793492926,204705,41.38076934404671,2473.4315389118074,
1807,0.04923946037888527,0.004380946542369202,0.0005194692857912742,0.00011255432514190034,0.021795147149532568,1.12109375,0.30242203370081433,205.23416471481323,209.826171875,165.66434478759766,5e-06,1807,36,0.906079113483429,0.9959183931350708,0.0,0.906079113483429,0.9959183931350708,0.0,-0.15960285067558289,1.620059609413147,-2.4748165607452393,-0.15960285067558289,1.620059609413147,-2.4748165607452393,1197.421875,4096.0,268.0,0.0390625,698.4765625,3427.0,121.0,1197.421875,4096.0,268.0,0.0390625,0.0,308.8125,559.0,174.0,0.0,4,39,8.6328125,0.0,1.0,7.6875,8,7.248632907867432,8.0,8,8,4.6508386731147766e-05,1.1933675818145275,34.09276537410915,6.745990683964919,0.0,0.0,0.0,34.09276537410915,0.0,260,4096,36.241637574508786,9.361468255519867e-05,1.4080410581082106,0.003124300390481949,9.396812468767166,47.07697629928589,4.063546657562256e-05,0.04873915947658775,1.620504564612677e-05,0.2364561726006967,192798,47.07697629928589,2047.6888614756313,
1808,0.04706919565796852,0.003486587491352111,-2.75841725851933e-05,7.392152383545181e-05,-0.002805315423756838,1.625,0.31954249876862784,205.23416471481323,209.826171875,165.63623809814453,5e-06,1808,36,0.6721476912498474,0.996874988079071,0.0,0.6721476912498474,0.996874988079071,0.0,-0.07381398975849152,2.4748613834381104,-2.472644090652466,-0.07381398975849152,2.4748613834381104,-2.472644090652466,2058.6640625,4096.0,209.0,0.109375,1260.578125,3179.0,135.0,2058.6640625,4096.0,209.0,0.109375,0.0,289.25,473.0,160.0,0.0,4,42,18.15625,0.125,0.875,6.0625,8,5.377181053161621,8.0,8,8,3.5043805837631226e-05,1.3647413365542889,32.029850298538804,12.396207932732068,0.0,0.0,0.0,32.029850298538804,0.0,401,4096,34.504763163626194,0.00011133961379528046,2.103963155299425,0.0030423998832702637,14.356182182207704,50.99162001349032,3.813207149505615e-05,0.04776907089140861,1.0123347130831767e-05,0.13094339534371197,300533,50.99162001349032,2946.886173850636,
1809,0.04844715818762779,0.0042038774699904025,-1.47584955811908e-05,0.00011657580944302026,0.02086790432804264,1.38671875,0.30859836251754513,205.23416471481323,209.826171875,166.0523910522461,5e-06,1809,36,0.831247091293335,0.995312511920929,0.0,0.831247091293335,0.995312511920929,0.0,-0.20509585738182068,2.4733588695526123,-2.474865436553955,-0.20509585738182068,2.4733588695526123,-2.474865436553955,1538.4609375,4096.0,254.0,0.078125,905.7421875,2930.0,165.0,1538.4609375,4096.0,254.0,0.078125,0.0,295.75,554.0,174.0,0.0,4,42,12.625,0.0,1.0,7.25,8,6.6499762535095215,8.0,8,8,4.654191434383392e-05,1.6654668170958757,26.949648041278124,8.730162040781579,0.0,0.0,0.0,26.949648041278124,0.0,287,4096,28.936294896528125,9.330920875072479e-05,1.6865598503500223,0.0030635204166173935,11.405888251960278,42.05531557649374,3.9068982005119324e-05,0.04858138186107053,1.3048528261119579e-05,0.14694217992072092,234779,42.05531557649374,2791.3118327808556,
1810,0.04666728898882866,0.004357637313660234,0.00010457061353008612,6.431852852983866e-05,0.0014874697662889957,1.4140625,0.3159850244843352,205.23416471481323,209.826171875,165.85156631469727,5e-06,1810,36,0.8012120127677917,0.9918367266654968,0.0,0.8012120127677917,0.9918367266654968,0.0,-0.1745947152376175,2.4748661518096924,-2.4748663902282715,-0.1745947152376175,2.4748661518096924,-2.4748663902282715,1909.625,4096.0,234.0,0.1171875,1087.5703125,2989.0,110.0,1909.625,4096.0,234.0,0.1171875,0.0,298.9375,554.0,206.0,0.0,4,42,15.0703125,0.0,1.0,6.875,8,6.409696578979492,8.0,8,8,4.482269287109375e-05,1.0702169109135866,30.606962982565165,10.674219418157008,0.0,0.0,0.0,30.606962982565165,0.0,298,4096,32.56749406270683,9.789690375328064e-05,2.0070915073156357,0.003041917458176613,13.646930934861302,48.248164404183626,3.995746374130249e-05,0.04827422720824243,1.076038379806086e-05,0.13323744052622746,282696,48.248164404183626,2929.6036801711703,
1811,0.04959376901388168,0.004689613822847605,2.497474793017318e-05,4.600511306307453e-05,0.005215602839598432,1.2890625,0.2998785627207872,205.23416471481323,209.826171875,166.2823829650879,5e-06,1811,36,0.8688773512840271,0.9984375238418579,0.0,0.8688773512840271,0.9984375238418579,0.0,-0.1058904230594635,1.803421139717102,-2.4747517108917236,-0.1058904230594635,1.803421139717102,-2.4747517108917236,1082.234375,4096.0,224.0,0.03125,656.0,2567.0,121.0,1082.234375,4096.0,224.0,0.03125,0.0,244.125,429.0,174.0,0.0,4,42,9.453125,0.0,1.0,7.5,8,6.951018333435059,8.0,8,8,3.1424686312675476e-05,1.1654381398111582,24.26959053426981,6.3122581485513365,0.0,0.0,0.0,24.26959053426981,0.0,310,4096,26.262165430933237,9.598396718502045e-05,1.2830525152385235,0.0033634398132562637,8.352517515420914,35.924469573423266,3.954768180847168e-05,0.04919786018719541,1.9811277423258354e-05,0.18958293339108354,169774,35.924469573423266,2362.929808232964,
1812,0.048021700233221054,0.0038197894173208624,0.0001043958018271951,7.553344494226621e-05,0.012595251835591625,1.05859375,0.31613568397394,205.23416471481323,209.826171875,166.5301399230957,5e-06,1812,36,0.7784296274185181,0.995312511920929,0.0,0.7784296274185181,0.995312511920929,0.0,-0.1081918403506279,2.4716031551361084,-2.4746742248535156,-0.1081918403506279,2.4716031551361084,-2.4746742248535156,1593.8515625,4096.0,230.0,0.109375,915.40625,2481.0,127.0,1593.8515625,4096.0,230.0,0.109375,0.0,264.6875,495.0,174.0,0.0,4,42,14.390625,0.125,0.875,6.5625,8,6.227437496185303,8.0,8,8,3.212690353393555e-05,1.2341937869787216,25.482068069279194,8.998822776717134,0.0,0.0,0.0,25.482068069279194,0.0,174,4096,27.562351431697607,9.394437074661255e-05,1.7234841641038656,0.0030250772833824158,11.31349916011095,40.627085568383336,3.970973193645477e-05,0.04755709146595718,1.2716125667347991e-05,0.13510095646697812,237893,40.627085568383336,2927.763543358033,
1813,0.05136391147971153,0.003541457641404122,0.00017505225605418673,7.357883532677079e-05,0.01593454129761085,1.421875,0.3051224458032241,205.23416471481323,209.826171875,165.0000114440918,5e-06,1813,36,0.9138222932815552,0.9979591965675354,0.0,0.9138222932815552,0.9979591965675354,0.0,-0.08757269382476807,1.2075904607772827,-2.47463321685791,-0.08757269382476807,1.2075904607772827,-2.47463321685791,1143.6953125,3897.0,451.0,0.0,680.2734375,2228.0,125.0,1143.6953125,3897.0,451.0,0.0,0.0,242.3125,472.0,174.0,0.0,4,42,9.640625,0.0,1.0,7.8125,8,7.310578346252441,8.0,8,8,3.388524055480957e-05,1.2158237677067518,20.234031945466995,6.615030707616825,0.0,0.0,0.0,20.234031945466995,0.0,221,3897,22.240415634587407,9.795837104320526e-05,1.3097623456269503,0.003013143315911293,8.369648782536387,31.96187859773636,4.073791205883026e-05,0.04717713747631962,1.6984162674448834e-05,0.15192267140223512,177409,31.96187859773636,2775.3218487689996,
1814,0.04746013879776001,0.0037618962523993105,0.00012198492049719789,7.186361153799226e-05,0.0015713551547378302,1.45703125,0.31300200171020454,205.23416471481323,209.826171875,165.44872283935547,5e-06,1814,36,0.7099905610084534,0.9938775300979614,0.0,0.7099905610084534,0.9938775300979614,0.0,-0.10583799332380295,2.4748661518096924,-2.474865198135376,-0.10583799332380295,2.4748661518096924,-2.474865198135376,1846.921875,4096.0,225.0,0.1171875,1043.2578125,2675.0,122.0,1846.921875,4096.0,225.0,0.1171875,0.0,262.9375,413.0,160.0,0.0,4,42,17.1328125,0.0625,0.9375,6.125,8,5.679924011230469,8.0,8,8,3.361329436302185e-05,1.1904448699206114,26.180296290665865,10.235772542655468,0.0,0.0,0.0,26.180296290665865,0.0,160,3635,28.22383378446102,8.889101445674896e-05,1.923901880159974,0.003134947270154953,13.152204303070903,43.32683072425425,4.06317412853241e-05,0.04870068466896825,1.1608250217190693e-05,0.11938712970254994,270062,43.32683072425425,3116.567672797955,
1815,0.05111514404416084,0.004339236736996099,-9.781320841284469e-06,4.570785222313134e-05,0.004481446812860668,1.48046875,0.30747536731924663,205.23416471481323,209.826171875,165.2799835205078,5e-06,1815,36,0.911115288734436,0.996874988079071,0.0,0.911115288734436,0.996874988079071,0.0,-0.13989804685115814,1.4547455310821533,-2.4601337909698486,-0.13989804685115814,1.4547455310821533,-2.4601337909698486,1292.90625,4096.0,265.0,0.0234375,744.734375,2508.0,124.0,1292.90625,4096.0,265.0,0.0234375,0.0,264.625,472.0,160.0,0.0,4,42,9.7265625,0.0,1.0,7.8125,8,7.288922309875488,8.0,8,8,3.394857048988342e-05,1.218073459342122,24.762798035517335,7.218434260721551,0.0,0.0,0.0,24.762798035517335,0.0,254,4096,26.832631027325988,9.554997086524963e-05,1.4514399599283934,0.0030595585703849792,9.51794889010489,37.828179435804486,3.783218562602997e-05,0.047741562619654954,1.534659502410154e-05,0.1621385385838952,199364,37.828179435804486,2635.125493394765,
1816,0.048883043229579926,0.003971291444031522,-0.00018889910006691935,7.932859148240823e-05,0.013012021023314446,1.65625,0.3032120768310046,205.23416471481323,209.826171875,165.4620246887207,5e-06,1816,36,0.9225962162017822,0.9921875,0.0,0.9225962162017822,0.9921875,0.0,-0.1422121226787567,2.4737040996551514,-2.474849224090576,-0.1422121226787567,2.4737040996551514,-2.474849224090576,1135.2265625,3823.0,240.0,0.0,700.0234375,2159.0,146.0,1135.2265625,3823.0,240.0,0.0,0.0,285.6875,480.0,173.0,0.0,4,42,9.375,0.0,1.0,7.875,8,7.3807692527771,8.0,8,8,4.601478576660156e-05,1.4287136103957891,19.55035349354148,6.812465128969052,0.0,0.0,0.0,19.55035349354148,0.0,173,3419,21.66229561716318,9.773112833499908e-05,1.339646166190505,0.003102654591202736,8.733915148302913,31.78071605414152,3.9074569940567017e-05,0.048020998522643944,1.7059081638704925e-05,0.1490774529943994,181877,31.78071605414152,2861.436471257522,
1817,0.0491744801402092,0.004187520971754566,-7.857078344386537e-06,6.0986116750427755e-05,0.011773844889830798,1.30078125,0.30881174981475806,205.23416471481323,209.826171875,164.91608047485352,5e-06,1817,36,0.9046443104743958,0.996874988079071,0.0,0.9046443104743958,0.996874988079071,0.0,-0.12381138652563095,1.7917194366455078,-2.4748663902282715,-0.12381138652563095,1.7917194366455078,-2.4748663902282715,1425.734375,4096.0,302.0,0.046875,828.8125,3421.0,123.0,1425.734375,4096.0,302.0,0.046875,0.0,252.1875,369.0,174.0,0.0,4,42,10.6171875,0.0,1.0,7.625,8,7.237154006958008,8.0,8,8,4.979036748409271e-05,1.1905946098268032,30.415689926594496,8.04640807377291,0.0,0.0,0.0,30.415689926594496,0.0,266,4096,32.25561074540019,8.966401219367981e-05,1.6587965432554483,0.0030061546713113785,10.225348331034184,44.16788016445935,3.586895763874054e-05,0.047609805335069345,1.3996827694746005e-05,0.17674888349973253,214774,44.16788016445935,2431.3369715762656,
1818,0.04450412094593048,0.0037267742154654115,0.00014039999814485782,8.114686920634995e-05,0.003861277597025037,1.47265625,0.31544750095440954,205.23416471481323,209.826171875,162.73000717163086,5e-06,1818,36,0.729307234287262,0.9938775300979614,0.0,0.729307234287262,0.9938775300979614,0.0,-0.19500042498111725,1.6201814413070679,-2.4747374057769775,-0.19500042498111725,1.6201814413070679,-2.4747374057769775,1750.625,4096.0,204.0,0.140625,1044.71875,3430.0,126.0,1750.625,4096.0,204.0,0.140625,0.0,246.4375,444.0,160.0,0.0,4,42,16.0078125,0.0625,0.9375,6.25,8,5.834458351135254,8.0,8,8,5.351752042770386e-05,1.2292187586426735,34.80841705203056,10.20860750428983,0.0,0.0,0.0,34.80841705203056,0.0,160,4096,36.683170361444354,9.41641628742218e-05,1.8251207247376442,0.003088315948843956,12.303018739446998,50.83939915522933,3.6776065826416016e-05,0.0481293569439763,1.208147884722857e-05,0.16370568708248998,255624,50.83939915522933,2514.034432424115,
1819,0.04511244595050812,0.0032472130842506886,-0.00015579542059640517,6.759613938811526e-05,0.008604771646787412,0.953125,0.3128979239460049,205.23416471481323,209.826171875,162.31386184692383,5e-06,1819,36,0.7636415958404541,0.9979591965675354,0.0,0.7636415958404541,0.9979591965675354,0.0,-0.04447214677929878,2.4748663902282715,-2.4748659133911133,-0.04447214677929878,2.4748663902282715,-2.4748659133911133,1438.4609375,4096.0,298.0,0.0546875,811.3828125,2527.0,125.0,1438.4609375,4096.0,298.0,0.0546875,0.0,239.9375,441.0,174.0,0.0,4,42,13.5546875,0.0625,0.9375,6.5625,8,6.109132766723633,8.0,8,8,3.0258670449256897e-05,1.2116960305720568,24.715903639793396,7.873723987780977,0.0,0.0,0.0,24.715903639793396,0.0,177,3601,26.74496371485293,9.393319487571716e-05,1.5545528922230005,0.0030687637627124786,10.246742026880383,38.57303274422884,3.633089363574982e-05,0.04769586904778264,1.428428218266334e-05,0.14525596321400872,214835,38.57303274422884,2784.7823299834113,
1820,0.04753134772181511,0.0028586685366462916,-0.0001660348573295778,4.6675697831233265e-05,0.012356996245216578,0.841796875,0.31570499635095317,205.23416471481323,209.826171875,162.7787628173828,5e-06,1820,36,0.7762402296066284,0.9909999966621399,0.0,0.7762402296066284,0.9909999966621399,0.0,-0.07815380394458771,0.9247461557388306,-2.4748659133911133,-0.07815380394458771,0.9247461557388306,-2.4748659133911133,1590.203125,4096.0,234.0,0.15625,913.9140625,2649.0,143.0,1590.203125,4096.0,234.0,0.15625,0.0,260.375,482.0,174.0,0.0,4,41,13.8125,0.125,0.875,6.75,8,6.209921836853027,8.0,8,8,3.2922253012657166e-05,1.3923739325255156,26.436017237603664,9.010605172399664,0.0,0.0,0.0,26.436017237603664,0.0,292,4096,28.44728033989668,0.0001328829675912857,1.7275511622428894,0.003061806783080101,11.426378240808845,41.62878678366542,3.9167702198028564e-05,0.048238212048637014,1.2925887953427143e-05,0.13975848378202804,236874,41.62878678366542,2845.0745061461434,
1821,0.04391731694340706,0.0038164613069966435,0.0001366108599540894,2.466407136125781e-05,0.001911710947751999,0.744140625,0.31867428155525257,205.23416471481323,209.826171875,162.3706398010254,5e-06,1821,36,0.7325883507728577,0.996874988079071,0.0,0.7325883507728577,0.996874988079071,0.0,-0.04841797053813934,2.4748661518096924,-1.6200973987579346,-0.04841797053813934,2.4748661518096924,-1.6200973987579346,1607.3984375,4096.0,160.0,0.1484375,924.6796875,2885.0,57.0,1607.3984375,4096.0,160.0,0.1484375,0.0,276.4375,444.0,160.0,0.0,4,42,14.8984375,0.125,0.875,6.125,8,5.860706329345703,8.0,8,8,2.977624535560608e-05,0.5694484803825617,29.66596125252545,9.0409171324427,0.0,0.0,0.0,29.66596125252545,0.0,336,4096,31.664743468165398,8.730404078960419e-05,1.7918332926928997,0.0030612070113420486,11.632985835894942,45.13187096081674,3.764405846595764e-05,0.04824342716571051,1.2695203069460371e-05,0.15390136171203175,241131,45.13187096081674,2671.404872726733,
1822,0.04742299020290375,0.003703076799865812,7.195486432465259e-06,3.063575923079043e-05,0.030128845897706924,1.24609375,0.312843387758225,205.23416471481323,209.826171875,162.66507720947266,5e-06,1822,36,0.8204836249351501,0.9781249761581421,0.0,0.8204836249351501,0.9781249761581421,0.0,-0.1715429723262787,1.620133638381958,-2.4748666286468506,-0.1715429723262787,1.620133638381958,-2.4748666286468506,1541.7578125,4096.0,225.0,0.078125,862.2734375,3152.0,117.0,1541.7578125,4096.0,225.0,0.078125,0.0,262.4375,406.0,178.0,0.0,4,42,12.828125,0.0,1.0,7.3125,8,6.563869476318359,8.0,8,8,3.230944275856018e-05,1.1468468513339758,30.67311823554337,8.479878831567476,0.0,0.0,0.0,30.67311823554337,0.0,254,4096,32.6165008507669,9.89716500043869e-05,1.6592905689030886,0.0031342115253210068,11.022499157115817,45.324718330055475,3.8042664527893066e-05,0.04772946369406296,1.3571716638394917e-05,0.165276550461207,230937,45.324718330055475,2547.583399397127,
1823,0.0519518107175827,0.004957948694936931,-6.236006902327063e-05,6.112106530054007e-05,0.004144025966525078,1.37890625,0.3096511524246699,205.23416471481323,209.826171875,162.83605194091797,5e-06,1823,36,0.9322166442871094,0.9984375238418579,0.0,0.9322166442871094,0.9984375238418579,0.0,-0.0925028994679451,1.6201444864273071,-2.4745240211486816,-0.0925028994679451,1.6201444864273071,-2.4745240211486816,1434.0859375,4096.0,202.0,0.015625,810.578125,2300.0,99.0,1434.0859375,4096.0,202.0,0.015625,0.0,267.25,434.0,177.0,0.0,4,38,10.71875,0.0,1.0,7.875,8,7.457732677459717,8.0,8,8,3.1676143407821655e-05,0.9612813722342253,22.324719516560435,7.875922869541682,0.0,0.0,0.0,22.324719516560435,0.0,434,4096,24.436093574389815,8.951500058174133e-05,1.5764996893703938,0.0031565967947244644,10.36542666517198,36.404582656919956,4.229135811328888e-05,0.047597828292894745,1.4495028239409584e-05,0.13312101880220858,217771,36.404582656919956,2990.9833337782416,
1824,0.047348733991384506,0.0033820573589764535,0.00014466129471202294,2.8962851047253935e-05,0.004389004781842232,1.38671875,0.3145527394699291,205.23416471481323,209.826171875,162.70286178588867,5e-06,1824,36,0.8590133786201477,0.9981632828712463,0.0,0.8590133786201477,0.9981632828712463,0.0,-0.12331615388393402,1.53861665725708,-2.321728229522705,-0.12331615388393402,1.53861665725708,-2.321728229522705,1598.5390625,4096.0,262.0,0.0390625,916.96875,2494.0,121.0,1598.5390625,4096.0,262.0,0.0390625,0.0,237.25,331.0,174.0,0.0,4,42,13.0625,0.0,1.0,7.5,8,6.872106552124023,8.0,8,8,3.223121166229248e-05,1.2478480394929647,24.85850073955953,9.000163136268384,0.0,0.0,0.0,24.85850073955953,0.0,222,4096,26.873306058347225,0.00011214427649974823,1.6861574444919825,0.0030754785984754562,11.125366335734725,39.711611500009894,3.695860505104065e-05,0.04734581236667954,1.3088201167223972e-05,0.13133723692212726,234981,39.711611500009894,2958.593105695817,
1825,0.04765060544013977,0.004351965966634452,-9.206500021718966e-05,2.5927904971467797e-05,0.010782051365822554,1.056640625,0.3141668631664609,205.23416471481323,209.826171875,162.7635383605957,5e-06,1825,36,0.8278083205223083,0.9959183931350708,0.0,0.8278083205223083,0.9959183931350708,0.0,-0.11549096554517746,0.742663562297821,-2.4738128185272217,-0.11549096554517746,0.742663562297821,-2.4738128185272217,1356.6796875,4096.0,222.0,0.0703125,807.6171875,2462.0,123.0,1356.6796875,4096.0,222.0,0.0703125,0.0,293.0625,477.0,160.0,0.0,4,42,12.2578125,0.0625,0.9375,7.1875,8,6.622466087341309,8.0,8,8,5.068071186542511e-05,1.2147009428590536,24.764242831617594,7.797482811904047,0.0,0.0,0.0,24.764242831617594,0.0,475,4096,29.706863524392247,9.632855653762817e-05,1.5447300281375647,0.0030816756188869476,10.060250353068113,41.33871961198747,4.59868460893631e-05,0.0476412050797147,1.4593547376658984e-05,0.17106828783733408,211167,41.33871961198747,2554.1066823313686,
1826,0.04641488194465637,0.004217126523144543,6.959456777622108e-05,6.915621725056553e-05,-0.00066763861104846,1.41796875,0.3130349447301948,205.23416471481323,209.826171875,162.56673049926758,5e-06,1826,36,0.8535655736923218,0.9938775300979614,0.0,0.8535655736923218,0.9938775300979614,0.0,-0.08500192314386368,1.864452838897705,-2.474820613861084,-0.08500192314386368,1.864452838897705,-2.474820613861084,1506.65625,4096.0,323.0,0.0625,853.875,2308.0,114.0,1506.65625,4096.0,323.0,0.0625,0.0,317.875,467.0,216.0,0.0,4,42,11.96875,0.0,1.0,7.4375,8,6.828525066375732,8.0,8,8,4.774704575538635e-05,1.19832899607718,23.546242963522673,8.344910716157756,0.0,0.0,0.0,23.546242963522673,0.0,291,4096,25.544147670269012,9.695068001747131e-05,1.6709040086716413,0.0032302644103765488,11.092654127627611,38.336823008954525,4.0121376514434814e-05,0.04749787671331511,1.3831739361036862e-05,0.13245466819254667,233540,38.336823008954525,3045.896629794426,
1827,0.04049825668334961,0.0035574511566665024,5.9154726841370575e-06,1.4701102827530121e-05,0.008888255446436233,1.33984375,0.31732128237543705,205.23416471481323,209.826171875,163.06071090698242,5e-06,1827,36,0.7449749708175659,0.9897959232330322,0.0,0.7449749708175659,0.9897959232330322,0.0,-0.09056109935045242,2.4748647212982178,-2.4747366905212402,-0.09056109935045242,2.4748647212982178,-2.4747366905212402,1431.203125,4096.0,219.0,0.0703125,814.28125,2427.0,115.0,1431.203125,4096.0,219.0,0.0703125,0.0,279.0,482.0,174.0,0.0,4,42,14.0078125,0.125,0.875,6.5,8,5.959799766540527,8.0,8,8,3.462284803390503e-05,1.1646434720605612,22.82723513431847,7.9190097424871055,0.0,0.0,0.0,22.82723513431847,0.0,216,4096,24.790359798818827,9.780190885066986e-05,1.595973065122962,0.003638172522187233,10.350974779576063,36.7664515003562,3.915652632713318e-05,0.047285020874604,1.6619793528670905e-05,0.135322989829464,218906,36.7664515003562,2976.980250567276,
1828,0.04949149861931801,0.004121826525079086,-9.106769584832364e-05,6.017377472744556e-05,0.0007232903153635561,1.087890625,0.30737005008968254,205.23416471481323,209.826171875,162.76443099975586,5e-06,1828,36,0.9014281630516052,0.9959183931350708,0.0,0.9014281630516052,0.9959183931350708,0.0,-0.05686886981129646,1.2075973749160767,-2.4747092723846436,-0.05686886981129646,1.2075973749160767,-2.4747092723846436,1247.1328125,4096.0,183.0,0.03125,740.125,2486.0,126.0,1247.1328125,4096.0,183.0,0.03125,0.0,311.625,482.0,178.0,0.0,4,39,10.0234375,0.0,1.0,7.8125,8,7.211424827575684,8.0,8,8,3.4460797905921936e-05,1.2305160127580166,22.64048961736262,7.208748179429676,0.0,0.0,0.0,22.64048961736262,0.0,221,3655,24.74783149547875,9.603984653949738e-05,1.5374686792492867,0.0031411219388246536,9.52862205170095,35.84243443235755,3.960542380809784e-05,0.04775748944572727,1.5743314933388733e-05,0.15502954586757595,199521,35.84243443235755,2783.3070375917046,
1829,0.045861732214689255,0.003872245113598183,8.295565703519969e-05,6.280452271312242e-05,0.01662378923037977,0.89453125,0.31262213202796074,205.23416471481323,209.826171875,162.8686981201172,5e-06,1829,36,0.8446712493896484,0.9959183931350708,0.0,0.8446712493896484,0.9959183931350708,0.0,-0.11566867679357529,2.3040595054626465,-2.474825620651245,-0.11566867679357529,2.3040595054626465,-2.474825620651245,1454.078125,4096.0,258.0,0.09375,822.7890625,2685.0,117.0,1454.078125,4096.0,258.0,0.09375,0.0,270.0625,472.0,174.0,0.0,4,42,11.4921875,0.0625,0.9375,7.1875,8,6.757370471954346,8.0,8,8,3.1011179089546204e-05,1.1219423711299896,26.434271208941936,8.006638482402195,0.0,0.0,0.0,26.434271208941936,0.0,251,4096,28.421914640814066,9.104423224925995e-05,1.591994285583496,0.003011120483279228,10.512742534279823,40.563822062686086,5.876272916793823e-05,0.0476357901775333,1.3644118370924048e-05,0.15270583080352707,220690,40.563822062686086,2720.281136956873,
1830,0.04473043605685234,0.003519497491652146,6.146276075469359e-05,8.47724006689532e-05,0.012114201330405194,0.990234375,0.31497985549437446,205.23416471481323,209.826171875,162.42935943603516,5e-06,1830,36,0.746443510055542,0.9979591965675354,0.0,0.746443510055542,0.9979591965675354,0.0,-0.11957615613937378,2.4748663902282715,-2.4748647212982178,-0.11957615613937378,2.4748663902282715,-2.4748647212982178,1672.90625,4096.0,225.0,0.1328125,988.734375,3276.0,122.0,1672.90625,4096.0,225.0,0.1328125,0.0,266.0,386.0,167.0,0.0,4,42,15.375,0.0,1.0,6.375,8,5.971548080444336,8.0,8,8,4.273466765880585e-05,1.2154930960386992,32.33425202779472,9.63193221493566,0.0,0.0,0.0,32.33425202779472,0.0,386,4096,34.222207663580775,9.574368596076965e-05,1.8930295277386904,0.0032881665974855423,12.034663075581193,48.17676452547312,3.94769012928009e-05,0.04849167167209764,1.3249119983421478e-05,0.15981827874199453,248180,48.17676452547312,2575.7229905795834,
