step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,assistant_response_length_mean,assistant_response_length_max,assistant_response_length_min,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,textcraft_is_prefix_non_terminal,textcraft_is_raw,textcraft_prefix_action_len,textcraft_valid_action_count,textcraft_fail_invalid_action,textcraft_could_not_find_count,textcraft_invalid_action_count,textcraft_not_enough_items_count,textcraft_continuation_success,textcraft_continuation_reward_sum,textcraft_success,textcraft_replay_success,textcraft_max_turn_count,textcraft_is_prefix,textcraft_done,textcraft_replay_done,textcraft_turn_count,textcraft_fail_max_turn,textcraft_fail_could_not_find,textcraft_fail_not_enough_items,textcraft_is_prefix_terminal_like,textcraft_success_raw_mean,textcraft_success_prefix_mean,textcraft_success_prefix_non_terminal_mean,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_agent_loop_response_length_min,timing_s_agent_loop_response_length_max,timing_s_agent_loop_response_length_mean,timing_s_agent_loop_llm_response_length_min,timing_s_agent_loop_llm_response_length_max,timing_s_agent_loop_llm_response_length_mean,timing_s_agent_loop_num_turns_min,timing_s_agent_loop_num_turns_max,timing_s_agent_loop_num_turns_mean,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_update_actor,timing_per_token_ms_gen,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,timing_s_save_checkpoint
11,True,21704,0.09045180678367615,0.002339447717531584,5.835026684053446e-05,3.454449768014456e-06,0.001998289691982791,-0.047555304830893874,-0.045557015255326405,1.0,1356.5,1.0,0.0,-1.9120367672294378,3.0840056091547012,4850718.9765625,0.49147129710763693,0.49147129710763693,0.13876472972660192,-0.047555304830893874,0.42902490372707375,0.002339447717531584,5.835026684053446e-05,3.454449768014456e-06,0.11941452091559768,1.804347375407815,0.0,1.0,0.2,0.2,0.2,3.0,1.734375,0.16608686554261615,226.42923021316528,235.671875,224.40149307250977,5e-06,11,0,0.53125,1.0,0.0,0.53125,1.0,0.0,-0.20575033128261566,2.4748666286468506,-2.4748666286468506,-0.20575033128261566,2.4748666286468506,-2.4748666286468506,2219.828125,7757.0,108.0,0.0,2019.5,7207.0,92.0,2219.828125,7757.0,108.0,0.0,0.0,1089.875,1827.0,795.0,0.0,3,32,18.28125,0.25,0.75,4.25,8,4.25,8.0,8,8,0.5625,0.4375,1.375,6.8515625,0.4453125,2.890625,1.5703125,1.546875,0.53125,0.53125,0.53125,0.0625,0.0,0.5625,0.59375,0.0625,8.421875,0.0,0.5390625,0.2734375,0.0,0.42857142857142855,0.6111111111111112,0.6111111111111112,4.078075289726257e-05,1.182499460875988,75.84299321100116,23.64611298458476,2.9588118195533752e-05,1.0698351543396711,0.15167966163426172,75.84299321100116,0.005771050229668617,968,7757,108.0,7757.0,2219.828125,92.0,7207.0,2019.5,3.0,32.0,18.28125,78.44174980930984,0.0001201089471578598,3.318993443623185,0.004571367055177689,39.99793493933976,121.7987623885274,4.1447579860687256e-05,0.09441447009347458,0.27606919809849384,1.0790637035935267e-05,423642,121.7987623885274,1739.1063410341524,
12,True,40336,0.08632449060678482,0.0016936169977270765,-0.00015597647563936334,4.895426343409781e-06,-0.004991724184947088,-0.028374190671456745,-0.03336591430706903,1.0,2521.0,1.0,0.0,-1.8822095319628716,3.0575777888298035,5128773.9296875,0.297830639523454,0.297830639523454,0.22600049884330536,-0.028374190671456745,0.393290598990034,0.0016936169977270765,-0.00015597647563936334,4.895426343409781e-06,0.07370846174308099,1.7294605746865273,0.0,1.0,0.2,0.2,0.2,3.0,1.1640625,0.16958728735828993,226.42923021316528,235.671875,224.12073135375977,5e-06,12,0,0.3125,1.0,0.0,0.3125,1.0,0.0,-0.10220906138420105,2.4748666286468506,-2.4748666286468506,-0.10220906138420105,2.4748666286468506,-2.4748666286468506,2237.5234375,8192.0,138.0,0.015625,2046.6328125,7632.0,127.0,2237.5234375,8192.0,138.0,0.015625,0.0,1342.0,2025.0,883.0,0.0,3,32,18.765625,0.5,0.5,2.5,8,2.5,8.0,8,8,0.6875,0.3125,2.8125,7.046875,0.3828125,4.0,1.671875,2.1328125,0.3125,0.3125,0.3125,0.1875,0.0,0.6875,0.5,0.1875,8.71875,0.0,0.5234375,0.3359375,0.0,0.275,0.32954545454545453,0.32954545454545453,7.397681474685669e-05,1.6244067028164864,81.34983312897384,23.718207547732163,1.7628073692321777e-05,0.49843136221170425,0.0653523189102998,81.34983312897384,0.0005739368498325348,1467,8192,138.0,8192.0,2237.5234375,127.0,7632.0,2046.6328125,3.0,32.0,18.765625,83.7306563463062,0.00011062808334827423,3.9683520905673504,0.004494206979870796,43.60670967772603,131.35403586179018,4.2980536818504333e-05,0.09517395969201127,0.29235258131481234,9.808845407298886e-06,458179,131.35403586179018,1744.0613719782955,
13,True,23464,0.09883202612400055,0.0034474416897865012,-0.00026899626573140267,6.143461291685526e-06,-0.0016406633949372917,-0.05808648809033912,-0.05972715106327087,1.0,1466.5,1.0,0.0,-2.1070587038993835,3.174687899649143,5112771.703125,0.5759899341501296,0.5759899341501296,0.17793602446759027,-0.05808648809033912,0.5100432077881905,0.0034474416897865012,-0.00026899626573140267,6.143461291685526e-06,0.09313863259740174,1.90937315300107,0.0,1.0,0.2,0.2,0.2,3.0,1.44140625,0.1657396897729147,226.42923021316528,235.671875,224.39588928222656,5e-06,13,0,0.453125,1.0,0.0,0.453125,1.0,0.0,-0.21076670289039612,2.4748666286468506,-2.4748666286468506,-0.21076670289039612,2.4748666286468506,-2.4748666286468506,2271.7734375,8192.0,188.0,0.0078125,2075.3359375,7632.0,173.0,2271.7734375,8192.0,188.0,0.0078125,0.0,1174.9375,1671.0,784.0,0.0,3,32,18.8203125,0.25,0.75,3.625,8,3.625,8.0,8,8,0.5,0.5,1.375,7.0234375,0.5625,3.4140625,1.6328125,1.5390625,0.453125,0.453125,0.453125,0.125,0.0,0.5,0.578125,0.125,8.65625,0.0,0.53125,0.28125,0.0,0.5,0.40625,0.40625,6.480701267719269e-05,2.119151858612895,77.94884674623609,24.177812544890912,1.7214566469192505e-05,0.6448150612413883,0.04742373696353752,77.94884674623609,0.000634433701634407,1527,8192,188.0,8192.0,2271.7734375,173.0,7632.0,2075.3359375,3.0,32.0,18.8203125,80.45800760015845,0.00012268126010894775,3.498304946348071,0.004631172865629196,42.12319069541991,126.11656784638762,4.46811318397522e-05,0.09547868483182542,0.2766905246801214,1.0497264977773638e-05,441179,126.11656784638762,1749.0921594748932,
14,True,11984,0.08598162978887558,0.0012169021647423506,0.00015529396523561445,4.229436058267311e-06,-0.002054372540442273,-0.03788724809419364,-0.03994162016897462,1.0,749.0,1.0,0.0,-2.1405565477907658,3.330590285360813,3926750.609375,0.3895111307501793,0.3895111307501793,0.06060459459430737,-0.03788724809419364,0.38628845399126266,0.0012169021647423506,0.00015529396523561445,4.229436058267311e-06,0.08190109068527818,2.004332184791565,0.0,1.0,0.2,0.2,0.2,3.0,1.5703125,0.17016978866668997,226.42923021316528,235.671875,224.64038467407227,5e-06,14,0,0.5,1.0,0.0,0.5,1.0,0.0,-0.07673461735248566,1.6201815605163574,-1.6201815605163574,-0.07673461735248566,1.6201815605163574,-1.6201815605163574,2618.78125,7895.0,224.0,0.0,2387.3984375,7368.0,194.0,2618.78125,7895.0,224.0,0.0,0.0,1047.875,1639.0,779.0,0.0,5,32,20.375,0.375,0.625,4.0,8,4.0,8.0,8,8,0.3125,0.6875,0.8125,6.9375,0.53125,2.6015625,2.40625,0.7578125,0.5,0.5,0.5,0.0,0.0,0.3125,0.5,0.0,9.34375,0.0,0.515625,0.2265625,0.0,0.45454545454545453,0.6,0.6,3.372691571712494e-05,2.367074530571699,80.92840456031263,27.96406645287061,0.0006546955555677414,0.3298966269940138,0.03131588718679268,80.92840456031263,0.0221296064555645,1163,7708,224.0,7895.0,2618.78125,194.0,7368.0,2387.3984375,5.0,32.0,20.375,83.16956370323896,0.0001339484006166458,3.6414661910384893,0.004335567355155945,44.78244676440954,131.63121230341494,4.304945468902588e-05,0.09541741616682763,0.2481162626437601,9.237740778715163e-06,469332,131.63121230341494,1782.7534662454218,
15,True,26800,0.08686822652816772,0.0018695041562750703,-0.00013546305859790664,3.764509642678604e-06,-0.004040052117488813,-0.023475796020647977,-0.027515847817994654,1.0,1675.0,1.0,0.0,-1.620421390980482,2.6746134385466576,4014356.453125,0.20394617191050202,0.20394617191050202,0.20712182343889707,-0.023475796020647977,0.382878700038249,0.0018695041562750703,-0.00013546305859790664,3.764509642678604e-06,0.06794186879415065,1.477379471063614,0.0,1.0,0.2,0.2,0.2,3.0,0.978515625,0.16833681613412682,226.42923021316528,235.671875,224.15461349487305,5e-06,15,0,0.484375,1.0,0.0,0.484375,1.0,0.0,-0.16779792308807373,2.4748666286468506,-2.4748666286468506,-0.16779792308807373,2.4748666286468506,-2.4748666286468506,2345.5859375,7940.0,152.0,0.0,2153.6640625,7364.0,133.0,2345.5859375,7940.0,152.0,0.0,0.0,1200.8125,1613.0,805.0,0.0,3,32,18.140625,0.375,0.625,3.875,8,3.875,8.0,8,8,0.6875,0.3125,1.4375,6.5,0.5234375,3.28125,1.9140625,1.328125,0.484375,0.484375,0.484375,0.0625,0.0,0.6875,0.546875,0.0625,8.4140625,0.0,0.453125,0.21875,0.0,0.3,0.5681818181818182,0.5681818181818182,3.4615397453308105e-05,1.752786461263895,79.3666794449091,25.255986263480736,2.6071444153785706e-05,0.33485607616603374,0.03293795985518955,79.3666794449091,0.002982852980494499,888,7940,152.0,7940.0,2345.5859375,133.0,7364.0,2153.6640625,3.0,32.0,18.140625,82.0176664404571,0.00011168420314788818,3.638535300269723,0.004563765600323677,43.24914337322116,128.9536935519427,3.9130449295043945e-05,0.09527523163513414,0.27317823185323864,1.0053697964536373e-05,453939,128.9536935519427,1760.085296886641,
16,True,32896,0.0957752987742424,0.0011322178834234364,-0.00012408840302668978,0.0,-0.00171921648143325,-0.019346254397532903,-0.021065470355097204,1.0,2056.0,1.0,0.0,-1.457885043695569,2.4304983392357826,3827005.2890625,0.1846962790004909,0.1846962790004909,0.2795613039983687,-0.019346254397532903,0.14488406221235137,0.0011322178834234364,-0.00012408840302668978,0.0,0.027875746600329876,1.3347026333212852,0.0,1.0,0.2,0.2,0.2,3.0,0.869140625,0.16546705266951606,226.42923021316528,235.671875,224.70558166503906,5e-06,16,0,0.5625,1.0,0.0,0.5625,1.0,0.0,-0.1685144603252411,0.935412585735321,-2.4748666286468506,-0.1685144603252411,0.935412585735321,-2.4748666286468506,1760.6875,8192.0,143.0,0.0078125,1610.203125,7632.0,132.0,1760.6875,8192.0,143.0,0.0078125,0.0,1233.4375,1891.0,783.0,0.0,3,32,13.6953125,0.375,0.625,4.5,8,4.5,8.0,8,8,0.625,0.375,1.9375,4.6875,0.390625,1.6171875,1.46875,0.640625,0.5625,0.5625,0.5625,0.125,0.0,0.625,0.6875,0.125,6.15625,0.0,0.28125,0.1640625,0.0,0.1875,0.7875,0.7875,3.514811396598816e-05,1.7027038838714361,77.15439222194254,18.407409386592917,2.275221049785614e-05,0.3511182405054569,0.021550775680225343,77.15439222194254,0.0006531309336423874,1070,8192,143.0,8192.0,1760.6875,132.0,7632.0,1610.203125,3.0,32.0,13.6953125,80.07502170465887,0.00012439116835594177,2.9281620550900698,0.004473622888326645,36.13353370502591,119.17539485730231,4.173442721366882e-05,0.09428238035169371,0.3553078596103212,1.1672919071532388e-05,383248,119.17539485730231,1607.915796959984,
17,True,34464,0.08355098962783813,0.00233429000400065,-7.426203058003011e-05,4.947489571804908e-06,0.0015896245749900118,-0.03201372416515369,-0.030424099473748356,1.0,2154.0,1.0,0.0,-1.9277780689299107,3.1142278537154198,4898077.703125,0.3436683122999966,0.3436683122999966,0.14108765250333022,-0.03201372416515369,0.4524610142595422,0.00233429000400065,-7.426203058003011e-05,4.947489571804908e-06,0.07682205835590139,1.8015415854752064,0.0,1.0,0.2,0.2,0.2,3.0,1.3046875,0.1711027663361755,226.42923021316528,235.671875,224.80419921875,5e-06,17,0,0.5078125,1.0,0.0,0.5078125,1.0,0.0,-0.19509227573871613,1.20761239528656,-2.4748666286468506,-0.19509227573871613,1.20761239528656,-2.4748666286468506,2631.859375,8192.0,125.0,0.0390625,2409.453125,7632.0,114.0,2631.859375,8192.0,125.0,0.0390625,0.0,1253.1875,1954.0,800.0,0.0,3,32,18.5546875,0.375,0.625,4.0625,8,4.0625,8.0,8,8,0.75,0.25,2.1875,5.96875,0.625,2.65625,2.6640625,1.2109375,0.5078125,0.5078125,0.5078125,0.0625,0.0,0.75,0.5703125,0.0625,8.6328125,0.0,0.46875,0.203125,0.0,0.625,0.46875,0.46875,9.119696915149689e-05,1.4330112524330616,85.13864050991833,28.66218041497632,2.8003007173538208e-05,0.3249191027134657,0.024339055918972008,85.13864050991833,0.0006485451012849808,1028,8192,125.0,8192.0,2631.859375,114.0,7632.0,2409.453125,3.0,32.0,18.5546875,87.49719290621579,9.88692045211792e-05,3.8133139926940203,0.00390961579978466,47.6593994628638,139.0084134247154,3.749877214431763e-05,0.09583901308877346,0.2597296140033359,7.861906025475602e-06,497286,139.0084134247154,1788.6902948839197,
18,True,34216,0.08739662915468216,0.002270497480822087,0.00013516405601876613,1.0702592987854587e-05,-0.0004323935791035183,-0.04899383313022554,-0.04942622676026076,1.0,2138.5,1.0,0.0,-2.588743321597576,3.601003624498844,3827829.49609375,0.5250311875715852,0.5250311875715852,0.1824773460061474,-0.04899383313022554,0.5287523479101818,0.002270497480822087,0.00013516405601876613,1.0702592987854587e-05,0.10290468379389495,2.367518328130245,0.0,1.0,0.2,0.2,0.2,3.0,1.18359375,0.16856773085571763,226.42923021316528,235.671875,224.70010375976562,5e-06,18,0,0.4140625,1.0,0.0,0.4140625,1.0,0.0,-0.1786527931690216,2.4748666286468506,-0.935412585735321,-0.1786527931690216,2.4748666286468506,-0.935412585735321,2541.28125,8192.0,130.0,0.0078125,2298.2421875,7632.0,115.0,2541.28125,8192.0,130.0,0.0078125,0.0,1281.375,1970.0,786.0,0.0,3,32,20.5234375,0.1875,0.8125,3.3125,8,3.3125,8.0,8,8,0.625,0.375,1.875,6.9140625,0.59375,3.2890625,2.65625,1.1171875,0.4140625,0.4140625,0.4140625,0.0625,0.0,0.625,0.4765625,0.0625,9.5703125,0.0,0.5078125,0.2109375,0.0,0.2708333333333333,0.5,0.5,7.050298154354095e-05,1.4459285661578178,83.14892053976655,27.212083833568613,2.2608786821365356e-05,0.3822845723479986,0.030132393672829494,83.14892053976655,0.0006661005318164825,1970,8192,130.0,8192.0,2541.28125,115.0,7632.0,2298.2421875,3.0,32.0,20.5234375,85.68445687182248,9.102746844291687e-05,3.8187208492308855,0.005400000140070915,46.519297014921904,136.05840804614127,3.7731602787971497e-05,0.09507315964627407,0.263414299110385,1.1036174412570846e-05,489300,136.05840804614127,1798.1248164908136,
19,True,38664,0.09607592970132828,0.0022541356411238667,9.573101010573737e-06,1.0095299103340949e-06,0.002865604321414139,-0.045218910003313795,-0.0423533056746237,1.0,2416.5,1.0,0.0,-2.315287157893181,3.389533154666424,3983890.7890625,0.4502341450424865,0.4502341450424865,0.2817378184313253,-0.045218910003313795,0.41929896576606146,0.0022541356411238667,9.573101010573737e-06,1.0095299103340949e-06,0.10778837610268965,2.1184620149433613,0.0,1.0,0.2,0.2,0.2,3.0,1.16796875,0.16225519423279539,226.42923021316528,235.671875,225.10546493530273,5e-06,19,0,0.6328125,1.0,0.0,0.6328125,1.0,0.0,-0.37882205843925476,1.20761239528656,-2.4748666286468506,-0.37882205843925476,1.20761239528656,-2.4748666286468506,1623.890625,8192.0,130.0,0.0078125,1495.046875,7632.0,119.0,1623.890625,8192.0,130.0,0.0078125,0.0,1272.3125,2022.0,795.0,0.0,3,32,13.1796875,0.1875,0.8125,5.0625,8,5.0625,8.0,8,8,0.6875,0.3125,2.125,4.5703125,0.421875,1.5703125,1.359375,0.7734375,0.6328125,0.6328125,0.6328125,0.125,0.0,0.6875,0.7578125,0.125,5.9296875,0.0,0.3203125,0.2109375,0.0,0.65,0.625,0.625,3.2782554626464844e-05,1.4726339187473059,79.27549838647246,16.92856522773218,1.7084181308746338e-05,0.3303741868585348,0.020681637353845872,79.27549838647246,0.0007022544741630554,1362,8192,130.0,8192.0,1623.890625,119.0,7632.0,1495.046875,3.0,32.0,13.1796875,81.52486434020102,0.00010560266673564911,3.027336124330759,0.004567574709653854,35.79138969630003,120.38140215352178,4.564039409160614e-05,0.09654717571038599,0.3922142248082875,1.2321020273455694e-05,370714,120.38140215352178,1539.7478072536087,
20,True,40048,0.08058111369609833,0.0010770526523629087,4.429488353707711e-05,5.3430726438818965e-06,0.0058180378800898325,-0.02294665046792943,-0.01712861261330545,1.0,2503.0,1.0,0.0,-1.3617444802075624,2.600890640169382,4654258.6640625,0.22739771218039095,0.22739771218039095,0.25506364296987954,-0.02294665046792943,0.4367049031988889,0.0010770526523629087,4.429488353707711e-05,5.3430726438818965e-06,0.04689739827881567,1.2277047950774431,0.0,1.0,0.2,0.2,0.2,3.0,1.029296875,0.16646946025128062,226.42923021316528,235.671875,224.91771697998047,5e-06,20,0,0.46875,1.0,0.0,0.46875,1.0,0.0,-0.15969927608966827,1.6201815605163574,-1.20761239528656,-0.15969927608966827,1.6201815605163574,-1.20761239528656,2052.34375,8192.0,122.0,0.0078125,1864.5703125,7655.0,104.0,2052.34375,8192.0,122.0,0.0078125,0.0,1305.1875,1907.0,822.0,0.0,3,32,16.1484375,0.375,0.625,3.75,8,3.75,8.0,8,8,0.8125,0.1875,2.3125,5.5234375,0.40625,2.6328125,1.953125,0.9765625,0.46875,0.46875,0.46875,0.125,0.0,0.8125,0.59375,0.125,7.4765625,0.0,0.390625,0.2109375,0.0,0.3333333333333333,0.5,0.5,5.8574602007865906e-05,1.396096220239997,81.4181979317218,21.661966298517655,2.4849548935890198e-05,0.3252298217266798,0.027668772338074632,81.4181979317218,0.002552282065153122,1162,8192,122.0,8192.0,2052.34375,104.0,7655.0,1864.5703125,3.0,32.0,16.1484375,84.11248486489058,8.753687143325806e-05,3.4772723466157913,0.004231691360473633,41.24201516248286,128.87803087756038,3.4790486097335815e-05,0.09596433196471287,0.3201845636272957,9.846546850070347e-06,429764,128.87803087756038,1667.328392099248,
21,True,46120,0.08095210790634155,0.0013182440907257842,-4.8555895489243994e-05,0.0,6.886471237521619e-05,-0.011156458960613236,-0.011087594233686104,1.0,2882.5,1.0,0.0,-1.9892811849713326,3.032189205288887,4068635.3515625,0.11857713270001113,0.11857713270001113,0.29079767699399045,-0.011156458960613236,0.2698124003175949,0.0013182440907257842,-4.8555895489243994e-05,0.0,0.024030218832194805,1.8197240717709064,0.0,1.0,0.2,0.2,0.2,3.0,0.849609375,0.16848937653050305,226.42923021316528,235.671875,225.101806640625,5e-06,21,0,0.4140625,1.0,0.0,0.4140625,1.0,0.0,-0.11221981793642044,1.6201815605163574,-2.4748666286468506,-0.11221981793642044,1.6201815605163574,-2.4748666286468506,1937.7265625,8192.0,118.0,0.0078125,1762.203125,7632.0,107.0,1937.7265625,8192.0,118.0,0.0078125,0.0,1374.0,1930.0,876.0,0.0,3,32,16.2890625,0.5,0.5,3.3125,8,3.3125,8.0,8,8,0.8125,0.1875,2.5,5.4453125,0.375,2.171875,2.1015625,1.5546875,0.4140625,0.4140625,0.4140625,0.1875,0.0,0.8125,0.6015625,0.1875,7.546875,0.0,0.390625,0.3125,0.0,0.625,0.36538461538461536,0.36538461538461536,6.072968244552612e-05,1.3403514605015516,78.85169248096645,20.081111820109072,1.6687437891960144e-05,0.31750232353806496,0.029665582100278698,78.85169248096645,0.0006860364228487015,1930,8192,118.0,8192.0,1937.7265625,107.0,7632.0,1762.203125,3.0,32.0,16.2890625,81.30560282059014,9.525194764137268e-05,3.41347174718976,0.005302712321281433,40.16537835635245,124.92092534899712,3.929995000362396e-05,0.09475178958377652,0.3278068404121701,1.2509317791846288e-05,423901,124.92092534899712,1696.6773133313295,
22,True,42024,0.0830058753490448,0.0013205469731474295,-0.00014678049933536386,2.334591215458204e-06,-0.0005809875437989831,-0.03606954223505454,-0.03665052946598735,1.0,2626.5,1.0,0.0,-1.9032449834048748,2.912268377840519,3457684.6015625,0.35924597503617406,0.35924597503617406,0.22968417050211692,-0.03606954223505454,0.5146669032518951,0.0013205469731474295,-0.00014678049933536386,2.334591215458204e-06,0.09092347067780793,1.6828182116150856,0.0,1.0,0.2,0.2,0.2,3.0,1.19140625,0.1691770644245919,226.42923021316528,235.671875,225.2598762512207,5e-06,22,0,0.4453125,1.0,0.0,0.4453125,1.0,0.0,-0.15347877144813538,2.4748666286468506,-2.4748666286468506,-0.15347877144813538,2.4748666286468506,-2.4748666286468506,2328.265625,8112.0,165.0,0.0,2127.53125,7680.0,154.0,2328.265625,8112.0,165.0,0.0,0.0,1334.75,1868.0,802.0,0.0,3,32,19.171875,0.3125,0.6875,3.5625,8,3.5625,8.0,8,8,0.6875,0.3125,1.875,7.1171875,0.421875,3.234375,1.8125,1.828125,0.4453125,0.4453125,0.4453125,0.0625,0.0,0.6875,0.5078125,0.0625,8.9296875,0.0,0.4765625,0.296875,0.0,0.225,0.5454545454545454,0.5454545454545454,4.3703243136405945e-05,1.9970422219485044,78.80727319791913,24.919137793112895,2.4899840354919434e-05,0.5702989995479584,0.044197522540343925,78.80727319791913,0.00228288397192955,1030,7930,165.0,8112.0,2328.265625,154.0,7680.0,2127.53125,3.0,32.0,19.171875,80.92922020889819,8.560158312320709e-05,3.666729662567377,0.0038474630564451218,44.447287533432245,129.0773464757949,3.5917386412620544e-05,0.09479742086957094,0.271558161617413,8.205890502713188e-06,468866,129.0773464757949,1816.2210984400876,
23,True,44904,0.0815226137638092,0.0023160097262007184,0.00010384952611275367,2.790853272927052e-06,0.003774787808652036,-0.037163784909353126,-0.033388997020665556,1.0,2806.5,1.0,0.0,-2.1346405558288097,3.214697442948818,3914621.234375,0.36854967777617276,0.36854967777617276,0.3055492309106891,-0.037163784909353126,0.35481770181077643,0.0023160097262007184,0.00010384952611275367,2.790853272927052e-06,0.08266361063579097,1.9092114120721817,0.0,1.0,0.2,0.2,0.2,3.0,1.55078125,0.16548568639654912,226.42923021316528,235.671875,224.79502868652344,5e-06,23,0,0.5546875,1.0,0.0,0.5546875,1.0,0.0,-0.30172044038772583,2.4748666286468506,-1.6201815605163574,-0.30172044038772583,2.4748666286468506,-1.6201815605163574,1888.0625,8072.0,131.0,0.0,1723.0390625,7500.0,114.0,1888.0625,8072.0,131.0,0.0,0.0,1353.4375,1966.0,911.0,0.0,3,32,14.46875,0.1875,0.8125,4.4375,8,4.4375,8.0,8,8,0.875,0.125,2.3125,4.796875,0.453125,1.9453125,1.875,0.78125,0.5546875,0.5546875,0.5546875,0.125,0.0,0.875,0.6796875,0.125,6.671875,0.0,0.3671875,0.140625,0.0,0.4375,0.5714285714285714,0.5714285714285714,3.1109899282455444e-05,1.5196455884724855,73.36785952933133,19.57948272426438,1.5754252672195435e-05,0.09082451276481152,0.010963505250401795,73.36785952933133,0.005481196567416191,958,7496,131.0,8072.0,1888.0625,114.0,7500.0,1723.0390625,3.0,32.0,14.46875,75.74736220389605,8.942000567913055e-05,3.4044331833720207,0.004028474912047386,39.98323099501431,119.16964069195092,3.7167221307754517e-05,0.09636556907251251,0.3134304437580524,9.70922728686417e-06,414912,119.16964069195092,1740.8460644457764,
24,True,31040,0.08096626400947571,0.00130962969524262,-7.352254687020832e-05,1.3904337947678869e-06,0.001040297131112311,-0.042984014144167304,-0.041943716612877324,1.0,1940.0,1.0,0.0,-2.1075951233506203,3.168740563094616,3758466.640625,0.4169117766432464,0.4169117766432464,0.16905728862655106,-0.042984014144167304,0.5976400843299777,0.00130962969524262,-7.352254687020832e-05,1.3904337947678869e-06,0.09405033139046282,1.9359087273478508,0.0,1.0,0.2,0.2,0.2,3.0,1.265625,0.17032921048690763,226.42923021316528,235.671875,225.2905158996582,5e-06,24,0,0.3984375,1.0,0.0,0.3984375,1.0,0.0,-0.1296965330839157,2.4748666286468506,-2.4748666286468506,-0.1296965330839157,2.4748666286468506,-2.4748666286468506,2555.0546875,8192.0,123.0,0.0078125,2326.5546875,7632.0,112.0,2555.0546875,8192.0,123.0,0.0078125,0.0,1185.9375,1879.0,787.0,0.0,3,32,20.5546875,0.4375,0.5625,3.1875,8,3.1875,8.0,8,8,0.625,0.375,1.625,7.2109375,0.515625,3.421875,2.375,1.8828125,0.3984375,0.3984375,0.3984375,0.0625,0.0,0.625,0.4609375,0.0625,9.5859375,0.0,0.546875,0.3359375,0.0,0.3333333333333333,0.4375,0.4375,3.378838300704956e-05,1.4497209805995226,80.45067734271288,27.200395511026727,2.7844682335853577e-05,0.044132279232144356,0.014516152979922481,80.45067734271288,0.0006908271461725235,1558,8177,123.0,8192.0,2555.0546875,112.0,7632.0,2326.5546875,3.0,32.0,20.5546875,82.67997585609555,8.16788524389267e-05,3.7989373430609703,0.004449846222996712,45.926048919558525,132.43911370821297,3.871507942676544e-05,0.0959096515579267,0.2528076265983041,9.29283512895917e-06,478847,132.43911370821297,1807.8005303440248,
