step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_adv,timing_per_token_ms_update_actor,timing_per_token_ms_gen,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
1619,True,38392,0.06350536644458771,0.0,0.00035331828144080646,0.0,0.0,0.0,0.0,1.0,2399.5,1.0,0.0,-1.605518846801715,2.770247057080269,4319293.75,0.0,0.0,0.4322268501469726,0.0,0.0,0.0,0.00035331828144080646,0.0,0.0,1.3747463134350255,0.0,1.0,0.5,0.2,0.5,3.0,0.0,0.15330175274878644,249.23174953460693,254.064453125,142.65237045288086,5e-06,1619,5,0.8125,1.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.3671875,2827.0,73.0,0.0,454.3671875,2827.0,73.0,0.0,0.0,1294.125,1932.0,826.0,0.0,3,58,8.796875,0.1875,0.8125,6.5,8,6.5,8.0,8,8,6.571225821971893e-05,0.6615697853267193,20.369280027225614,4.285809828099445,0.0,0.0,0.0,20.369280027225614,0.0,1096,2827,22.59682986140251,9.605288505554199e-05,1.9239144884049892,0.0036873165518045425,20.408341763541102,44.962888015434146,3.521330654621124e-05,1.6475429954400632e-05,0.091187236161251,0.3885353919668927,223807,44.962888015434146,2488.7969821152847,,,,,,,
1620,True,28320,0.06894796341657639,0.0003851918372674845,0.00024048975987511767,0.0,0.005190359923290089,-0.005915988265769556,-0.0007256281678564847,1.0,1770.0,1.0,0.0,-0.9242488145828247,2.3342189267277718,5657006.75,0.04845721088349819,0.04845721088349819,0.3787728662824933,-0.005915988265769556,0.08691286370116125,0.0003851918372674845,0.00024048975987511767,0.0,0.016163848340511322,0.8182265404611826,0.0,1.0,0.5,0.2,0.5,3.0,0.595703125,0.1481383645968105,249.23174953460693,254.064453125,142.7729949951172,5e-06,1620,5,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.1142181009054184,0.35355237126350403,-2.4748666286468506,-0.1142181009054184,0.35355237126350403,-2.4748666286468506,462.015625,3709.0,86.0,0.0,462.015625,3709.0,86.0,0.0,0.0,1140.375,1889.0,783.0,0.0,3,61,9.21875,0.125,0.875,6.9375,8,6.9375,8.0,8,8,6.178207695484161e-05,0.8913855664432049,26.361452853307128,4.296035303050303,0.0,0.0,0.0,26.361452853307128,0.0,1605,3709,28.742499567568302,9.665824472904205e-05,1.8314691968262196,0.0036907903850078583,19.295750476419926,49.90410026907921,3.944709897041321e-05,1.799455103706307e-05,0.09407696740426864,0.48602420723677336,205106,49.90410026907921,2055.001481782896,,,,,,,
1621,True,51088,0.06415485590696335,0.0005003339756513014,0.0001313523932822136,1.4348918284667889e-05,-0.00013019052857998759,0.0,-0.00013019052857998759,1.0,3193.0,1.0,0.0,-2.0573547892272472,3.256285972893238,4420248.484375,0.0,0.0,0.5312012393819816,0.0,0.0,0.0005003339756513014,0.0001313523932822136,1.4348918284667889e-05,0.0,1.7489515133202076,0.0,1.0,0.5,0.2,0.5,3.0,0.578125,0.15544341280417767,249.23174953460693,254.064453125,142.71075439453125,5e-06,1621,5,0.65625,1.0,0.0,0.65625,1.0,0.0,-0.0021379897370934486,0.935412585735321,-0.935412585735321,-0.0021379897370934486,0.935412585735321,-0.935412585735321,512.625,3201.0,73.0,0.0,512.625,3201.0,73.0,0.0,0.0,1380.1875,1997.0,788.0,0.0,3,62,10.46875,0.3125,0.6875,5.25,8,5.25,8.0,8,8,3.31290066242218e-05,0.7589394617825747,24.037649216130376,4.562303190585226,0.0,0.0,0.0,24.037649216130376,0.0,888,3031,26.226464368402958,9.153224527835846e-05,2.0619637183845043,0.0036926567554473877,21.995456911623478,50.31910119764507,3.922358155250549e-05,1.5241277676437955e-05,0.090785277000262,0.3996961772799768,242280,50.31910119764507,2407.4356877755467,,,,,,,
1622,True,37944,0.059564802795648575,0.000839801061374601,-0.00012075198969796475,0.0,0.015072407957632095,-0.024421409791102633,-0.009349001804366708,1.0,2371.5,1.0,0.0,-1.5598479160107672,2.9404592029750347,5797725.8984375,0.20554998191073537,0.20554998191073537,0.35246068207316533,-0.024421409791102633,0.179422344409616,0.000839801061374601,-0.00012075198969796475,0.0,0.04570676479488611,1.3795540085993707,0.0,1.0,0.5,0.2,0.5,3.0,0.87109375,0.15530673374566478,249.23174953460693,254.064453125,143.41651916503906,5e-06,1622,5,0.828125,1.0,0.0,0.828125,1.0,0.0,-0.349905401468277,0.7245674133300781,-2.4748666286468506,-0.349905401468277,0.7245674133300781,-2.4748666286468506,819.609375,8192.0,111.0,0.0234375,819.609375,8192.0,111.0,0.0234375,0.0,1264.125,1756.0,783.0,0.0,3,62,13.3828125,0.125,0.875,6.625,8,6.625,8.0,8,8,4.2533501982688904e-05,1.1405564732849598,70.92479991912842,7.34244021656923,0.0,0.0,0.0,70.92479991912842,0.0,1727,8192,73.23958214558661,9.337626397609711e-05,2.2771412134170532,0.006484203040599823,25.490327890962362,101.05166027136147,3.983825445175171e-05,2.4311081519056918e-05,0.0955703323021407,0.6981182170011115,266718,101.05166027136147,1319.7111224286791,,,,,,,
1623,True,26464,0.068670853972435,0.00039438088788301684,0.00019756980509555433,3.894081146427197e-06,0.0011983839503955096,0.0,0.0011983839503955096,1.0,1654.0,1.0,0.0,-1.1398062016814947,2.3917535580694675,5272408.78125,0.0,0.0,0.33721112854600555,0.0,0.0,0.00039438088788301684,0.00019756980509555433,3.894081146427197e-06,0.0,0.9917077366262674,0.0,1.0,0.5,0.2,0.5,3.0,0.5703125,0.1523213117970799,249.23174953460693,254.064453125,143.3164825439453,5e-06,1623,5,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.03994634374976158,0.35355237126350403,-2.4748666286468506,-0.03994634374976158,0.35355237126350403,-2.4748666286468506,527.5546875,2454.0,100.0,0.0,527.5546875,2454.0,100.0,0.0,0.0,1209.6875,1896.0,937.0,0.0,3,62,9.59375,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,3.219582140445709e-05,1.0559916067868471,18.97707669250667,5.062269161295262,0.0,0.0,0.0,18.97707669250667,0.0,1021,2454,21.188453456386924,9.482540190219879e-05,1.9321417789906263,0.0037682652473449707,20.40873901359737,43.56502215564251,4.027225077152252e-05,1.6946153194246317e-05,0.09177953119661357,0.3137775031674282,222367,43.56502215564251,2552.127704716422,,,,,,,
1624,True,16352,0.0620148666203022,0.0007832476821931778,-0.00032087583826978516,0.0,0.008388905902393162,0.0,0.008388905902393162,1.0,1022.0,1.0,0.0,-1.545171876088716,2.932709962129593,5838520.6796875,0.0,0.0,0.2731020429794374,0.0,0.0,0.0007832476821931778,-0.00032087583826978516,0.0,0.0,1.3103894293308258,0.0,1.0,0.5,0.2,0.5,3.0,0.630859375,0.14837283947820334,249.23174953460693,254.064453125,143.6604118347168,5e-06,1624,5,0.734375,1.0,0.0,0.734375,1.0,0.0,-0.2618334889411926,0.35355237126350403,-2.4748666286468506,-0.2618334889411926,0.35355237126350403,-2.4748666286468506,565.4296875,5968.0,112.0,0.0,565.4296875,5968.0,112.0,0.0,0.0,1047.5625,1403.0,789.0,0.0,3,62,10.875,0.25,0.75,5.875,8,5.875,8.0,8,8,3.0856579542160034e-05,1.1538677718490362,41.0034559443593,5.2128942285780795,0.0,0.0,0.0,41.0034559443593,0.0,839,5968,43.096798123791814,9.485147893428802e-05,1.875675031915307,0.0036591924726963043,19.52067875675857,64.52649012580514,3.658793866634369e-05,1.772323599238752e-05,0.09454807281090835,0.595465259050664,206463,64.52649012580514,1599.8313219692097,,,,,,,
1625,True,23968,0.06934749335050583,0.0004738878269563429,0.0001145388270060721,0.0,0.0018986976938322186,0.0,0.0018986976938322186,1.0,1498.0,1.0,0.0,-1.3470685798674822,2.6917802207171917,4976820.3984375,0.0,0.0,0.30389574453983986,0.0,0.0,0.0004738878269563429,0.0001145388270060721,0.0,0.0,1.1387103800661862,0.0,1.0,0.5,0.2,0.5,3.0,0.560546875,0.14883775142573102,249.23174953460693,254.064453125,143.56747436523438,5e-06,1625,5,0.8671875,1.0,0.0,0.8671875,1.0,0.0,-0.05955268442630768,0.35355237126350403,-2.4748666286468506,-0.05955268442630768,0.35355237126350403,-2.4748666286468506,506.8125,2718.0,102.0,0.0,506.8125,2718.0,102.0,0.0,0.0,1128.0625,1902.0,805.0,0.0,3,62,8.8125,0.125,0.875,6.9375,8,6.9375,8.0,8,8,3.3602118492126465e-05,1.0643872898072004,20.52292064204812,4.931845095736207,0.0,0.0,0.0,20.52292064204812,0.0,1054,2718,22.736291401088238,9.723752737045288e-05,1.8647976908832788,0.0036871489137411118,19.563066955655813,44.19697064906359,4.070065915584564e-05,1.7619604488785035e-05,0.09348510472731006,0.35047927304674187,209264,44.19697064906359,2367.402074472651,,,,,,,
1626,True,34816,0.06058626249432564,0.0002809770139720058,-0.00016453458920295816,0.0,0.0071462419800809585,-0.003845265629934147,0.0033009761827997863,1.0,2176.0,1.0,0.0,-1.7825278751552105,3.1192434206604958,4319564.4921875,0.026712384773418307,0.026712384773418307,0.4244487551141931,-0.003845265629934147,0.17215686167590433,0.0002809770139720058,-0.00016453458920295816,0.0,0.015702225820859894,1.5695150666870177,0.0,1.0,0.5,0.2,0.5,3.0,1.11328125,0.15018067493937332,249.23174953460693,254.064453125,144.01627349853516,5e-06,1626,5,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.09635328501462936,0.35355237126350403,-2.4748666286468506,-0.09635328501462936,0.35355237126350403,-2.4748666286468506,419.8125,2516.0,84.0,0.0,419.8125,2516.0,84.0,0.0,0.0,1198.5625,1800.0,783.0,0.0,3,61,9.890625,0.0625,0.9375,7.4375,8,7.4375,8.0,8,8,3.264099359512329e-05,0.8845395147800446,17.067658688873053,3.877035001423792,0.0,0.0,0.0,17.067658688873053,0.0,924,2516,19.452859796583652,9.243190288543701e-05,1.839979063719511,0.003639601171016693,19.16148592531681,40.488356767222285,3.855116665363312e-05,1.756971292102752e-05,0.09249964241386427,0.36200796107979105,207152,40.488356767222285,2558.1675392628154,,,,,,,
1627,True,26200,0.06935885548591614,0.0,2.656608694451279e-05,0.0,0.0,0.0,0.0,1.0,1637.5,1.0,0.0,-0.7658517675008625,2.3714237809181213,6947265.234375,0.0,0.0,0.40552498485307753,0.0,0.0,0.0,2.656608694451279e-05,0.0,0.0,0.6613064347911859,0.0,1.0,0.5,0.2,0.5,3.0,0.0,0.1462210043927966,249.23174953460693,254.064453125,143.1544303894043,5e-06,1627,5,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.109375,888.0,105.0,0.0,317.109375,888.0,105.0,0.0,0.0,1134.5,1758.0,884.0,0.0,3,17,6.421875,0.125,0.875,7.0,8,7.0,8.0,8,8,6.399117410182953e-05,1.0780604630708694,7.799343632534146,3.1268682413356146,0.0,0.0,0.0,7.799343632534146,0.0,939,841,9.99470429122448,9.561330080032349e-05,1.704831801354885,0.0036819856613874435,17.48689820431173,29.221621204167604,3.726966679096222e-05,1.9816290439423073e-05,0.09411374338994288,0.24623563171284749,185806,29.221621204167604,3179.2555023179248,,,,,,,
1628,True,19296,0.0680970847606659,0.0,0.00012213243365977178,0.0,0.0,0.0,0.0,1.0,1206.0,1.0,0.0,-1.2707030642777681,2.720026470720768,5728568.8046875,0.0,0.0,0.26081916056658677,0.0,0.0,0.0,0.00012213243365977178,0.0,0.0,1.1003391398116946,0.0,1.0,0.5,0.2,0.5,3.0,0.0,0.1482147350904423,249.23174953460693,254.064453125,142.97891998291016,5e-06,1628,5,0.8125,1.0,0.0,0.8125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.828125,2828.0,85.0,0.0,477.828125,2828.0,85.0,0.0,0.0,1063.125,1931.0,787.0,0.0,3,60,9.28125,0.1875,0.8125,6.5,8,6.5,8.0,8,8,6.086379289627075e-05,0.8820451218634844,21.28428504616022,4.574575375430868,0.0,0.0,0.0,21.28428504616022,0.0,971,2828,23.469168385490775,9.454227983951569e-05,1.7698137443512678,0.003644801676273346,18.43013802729547,43.71126515045762,3.799423575401306e-05,1.8478831467300808e-05,0.0934392169380531,0.3837214019405967,197242,43.71126515045762,2256.1918457527768,,,,,,,
1629,True,29640,0.06463705003261566,0.0008675349854456726,-0.00017561272002808437,1.3704348020837642e-05,0.003987651347415522,0.0,0.003987651347415522,1.0,1852.5,1.0,0.0,-0.9027425982058048,2.229915887117386,4207792.3515625,0.0,0.0,0.2465371287660854,0.0,0.0,0.0008675349854456726,-0.00017561272002808437,1.3704348020837642e-05,0.0,0.7454507388174534,0.0,1.0,0.5,0.2,0.5,3.0,0.599609375,0.15578307528030536,249.23174953460693,254.064453125,142.71203231811523,5e-06,1629,5,0.8359375,1.0,0.0,0.8359375,1.0,0.0,-0.0911978930234909,0.7245674133300781,-1.6201815605163574,-0.0911978930234909,0.7245674133300781,-1.6201815605163574,727.2578125,3050.0,163.0,0.0,727.2578125,3050.0,163.0,0.0,0.0,1240.5625,2016.0,781.0,0.0,3,62,14.09375,0.125,0.875,6.6875,8,6.6875,8.0,8,8,3.789365291595459e-05,1.7759562991559505,22.79095097258687,6.822311268391786,0.0,0.0,0.0,22.79095097258687,0.0,968,3050,24.87307803146541,8.753873407840729e-05,2.098316513001919,0.0037140976637601852,22.91596968472004,49.92068928666413,3.75695526599884e-05,1.4745445919939119e-05,0.09097935010866258,0.26719674753693146,251881,49.92068928666413,2522.8117199424146,,,,,,,
1630,True,34256,0.05871398001909256,0.0,1.8599051145429257e-05,0.0,0.0,0.0,0.0,1.0,2141.0,1.0,0.0,-2.296310715377331,3.534111887216568,4458988.359375,0.0,0.0,0.39327291374709417,0.0,0.0,0.0,1.8599051145429257e-05,0.0,0.0,1.9672988317906857,0.0,1.0,0.5,0.2,0.5,3.0,0.0,0.15367413092641352,249.23174953460693,254.064453125,142.82836151123047,5e-06,1630,5,0.9375,1.0,0.0,0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.1875,2478.0,89.0,0.0,520.1875,2478.0,89.0,0.0,0.0,1254.1875,1916.0,883.0,0.0,3,56,11.4375,0.0625,0.9375,7.5,8,7.5,8.0,8,8,4.624389111995697e-05,0.8866333682090044,17.84282879345119,4.853488305394421,0.0,0.0,0.0,17.84282879345119,0.0,1074,2284,19.997815871611238,0.00012036226689815521,1.957041708752513,0.0036969780921936035,20.697014566510916,42.68829124420881,4.682503640651703e-05,1.627764218119762e-05,0.09112810217731118,0.3003396592516406,227120,42.68829124420881,2660.2142341644044,,,,,,,
1631,True,41520,0.06770008057355881,0.0011502283887239173,-9.76430583250476e-05,3.192684971509152e-06,0.005437795392936096,-0.0064275785407517105,-0.0009897831769194454,1.0,2595.0,1.0,0.0,-1.4623013900127262,2.7438850179314613,4524659.328125,0.053771516773849726,0.053771516773849726,0.42433807554577274,-0.0064275785407517105,0.08529370665843136,0.0011502283887239173,-9.76430583250476e-05,3.192684971509152e-06,0.015927637461572886,1.2548831040039659,0.0,1.0,0.5,0.2,0.5,3.0,0.84375,0.15365840608351355,249.23174953460693,254.064453125,143.1258316040039,5e-06,1631,5,0.7734375,1.0,0.0,0.7734375,1.0,0.0,-0.1548650860786438,0.5400605201721191,-2.4748666286468506,-0.1548650860786438,0.5400605201721191,-2.4748666286468506,582.7734375,3093.0,88.0,0.0,582.7734375,3093.0,88.0,0.0,0.0,1296.25,1817.0,832.0,0.0,3,62,12.59375,0.1875,0.8125,6.1875,8,6.1875,8.0,8,8,3.2238662242889404e-05,0.864240650087595,23.020083906129003,5.2889247178827645,0.0,0.0,0.0,23.020083906129003,0.0,971,3093,25.30370949022472,9.04817134141922e-05,2.0298126339912415,0.003647550940513611,22.13782155327499,49.50541057251394,3.715604543685913e-05,1.516558609863672e-05,0.0920434133142423,0.33921455178262244,240515,49.50541057251394,2429.178924268301,,,,,,,
1632,True,28328,0.07333865761756897,0.0006900810549268499,8.229100058088079e-05,0.0,0.0022170168231241405,-0.005548279325012118,-0.003331262501887977,1.0,1770.5,1.0,0.0,-0.5459405076981056,2.0746598057448864,5463384.6015625,0.04621980991214514,0.04621980991214514,0.285130189167459,-0.005548279325012118,0.07987839690981471,0.0006900810549268499,8.229100058088079e-05,0.0,0.01134317577816546,0.4294164211023599,0.0,1.0,0.5,0.2,0.5,3.0,0.52734375,0.1509549099129997,249.23174953460693,254.064453125,143.59955215454102,5e-06,1632,5,0.9296875,1.0,0.0,0.9296875,1.0,0.0,-0.0646975040435791,0.35355237126350403,-2.4748666286468506,-0.0646975040435791,0.35355237126350403,-2.4748666286468506,597.5625,5056.0,95.0,0.0,597.5625,5056.0,95.0,0.0,0.0,1136.625,1814.0,783.0,0.0,3,61,9.171875,0.0625,0.9375,7.4375,8,7.4375,8.0,8,8,3.316812217235565e-05,0.9131571017205715,40.103622391819954,5.525309464064776,0.0,0.0,0.0,40.103622391819954,0.0,1640,5056,42.404122442007065,8.323416113853455e-05,1.9492720160633326,0.0038765687495470047,20.987404074519873,65.37445910647511,3.753975033760071e-05,1.7463909384559614e-05,0.09454807760532613,0.5543892171583394,221976,65.37445910647511,1697.7272396125572,,,,,,,
1633,True,26080,0.06999888271093369,0.0003102523696725257,0.00033570008645256166,0.0,0.0030465988893411122,-0.003101942580542527,-5.534374213311821e-05,1.0,1630.0,1.0,0.0,-1.6531101893633604,2.978205941617489,5517449.703125,0.02669934113509953,0.02669934113509953,0.32547835222717403,-0.003101942580542527,0.13490254583151173,0.0003102523696725257,0.00033570008645256166,0.0,0.005546291533391923,1.4040426071733236,0.0,1.0,0.5,0.2,0.5,3.0,0.623046875,0.151664495702644,249.23174953460693,254.064453125,143.84400939941406,5e-06,1633,5,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.07388966530561447,0.35355237126350403,-2.4748666286468506,-0.07388966530561447,0.35355237126350403,-2.4748666286468506,571.4609375,3213.0,55.0,0.0,571.4609375,3213.0,55.0,0.0,0.0,1181.6875,1745.0,890.0,0.0,3,61,11.21875,0.25,0.75,5.9375,8,5.9375,8.0,8,8,3.401748836040497e-05,0.5391290243715048,23.229968959465623,5.382703272509389,0.0,0.0,0.0,23.229968959465623,0.0,1297,3213,25.506070900708437,9.283982217311859e-05,1.944939699023962,0.0036547034978866577,20.72891240566969,48.2129160258919,3.93744558095932e-05,1.628633974539849e-05,0.09237359752619033,0.34869606273269493,224403,48.2129160258919,2327.208334375464,,,,,,,
1634,True,40512,0.05543076992034912,0.0002448635241307784,-0.0005401756498031318,0.0,0.013655003247549757,-0.01164962543407455,0.002005377726163715,1.0,2532.0,1.0,0.0,-1.6098254416137934,2.841899648308754,4839875.921875,0.1033187797293067,0.1033187797293067,0.49624720761426133,-0.01164962543407455,0.13003876786552715,0.0002448635241307784,-0.0005401756498031318,0.0,0.012521057855337858,1.426071535795927,0.0,1.0,0.5,0.2,0.5,3.0,0.5009765625,0.15360231959814163,249.23174953460693,254.064453125,144.01580810546875,5e-06,1634,5,0.796875,1.0,0.0,0.796875,1.0,0.0,-0.40323927998542786,0.5400605201721191,-1.6201815605163574,-0.40323927998542786,0.5400605201721191,-1.6201815605163574,507.5859375,8192.0,76.0,0.015625,507.5859375,8192.0,76.0,0.015625,0.0,1245.1875,1989.0,802.0,0.0,3,34,8.765625,0.1875,0.8125,6.375,8,6.375,8.0,8,8,3.3132731914520264e-05,0.6854443550109863,65.79128228873014,4.56199785588251,0.0,0.0,0.0,65.79128228873014,0.0,1989,8192,68.16139578819275,9.845569729804993e-05,1.9680961780250072,0.0036272723227739334,21.13951608352363,91.30287140235305,3.6988407373428345e-05,1.6167557321093507e-05,0.09422351221735031,1.0491049204751774,224355,91.30287140235305,1228.6305816786062,,,,,,,
1635,True,38272,0.064438097178936,0.00015470445760001894,-0.00014800714825469186,0.0,0.0023116737720556557,-0.00395780323742656,-0.0016461294726468623,1.0,2392.0,1.0,0.0,-1.2501650266349316,2.690762136131525,4690353.8125,0.03249784605577588,0.03249784605577588,0.4142768227681147,-0.00395780323742656,0.1075278287533682,0.00015470445760001894,-0.00014800714825469186,0.0,0.008715350006241351,1.070986244827509,0.0,1.0,0.5,0.2,0.5,3.0,0.4482421875,0.1519325984158641,249.23174953460693,254.064453125,143.08156204223633,5e-06,1635,5,0.8046875,1.0,0.0,0.8046875,1.0,0.0,-0.039858732372522354,0.35355237126350403,-2.4748666286468506,-0.039858732372522354,0.35355237126350403,-2.4748666286468506,456.921875,1932.0,96.0,0.0,456.921875,1932.0,96.0,0.0,0.0,1232.4375,1991.0,787.0,0.0,3,61,10.703125,0.1875,0.8125,6.4375,8,6.4375,8.0,8,8,5.7116150856018066e-05,1.0270167291164398,14.801463359966874,4.379005340844742,0.0,0.0,0.0,14.801463359966874,0.0,1411,1677,17.10459227487445,9.794160723686218e-05,1.891472613438964,0.0036581363528966904,19.897750759497285,38.92751531302929,3.820843994617462e-05,1.691717622664236e-05,0.09201782646665843,0.2924561822465966,216238,38.92751531302929,2777.4441582150475,,,,,,,
1636,True,27528,0.058404844254255295,0.0,0.00010866532215914049,0.0,0.0,0.0,0.0,1.0,1720.5,1.0,0.0,-1.993752844631672,3.0219921469688416,4170471.796875,0.0,0.0,0.2949870731165256,0.0,0.0,0.0,0.00010866532215914049,0.0,0.0,1.7534795086830854,0.0,1.0,0.5,0.2,0.5,3.0,0.0,0.15222557162346373,249.23174953460693,254.064453125,143.27220916748047,5e-06,1636,5,0.875,1.0,0.0,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0234375,2186.0,105.0,0.0,570.0234375,2186.0,105.0,0.0,0.0,1216.5625,1768.0,798.0,0.0,3,50,11.21875,0.125,0.875,7.0,8,7.0,8.0,8,8,5.973130464553833e-05,1.1217103078961372,16.530456529930234,5.520156451224466,0.0,0.0,0.0,16.530456529930234,0.0,826,2186,18.61902110464871,9.575486183166504e-05,1.934660779312253,0.003674156963825226,21.004485366865993,41.59083851799369,3.568083047866821e-05,1.6066594210436394e-05,0.09184978930163586,0.25518442367568095,228683,41.59083851799369,2749.199200456893,,,,,,,
1637,True,55440,0.07611005008220673,0.0007459190510417102,0.00028249138449609745,4.649144329960109e-06,0.008861168811563402,-0.012801766424672678,-0.003940597642213106,1.0,3465.0,1.0,0.0,-1.7710301987826824,3.008300691843033,4549905.6875,0.10796814179047942,0.10796814179047942,0.485208887380599,-0.012801766424672678,0.34211808906455754,0.0007459190510417102,0.00028249138449609745,4.649144329960109e-06,0.026823856751434505,1.5299325063824654,0.0,1.0,0.5,0.2,0.5,3.0,0.65625,0.15818889827079802,249.23174953460693,254.064453125,143.10026168823242,5e-06,1637,5,0.6015625,1.0,0.0,0.6015625,1.0,0.0,-0.28673818707466125,0.35355237126350403,-2.4748666286468506,-0.28673818707466125,0.35355237126350403,-2.4748666286468506,740.6875,7219.0,92.0,0.0,740.6875,7219.0,92.0,0.0,0.0,1482.5,1989.0,832.0,0.0,3,61,13.8125,0.375,0.625,4.8125,8,4.8125,8.0,8,8,3.281794488430023e-05,0.9962071143090725,57.341519605368376,6.3864749311615014,0.0,0.0,0.0,57.341519605368376,0.0,1624,7219,60.00246665626764,9.391270577907562e-05,2.359556084498763,0.003643389791250229,26.480120753869414,88.87899383530021,3.748945891857147e-05,1.2803230831471665e-05,0.09305375430079775,0.6328840040531141,284568,88.87899383530021,1600.8732081695646,,,,,,,
1638,True,20728,0.06386739760637283,0.0005460307511384599,-4.200398700504593e-05,0.0,0.0058499635342741385,-0.004942522951751016,0.0009074403205886483,1.0,1295.5,1.0,0.0,-2.0211724545806646,3.586982309818268,6694983.625,0.038864388363435864,0.038864388363435864,0.2835124233813884,-0.004942522951751016,0.1903179154014919,0.0005460307511384599,-4.200398700504593e-05,0.0,0.015357814787421376,1.7345163729041815,0.0,1.0,0.5,0.2,0.5,3.0,0.533203125,0.1478104486375285,249.23174953460693,254.064453125,143.4095573425293,5e-06,1638,5,0.7421875,1.0,0.0,0.7421875,1.0,0.0,-0.12297794967889786,0.35355237126350403,-2.4748666286468506,-0.12297794967889786,0.35355237126350403,-2.4748666286468506,528.7890625,4515.0,88.0,0.0,528.7890625,4515.0,88.0,0.0,0.0,1076.3125,1576.0,797.0,0.0,3,61,10.671875,0.25,0.75,5.9375,8,5.9375,8.0,8,8,3.507733345031738e-05,0.9208986591547728,29.415875667706132,4.990578695113072,0.0,0.0,0.0,29.415875667706132,0.0,1066,4515,31.668871136382222,0.00010295957326889038,1.8581802528351545,0.003684207797050476,19.322967771440744,52.88381436467171,3.843940794467926e-05,1.7932119740526915e-05,0.09405055059522492,0.4678861067648995,205453,52.88381436467171,1942.4941493748418,,,,,,,
