step,actor_use_cached_prefix_old_logprob,actor_prefix_mask_sum,actor_entropy,actor_pg_clipfrac,actor_ppo_kl,actor_pg_clipfrac_lower,actor_continuation_loss,actor_prefix_loss,actor_pg_loss,actor_prefix_loss_weight,actor_prefix_token_count,actor_prefix_old_logprob_source,actor_prefix_loss_mode_joint,actor_prefix_logprob_delta_mean,actor_prefix_logprob_delta_abs_mean,actor_prefix_ratio_mean,actor_prefix_advantage_mean,actor_prefix_advantage_abs_mean,actor_prefix_token_frac,actor_prefix_loss_contribution,actor_prefix_loss_share,actor_continuation_pg_clipfrac,actor_continuation_ppo_kl,actor_continuation_pg_clipfrac_lower,actor_prefix_pg_clipfrac,actor_prefix_ppo_kl,actor_prefix_pg_clipfrac_lower,actor_prefix_clip_override_active,actor_prefix_clip_ratio,actor_prefix_clip_ratio_low,actor_prefix_clip_ratio_high,actor_prefix_clip_ratio_c,actor_grad_norm,perf_mfu_actor,perf_max_memory_allocated_gb,perf_max_memory_reserved_gb,perf_cpu_memory_used_gb,actor_lr,training_global_step,training_epoch,critic_score_mean,critic_score_max,critic_score_min,critic_rewards_mean,critic_rewards_max,critic_rewards_min,critic_advantages_mean,critic_advantages_max,critic_advantages_min,critic_returns_mean,critic_returns_max,critic_returns_min,response_length_mean,response_length_max,response_length_min,response_length_clip_ratio,response_length_non_aborted_mean,response_length_non_aborted_max,response_length_non_aborted_min,response_length_non_aborted_clip_ratio,response_aborted_ratio,prompt_length_mean,prompt_length_max,prompt_length_min,prompt_length_clip_ratio,num_turns_min,num_turns_max,num_turns_mean,group_reward_all_zero_rate,group_reward_at_least_one_positive_rate,group_reward_positive_responses_per_group_mean,group_reward_positive_responses_per_group_max,group_reward_sum_per_group_mean,group_size_mean,group_size_min,group_size_max,timing_s_start_profile,timing_s_agent_loop_generate_sequences_min,timing_s_agent_loop_generate_sequences_max,timing_s_agent_loop_generate_sequences_mean,timing_s_agent_loop_tool_calls_min,timing_s_agent_loop_tool_calls_max,timing_s_agent_loop_tool_calls_mean,timing_s_agent_loop_slowest_generate_sequences,timing_s_agent_loop_slowest_tool_calls,timing_s_agent_loop_slowest_prompt_length,timing_s_agent_loop_slowest_response_length,timing_s_gen,timing_s_reward,timing_s_old_log_prob,timing_s_adv,timing_s_update_actor,timing_s_step,timing_s_stop_profile,timing_per_token_ms_gen,timing_per_token_ms_update_actor,timing_per_token_ms_adv,perf_total_num_tokens,perf_time_per_step,perf_throughput,val-aux_textcraft_reward_mean@1,val-core_textcraft_acc_mean@1,val-aux_num_turns_min,val-aux_num_turns_max,val-aux_num_turns_mean,timing_s_testing,timing_s_save_checkpoint
11,True,43608,0.07211090624332428,0.0006084445199121546,-5.1831096840260216e-05,2.53060926524995e-06,0.005385261909395922,-0.03192401988781057,-0.026538757869275287,1.0,2725.5,1.0,0.0,-1.9146605767309666,2.977496176958084,4592806.71875,0.32505063246935606,0.32505063246935606,0.29251230861788324,-0.03192401988781057,0.5490605993481783,0.0006084445199121546,-5.1831096840260216e-05,2.53060926524995e-06,0.0654902164824307,1.7940938733518124,0.0,1.0,0.2,0.2,0.2,3.0,0.953125,0.17425406070072025,245.2322187423706,253.9921875,138.6642303466797,5e-06,11,0,0.390625,1.0,0.0,0.390625,1.0,0.0,-0.1585473120212555,2.4748666286468506,-2.4748666286468506,-0.1585473120212555,2.4748666286468506,-2.4748666286468506,2932.1015625,8192.0,143.0,0.078125,2932.1015625,8192.0,143.0,0.078125,0.0,1329.875,1779.0,900.0,0.0,3,62,27.984375,0.5,0.5,3.125,8,3.125,8.0,8,8,8.010026067495346e-05,1.6288465084508061,92.86645577661693,30.689063280377013,0.0,0.0,0.0,92.86645577661693,0.0,1291,8192,95.05628848914057,0.00010766182094812393,4.219610780477524,0.003897220827639103,53.96678667049855,153.27897281385958,3.984197974205017e-05,0.2532747375872696,0.09892488020064515,7.143877322983399e-06,545533,153.27897281385958,1779.5428491763503,,,,,,,
12,True,24536,0.06916569918394089,0.001164834055089159,1.2571442553621637e-05,2.290336453825148e-06,0.0025949934060918167,-0.025636621037847362,-0.023041627573547885,1.0,1533.5,1.0,0.0,-1.2334182415215764,2.5818096213042736,5290769.828125,0.24471982615068555,0.24471982615068555,0.168908934264371,-0.025636621037847362,0.39196019904225465,0.001164834055089159,1.2571442553621637e-05,2.290336453825148e-06,0.07043489790521562,1.1701275130035356,0.0,1.0,0.2,0.2,0.2,3.0,0.814453125,0.1725648589303727,245.2322187423706,253.9921875,138.72790145874023,5e-06,12,0,0.5546875,1.0,0.0,0.5546875,1.0,0.0,-0.22088418900966644,2.4748666286468506,-2.4748666286468506,-0.22088418900966644,2.4748666286468506,-2.4748666286468506,2678.625,8192.0,149.0,0.078125,2678.625,8192.0,149.0,0.078125,0.0,1099.375,1512.0,798.0,0.0,3,62,23.796875,0.3125,0.6875,4.4375,8,4.4375,8.0,8,8,3.670342266559601e-05,1.7710594777017832,89.75200124736875,27.566375711510773,0.0,0.0,0.0,89.75200124736875,0.0,1512,8192,92.05506683792919,0.00010928045958280563,3.8682066965848207,0.003911920823156834,47.80920226871967,143.76806118432432,4.079192876815796e-05,0.26848857517245667,0.09886431782010917,8.089433941480351e-06,483584,143.76806118432432,1681.8199954021754,,,,,,,
13,True,39032,0.07511455565690994,0.0022885357939230744,6.098235928675422e-06,2.2181122858455637e-06,-0.00039694954466540366,-0.04559053052798845,-0.045987479883478954,1.0,2439.5,1.0,0.0,-0.8588062487542629,2.134994301944971,4714019.1171875,0.45019412809051573,0.45019412809051573,0.3177661798448512,-0.04559053052798845,0.45719488189916013,0.0022885357939230744,6.098235928675422e-06,2.2181122858455637e-06,0.08368201763369143,0.7736433818936348,0.0,1.0,0.2,0.2,0.2,3.0,1.37109375,0.16788480883827037,245.2322187423706,253.9921875,138.86348724365234,5e-06,13,0,0.71875,1.0,0.0,0.71875,1.0,0.0,-0.32030606269836426,0.935412585735321,-2.4748666286468506,-0.32030606269836426,0.935412585735321,-2.4748666286468506,1900.0390625,8192.0,137.0,0.0390625,1900.0390625,8192.0,137.0,0.0390625,0.0,1260.75,2003.0,949.0,0.0,3,62,18.1484375,0.1875,0.8125,5.75,8,5.75,8.0,8,8,4.0451064705848694e-05,1.5022349813953042,83.0894211390987,18.566719728805765,0.0,0.0,0.0,83.0894211390987,0.0,979,8192,85.29676909092814,9.97716560959816e-05,3.2485400531440973,0.0037864521145820618,39.404711885377765,127.98477018903941,3.6930665373802185e-05,0.3507196360721537,0.09739634803754443,9.358946946549793e-06,404581,127.98477018903941,1580.5825935477135,,,,,,,
14,True,43592,0.07289576530456543,0.0028234935089130886,-0.00023651483456887945,3.4528879950812552e-06,0.0020776044693775475,-0.048497406154638156,-0.04641980159794912,1.0,2724.5,1.0,0.0,-1.676942015066743,2.886324919760227,3992545.30078125,0.5052049937658012,0.5052049937658012,0.23693432183925714,-0.048497406154638156,0.49075675892063997,0.0028234935089130886,-0.00023651483456887945,3.4528879950812552e-06,0.12381429085507989,1.5567657984793186,0.0,1.0,0.2,0.2,0.2,3.0,1.45703125,0.17376591500809124,245.2322187423706,253.9921875,138.74872970581055,5e-06,14,0,0.390625,1.0,0.0,0.390625,1.0,0.0,-0.3432926535606384,2.4748666286468506,-2.4748666286468506,-0.3432926535606384,2.4748666286468506,-2.4748666286468506,3099.8515625,8192.0,111.0,0.09375,3099.8515625,8192.0,111.0,0.09375,0.0,1309.25,1882.0,907.0,0.0,3,62,29.21875,0.25,0.75,3.125,8,3.125,8.0,8,8,3.491528332233429e-05,1.2846930231899023,87.44470923393965,32.269854734127875,0.0,0.0,0.0,87.44470923393965,0.0,1840,8192,89.82911602873355,9.94652509689331e-05,4.376080237329006,0.004272088408470154,56.11507672071457,150.35490339249372,3.6139972507953644e-05,0.22639470143160473,0.0994304691480063,7.569725990219368e-06,564365,150.35490339249372,1876.7761717978503,,,,,,,
15,True,36536,0.07002127915620804,0.0024631342057546135,-3.19499990979466e-05,6.850365821264859e-07,0.01319874973705737,-0.05643119302112609,-0.04323244345141575,1.0,2283.5,1.0,0.0,-1.905362643301487,3.083168253302574,4910120.9921875,0.5645214235410094,0.5645214235410094,0.2485712962497431,-0.05643119302112609,0.5037513897929202,0.0024631342057546135,-3.19499990979466e-05,6.850365821264859e-07,0.12213067314587533,1.7612154223024845,0.0,1.0,0.2,0.2,0.2,3.0,1.53515625,0.170578423542256,245.2322187423706,253.9921875,139.44623947143555,5e-06,15,0,0.46875,1.0,0.0,0.46875,1.0,0.0,-0.5350294709205627,2.4748666286468506,-2.4748666286468506,-0.5350294709205627,2.4748666286468506,-2.4748666286468506,2443.3359375,8192.0,125.0,0.0703125,2443.3359375,8192.0,125.0,0.0703125,0.0,1259.25,1842.0,786.0,0.0,3,62,24.1640625,0.25,0.75,3.75,8,3.75,8.0,8,8,3.6844052374362946e-05,1.4268570616841316,87.10426330473274,24.62249128667463,0.0,0.0,0.0,87.10426330473274,0.0,1153,8192,89.36875910684466,9.71425324678421e-05,3.721733359619975,0.004485274665057659,46.64968202076852,139.77547312062234,3.7940219044685364e-05,0.28575416904668843,0.09843137929523184,9.46398244693354e-06,473931,139.77547312062234,1695.3296219251956,,,,,,,
16,True,20472,0.07169579714536667,0.0027349120082362788,5.301235023580375e-05,0.0,0.0001791953109204769,-0.04357438765873667,-0.04339519212953746,1.0,1279.5,1.0,0.0,-1.4360700575634837,2.817387942224741,5958262.375,0.4198975632316433,0.4198975632316433,0.1286403846703958,-0.04357438765873667,0.46127581638485804,0.0027349120082362788,5.301235023580375e-05,0.0,0.09843083628220484,1.3547596409916878,0.0,1.0,0.2,0.2,0.2,3.0,1.7890625,0.17455359215211602,245.2322187423706,253.9921875,139.28802871704102,5e-06,16,0,0.515625,1.0,0.0,0.515625,1.0,0.0,-0.2048516422510147,2.4748666286468506,-2.4748666286468506,-0.2048516422510147,2.4748666286468506,-2.4748666286468506,3140.390625,8192.0,150.0,0.109375,3140.390625,8192.0,150.0,0.109375,0.0,1092.875,2017.0,784.0,0.0,3,62,29.46875,0.3125,0.6875,4.125,8,4.125,8.0,8,8,3.529898822307587e-05,1.7511019743978977,87.11237466242164,32.17916472264187,0.0,0.0,0.0,87.11237466242164,0.0,826,8192,89.18485845718533,0.00010029599070549011,4.21476221922785,0.004548884928226471,53.439707844518125,146.8762031616643,4.0699727833271027e-05,0.22186943915512433,0.09862308546615188,8.394976042111533e-06,541858,146.8762031616643,1844.6078681772074,,,,,,,
17,True,34160,0.06895657628774643,0.0017470016991865123,6.786368385292008e-05,5.902289558434859e-06,0.0011572016373975202,-0.039684068848146126,-0.03852686705067754,1.0,2135.0,1.0,0.0,-1.5571641428396106,2.790543682873249,4996273.890625,0.4078011226374656,0.4078011226374656,0.2237300945843056,-0.039684068848146126,0.40678082602873106,0.0017470016991865123,6.786368385292008e-05,5.902289558434859e-06,0.0798279334558174,1.4366540368646383,0.0,1.0,0.2,0.2,0.2,3.0,1.28125,0.17373300680230438,245.2322187423706,253.9921875,139.2375602722168,5e-06,17,0,0.453125,1.0,0.0,0.453125,1.0,0.0,-0.2488919049501419,2.4748666286468506,-1.6201815605163574,-0.2488919049501419,2.4748666286468506,-1.6201815605163574,2993.8671875,8192.0,110.0,0.0546875,2993.8671875,8192.0,110.0,0.0546875,0.0,1259.375,2020.0,888.0,0.0,3,62,30.0703125,0.3125,0.6875,3.625,8,3.625,8.0,8,8,7.540732622146606e-05,1.245542000979185,85.9104831572622,30.68613069728599,0.0,0.0,0.0,85.9104831572622,0.0,888,8192,88.08236486837268,9.766407310962677e-05,4.150323688983917,0.005927090533077717,53.36047818791121,145.63231678213924,4.120171070098877e-05,0.22985103628086762,0.09801434234529029,1.0887081607005165e-05,544415,145.63231678213924,1869.1421383291781,,,,,,,
18,True,30560,0.06946219503879547,0.0022766519978176802,8.093906620842972e-05,6.767292006770731e-07,0.007492284799809568,-0.0351727063243743,-0.027680421335389838,1.0,1910.0,1.0,0.0,-1.3755564731545746,2.6917063780128956,4349715.6875,0.3444355917163193,0.3444355917163193,0.24896394198871585,-0.0351727063243743,0.3821749664888816,0.0022766519978176802,8.093906620842972e-05,6.767292006770731e-07,0.07342943153344095,1.229231667239219,0.0,1.0,0.2,0.2,0.2,3.0,1.0859375,0.17165493658070657,245.2322187423706,253.9921875,138.41106033325195,5e-06,18,0,0.6015625,1.0,0.0,0.6015625,1.0,0.0,-0.318264365196228,1.20761239528656,-2.4748666286468506,-0.318264365196228,1.20761239528656,-2.4748666286468506,2477.78125,8192.0,151.0,0.078125,2477.78125,8192.0,151.0,0.078125,0.0,1204.6875,1951.0,786.0,0.0,3,62,25.09375,0.25,0.75,4.8125,8,4.8125,8.0,8,8,3.734324127435684e-05,1.734835023060441,89.4039244716987,24.892995943191636,0.0,0.0,0.0,89.4039244716987,0.0,1091,8192,91.50433936715126,0.00010795053094625473,3.700451934710145,0.003954420797526836,45.49495159648359,140.74016067571938,3.8390979170799255e-05,0.28851523971531756,0.0965193009031042,8.389456795981883e-06,471356,140.74016067571938,1674.5611122544312,,,,,,,
19,True,22824,0.06663858145475388,0.0015249795960698975,0.00021970424990058746,1.785251583896752e-06,0.0058727981231641024,-0.04075975951855071,-0.03488696142449044,1.0,1426.5,1.0,0.0,-1.7074157507158816,2.8984380774199963,4321656.28515625,0.40876418771222234,0.40876418771222234,0.1494315085286885,-0.04075975951855071,0.44487676460313413,0.0015249795960698975,0.00021970424990058746,1.785251583896752e-06,0.08681718236766756,1.5906508583575487,0.0,1.0,0.2,0.2,0.2,3.0,1.5546875,0.17627889134304048,245.2322187423706,253.9921875,138.51629257202148,5e-06,19,0,0.453125,1.0,0.0,0.453125,1.0,0.0,-0.18019476532936096,2.4748666286468506,-1.6201815605163574,-0.18019476532936096,2.4748666286468506,-1.6201815605163574,3565.9921875,8192.0,118.0,0.1171875,3565.9921875,8192.0,118.0,0.1171875,0.0,1125.5625,1673.0,880.0,0.0,3,62,35.5546875,0.3125,0.6875,3.625,8,3.625,8.0,8,8,7.5560063123703e-05,1.2348264707252383,90.80689468886703,37.510391112933576,0.0,0.0,0.0,90.80689468886703,0.0,888,8192,92.94312664866447,0.00010612141340970993,4.556009787134826,0.004008178599178791,58.44114583265036,155.97797507885844,4.027318209409714e-05,0.20362304199318754,0.09731772988473364,6.674524201863373e-06,600519,155.97797507885844,1925.0121682128297,,,,,,,
20,True,44048,0.06830577552318573,0.0013939074997324497,0.0001698012587780795,2.7024985911339172e-06,0.0043429544602986425,-0.038166849699337035,-0.033823894802480936,1.0,2753.0,1.0,0.0,-1.390118551440537,2.597040768712759,4639963.46875,0.3774639945477247,0.3774639945477247,0.2694218565922919,-0.038166849699337035,0.5251437237991836,0.0013939074997324497,0.0001698012587780795,2.7024985911339172e-06,0.08433313050772995,1.264477124903351,0.0,1.0,0.2,0.2,0.2,3.0,0.84765625,0.16905960793025726,245.2322187423706,253.9921875,138.6805076599121,5e-06,20,0,0.53125,1.0,0.0,0.53125,1.0,0.0,-0.3364884853363037,1.6201815605163574,-2.4748666286468506,-0.3364884853363037,1.6201815605163574,-2.4748666286468506,2261.4765625,8192.0,112.0,0.046875,2261.4765625,8192.0,112.0,0.046875,0.0,1313.25,1989.0,798.0,0.0,3,62,22.0,0.3125,0.6875,4.25,8,4.25,8.0,8,8,3.5132281482219696e-05,1.2952605811879039,81.71061172708869,22.587900955004443,0.0,0.0,0.0,81.71061172708869,0.0,1469,8192,84.0592559017241,0.00011443067342042923,3.6227455036714673,0.004107587039470673,45.193411687389016,132.914149238728,4.278123378753662e-05,0.29039121944568885,0.0987693807161584,8.977056897862976e-06,457565,132.914149238728,1721.2802497729735,,,,,,,
21,True,20032,0.06716024875640869,0.0015009542348707328,-9.388096714246785e-06,0.0,-0.003903268909198232,-0.03820509451907128,-0.0421083634137176,1.0,1252.0,1.0,0.0,-0.5718807969242334,2.0129170641303062,5715404.765625,0.3413395066745579,0.3413395066745579,0.2231631689721712,-0.03820509451907128,0.28016022736691126,0.0015009542348707328,-9.388096714246785e-06,0.0,0.0490201567299664,0.5385085232555866,0.0,1.0,0.2,0.2,0.2,3.0,0.87890625,0.16793531595462513,245.2322187423706,253.9921875,138.95293807983398,5e-06,21,0,0.53125,1.0,0.0,0.53125,1.0,0.0,-0.21331976354122162,2.4748666286468506,-2.4748666286468506,-0.21331976354122162,2.4748666286468506,-2.4748666286468506,2003.2265625,8192.0,108.0,0.0546875,2003.2265625,8192.0,108.0,0.0546875,0.0,1104.3125,1832.0,788.0,0.0,3,62,21.0390625,0.3125,0.6875,4.25,8,4.25,8.0,8,8,3.608502447605133e-05,1.2472555106505752,80.50286690704525,19.534842081047827,0.0,0.0,0.0,80.50286690704525,0.0,990,8192,82.61006339918822,0.00010342523455619812,3.202833231538534,0.003808058798313141,38.75299077946693,124.60307341720909,4.1202642023563385e-05,0.32217579997577434,0.0974268494700814,9.573639707649343e-06,397765,124.60307341720909,1596.12836622481,,,,,,,
22,True,31568,0.06062702089548111,0.00240739066794049,-0.00022973211565613383,7.2204252319352236e-06,0.0008298321336042136,-0.045916557137388736,-0.045086725571309216,1.0,1973.0,1.0,0.0,-2.6530810073018074,3.775150343775749,4500166.515625,0.46350499242544174,0.46350499242544174,0.17319108353479643,-0.045916557137388736,0.3831935309363407,0.00240739066794049,-0.00022973211565613383,7.2204252319352236e-06,0.1030094197485596,2.4571620859205723,0.0,1.0,0.2,0.2,0.2,3.0,1.62109375,0.1740335496976686,245.2322187423706,253.9921875,139.08800888061523,5e-06,22,0,0.5703125,1.0,0.0,0.5703125,1.0,0.0,-0.3226069509983063,2.4748666286468506,-2.4748666286468506,-0.3226069509983063,2.4748666286468506,-2.4748666286468506,3155.265625,8192.0,185.0,0.140625,3155.265625,8192.0,185.0,0.140625,0.0,1207.3125,1997.0,832.0,0.0,3,62,29.765625,0.125,0.875,4.5625,8,4.5625,8.0,8,8,3.630109131336212e-05,2.045217454433441,90.7334248200059,32.69508937217324,0.0,0.0,0.0,90.7334248200059,0.0,1071,8192,92.9935338133946,9.574741125106812e-05,4.290327136404812,0.003947272896766663,55.08011383842677,152.39904569555074,4.098284989595413e-05,0.23025382622648302,0.09863740591756374,7.068771864341008e-06,558410,152.39904569555074,1832.0652778743176,,,,,,,
23,True,31224,0.05929703637957573,0.001826136649469845,7.00350339002398e-05,2.892379256991262e-06,0.003655499604064971,-0.04516550474363612,-0.04151000491401646,1.0,1951.5,1.0,0.0,-2.3182862401008606,3.4062968716025352,4753886.515625,0.48041825322434306,0.48041825322434306,0.2469339938629281,-0.04516550474363612,0.49301831124464757,0.001826136649469845,7.00350339002398e-05,2.892379256991262e-06,0.09336729603819549,2.1544037088751793,0.0,1.0,0.2,0.2,0.2,3.0,1.625,0.16838685481021995,245.2322187423706,253.9921875,138.88014221191406,5e-06,23,0,0.671875,1.0,0.0,0.671875,1.0,0.0,-0.374300479888916,1.6201815605163574,-2.4748666286468506,-0.374300479888916,1.6201815605163574,-2.4748666286468506,2197.953125,8192.0,144.0,0.0546875,2197.953125,8192.0,144.0,0.0546875,0.0,1216.5625,2035.0,802.0,0.0,3,62,21.8046875,0.1875,0.8125,5.375,8,5.375,8.0,8,8,3.5783275961875916e-05,1.59723287448287,81.61150995083153,21.777276811095362,0.0,0.0,0.0,81.61150995083153,0.0,802,8192,83.69908700883389,9.781494736671448e-05,3.463952043093741,0.003898792900145054,42.52371197938919,129.72077127266675,4.077982157468796e-05,0.29750366821699836,0.09729535205713931,8.920538921939545e-06,437058,129.72077127266675,1684.610705410182,,,,,,,
24,True,53440,0.05789782851934433,0.001964145871170331,-0.0003304009860585211,3.6770189808521536e-06,-0.003555555216735229,-0.026177179242949933,-0.029732734634308144,1.0,3340.0,1.0,0.0,-2.411654643714428,3.4331922605633736,3664882.71875,0.2800181582570076,0.2800181582570076,0.38111724135701164,-0.026177179242949933,0.39488849220364,0.001964145871170331,-0.0003304009860585211,3.6770189808521536e-06,0.059420280973427,2.2117521204054356,0.0,1.0,0.2,0.2,0.2,3.0,1.19140625,0.17167224564238742,245.2322187423706,253.9921875,139.2312240600586,5e-06,24,0,0.5234375,1.0,0.0,0.5234375,1.0,0.0,-0.34010612964630127,2.4748666286468506,-2.4748666286468506,-0.34010612964630127,2.4748666286468506,-2.4748666286468506,2247.8671875,8192.0,119.0,0.0703125,2247.8671875,8192.0,119.0,0.0703125,0.0,1425.75,1865.0,891.0,0.0,3,62,20.8046875,0.3125,0.6875,4.1875,8,4.1875,8.0,8,8,3.492739051580429e-05,1.3971440335735679,84.47575712017715,22.408769448738894,0.0,0.0,0.0,84.47575712017715,0.0,1507,8192,86.7322668749839,0.00015605241060256958,3.7017897265031934,0.003867357037961483,45.73309032432735,136.20227348525077,3.6388635635375977e-05,0.3014394438998909,0.09725830153847717,8.224516958892871e-06,470223,136.20227348525077,1726.193652894201,,,,,,,
25,True,29784,0.05740409716963768,0.0025766923536139075,-1.7381075565481297e-05,1.1223583214814425e-05,0.005446265509817749,-0.06298780741053633,-0.057541541988030076,1.0,1861.5,1.0,0.0,-2.2685142047703266,3.2686316296458244,3551300.1640625,0.6518140789121389,0.6518140789121389,0.14270829521601144,-0.06298780741053633,0.5719643980740183,0.0025766923536139075,-1.7381075565481297e-05,1.1223583214814425e-05,0.14746586396358907,2.0606134720146656,0.0,1.0,0.2,0.2,0.2,3.0,2.7890625,0.1759624690648514,245.2322187423706,253.9921875,138.62178421020508,5e-06,25,0,0.3515625,1.0,0.0,0.3515625,1.0,0.0,-0.26912426948547363,2.4748666286468506,-2.4748666286468506,-0.26912426948547363,2.4748666286468506,-2.4748666286468506,3935.265625,8192.0,150.0,0.140625,3935.265625,8192.0,150.0,0.140625,0.0,1230.8125,1890.0,819.0,0.0,3,62,37.203125,0.25,0.75,2.8125,8,2.8125,8.0,8,8,7.077772170305252e-05,1.7426148280501366,92.65696339774877,41.96523544738011,0.0,0.0,0.0,92.65696339774877,0.0,1078,8192,94.79365584813058,9.47117805480957e-05,5.029230823740363,0.0038916291669011116,65.05571228545159,164.91254450939596,3.751460462808609e-05,0.18818944053198955,0.09838173948058336,5.885190299249479e-06,661258,164.91254450939596,2004.8747715560369,,,,,,,
26,True,34632,0.06890739500522614,0.002649558118719142,-0.0001970549450618364,1.7531065736875462e-06,-0.001191271105199121,-0.028581298603967298,-0.02977256989106536,1.0,2164.5,1.0,0.0,-2.311322394758463,3.4675412736833096,4686250.3515625,0.2955829701386392,0.2955829701386392,0.3273263690210255,-0.028581298603967298,0.2534980421530544,0.002649558118719142,-0.0001970549450618364,1.7531065736875462e-06,0.06564467921270989,2.0953748300671577,0.0,1.0,0.2,0.2,0.2,3.0,1.09375,0.16631289464832633,245.2322187423706,253.9921875,138.6780776977539,5e-06,26,0,0.609375,1.0,0.0,0.609375,1.0,0.0,-0.4294924736022949,1.6201815605163574,-2.4748666286468506,-0.4294924736022949,1.6201815605163574,-2.4748666286468506,1701.3125,8192.0,129.0,0.0390625,1701.3125,8192.0,129.0,0.0390625,0.0,1260.8125,1807.0,935.0,0.0,3,62,17.3671875,0.25,0.75,4.875,8,4.875,8.0,8,8,3.623403608798981e-05,1.5232942830771208,84.93694697506726,16.747583103868237,0.0,0.0,0.0,84.93694697506726,0.0,1095,8192,87.15026583429426,9.446777403354645e-05,3.0531692281365395,0.003771953284740448,36.55685989186168,126.79692181013525,4.100240767002106e-05,0.40019776015895014,0.09641742597127716,9.948393480030299e-06,379152,126.79692181013525,1495.1151596871546,,,,,,,
27,True,34072,0.062223467975854874,0.002136614126357017,-1.4440900031331694e-08,7.986193963915866e-06,0.0032446701952721924,-0.034409640182275325,-0.03116496984148398,1.0,2129.5,1.0,0.0,-2.1044761538505554,3.2496692314743996,4640987.453125,0.35314373485744,0.35314373485744,0.2395079919789691,-0.034409640182275325,0.5095002482066902,0.002136614126357017,-1.4440900031331694e-08,7.986193963915866e-06,0.10181219596415758,1.8633554130792618,0.0,1.0,0.2,0.2,0.2,3.0,1.12109375,0.17314049660801253,245.2322187423706,253.9921875,138.39930725097656,5e-06,27,0,0.3828125,1.0,0.0,0.3828125,1.0,0.0,-0.30866190791130066,2.4748666286468506,-2.4748666286468506,-0.30866190791130066,2.4748666286468506,-2.4748666286468506,2854.328125,8192.0,148.0,0.0859375,2854.328125,8192.0,148.0,0.0859375,0.0,1267.125,1851.0,884.0,0.0,3,62,29.2890625,0.3125,0.6875,3.0625,8,3.0625,8.0,8,8,8.050911128520966e-05,1.6905127754434943,88.79291283991188,29.230769921407045,0.0,0.0,0.0,88.79291283991188,0.0,971,8192,90.89426938537508,9.546801447868347e-05,4.170753602869809,0.003945696167647839,51.66096237767488,146.76325633004308,3.8596801459789276e-05,0.24878410907058657,0.09792693410181269,7.47934050802743e-06,527546,146.76325633004308,1797.268652903312,,,,,,,
28,True,30816,0.05909823998808861,0.001645372230996145,-6.531465930947888e-05,5.6524121418988216e-06,-0.0017175558350572828,-0.04968412057496607,-0.05140167678473517,1.0,1926.0,1.0,0.0,-2.0964188128709793,3.1384227573871613,4580509.0234375,0.5025279698893428,0.5025279698893428,0.24305024065716016,-0.04968412057496607,0.44685193195876316,0.001645372230996145,-6.531465930947888e-05,5.6524121418988216e-06,0.09150200453586876,1.8355528376996517,0.0,1.0,0.2,0.2,0.2,3.0,1.79296875,0.17229861530859028,245.2322187423706,253.9921875,138.87586212158203,5e-06,28,0,0.3828125,1.0,0.0,0.3828125,1.0,0.0,-0.24098126590251923,2.4748666286468506,-2.4748666286468506,-0.24098126590251923,2.4748666286468506,-2.4748666286468506,2688.0546875,8192.0,94.0,0.03125,2688.0546875,8192.0,94.0,0.03125,0.0,1233.4375,1919.0,783.0,0.0,3,62,29.828125,0.4375,0.5625,3.0625,8,3.0625,8.0,8,8,3.4938566386699677e-05,1.0710371490567923,86.75769696198404,27.123586890898878,0.0,0.0,0.0,86.75769696198404,0.0,1095,8192,88.8991148211062,9.095016866922379e-05,3.8607276948168874,0.0037288833409547806,48.25405499525368,141.04730520118028,4.000868648290634e-05,0.25837433210327576,0.09613299902829894,7.428779583972899e-06,501951,141.04730520118028,1779.3711098700228,,,,,,,
29,True,21504,0.06287438422441483,0.002349637448787689,-1.5669766298742616e-05,7.415521054099372e-06,0.004548326149233617,-0.034403923302306794,-0.029855597196728922,1.0,1344.0,1.0,0.0,-1.9776927717030048,3.281303532421589,5337493.3671875,0.3273015203885734,0.3273015203885734,0.15455776379789676,-0.034403923302306794,0.41863696654747046,0.002349637448787689,-1.5669766298742616e-05,7.415521054099372e-06,0.08696090790908784,1.7193643152713776,0.0,1.0,0.2,0.2,0.2,3.0,1.0859375,0.16947635909659559,245.2322187423706,253.9921875,139.23499298095703,5e-06,29,0,0.515625,1.0,0.0,0.515625,1.0,0.0,-0.2986934185028076,2.4748666286468506,-2.4748666286468506,-0.2986934185028076,2.4748666286468506,-2.4748666286468506,2411.75,8192.0,127.0,0.0234375,2411.75,8192.0,127.0,0.0234375,0.0,1112.5,1842.0,783.0,0.0,3,62,27.9609375,0.25,0.75,4.125,8,4.125,8.0,8,8,3.429502248764038e-05,1.5304122734814882,81.01931521296501,23.790229839090898,0.0,0.0,0.0,81.01931521296501,0.0,932,8192,83.14400481618941,9.890459477901459e-05,3.5164088970050216,0.00381681602448225,43.63610243238509,130.33097015414387,4.0384940803050995e-05,0.2693324505551901,0.09673180116422175,8.461055598004562e-06,451104,130.33097015414387,1730.6093841950012,,,,,,,
